"hhid","FF02","FF01","FF_21a","FF_21b"
"0d3fe7c0dc864f1eb4c9c7559a351a39",150,"Salt",2,
"0d3fe7c0dc864f1eb4c9c7559a351a39",991,"Cooking fat",2,
"0d7d45da8d23438f892a87baa61a4b7a",127,"Cooking oil",2,
"0d7d45da8d23438f892a87baa61a4b7a",150,"Salt",2,
"0d7d45da8d23438f892a87baa61a4b7a",991,"Cooking fat",2,
"0da5a64fbb634dd5a96a9d945a7ea296",127,"Cooking oil",2,
"0da5a64fbb634dd5a96a9d945a7ea296",150,"Salt",2,
"0da5a64fbb634dd5a96a9d945a7ea296",991,"Cooking fat",2,
"0dc5a325d5dd4987b0255e6dc261c7c9",127,"Cooking oil",2,
"0dc5a325d5dd4987b0255e6dc261c7c9",150,"Salt",2,
"0dc5a325d5dd4987b0255e6dc261c7c9",991,"Cooking fat",2,
"0dd53d87ea84437b9f5a26b992f3d396",127,"Cooking oil",2,
"0dd53d87ea84437b9f5a26b992f3d396",150,"Salt",2,
"0dd53d87ea84437b9f5a26b992f3d396",991,"Cooking fat",2,
"0df38d4bdeaa40a8b3407e57cc315e31",127,"Cooking oil",2,
"0df38d4bdeaa40a8b3407e57cc315e31",150,"Salt",1,"US-1931"
"0df38d4bdeaa40a8b3407e57cc315e31",991,"Cooking fat",2,
"0e22abe9b0524c3f81a1babba4b3a651",150,"Salt",2,
"0e25633f83884662b852b82b7c7724cd",127,"Cooking oil",2,
"0e25633f83884662b852b82b7c7724cd",150,"Salt",2,
"0e25633f83884662b852b82b7c7724cd",991,"Cooking fat",2,
"0e3bcf22a773456eb3475d233a7dc880",127,"Cooking oil",2,
"0e3bcf22a773456eb3475d233a7dc880",150,"Salt",2,
"0e3bcf22a773456eb3475d233a7dc880",991,"Cooking fat",2,
"0e4cdfeceae74763b9dca833f7997b04",127,"Cooking oil",2,
"0e4cdfeceae74763b9dca833f7997b04",150,"Salt",2,
"0e4cdfeceae74763b9dca833f7997b04",991,"Cooking fat",2,
"0e530e4dff074880bc7b09f4d3755c2d",127,"Cooking oil",2,
"0e530e4dff074880bc7b09f4d3755c2d",150,"Salt",2,
"0e530e4dff074880bc7b09f4d3755c2d",991,"Cooking fat",2,
"0e587b69c8364b7ea11ac6ad8155d944",127,"Cooking oil",2,
"0e587b69c8364b7ea11ac6ad8155d944",150,"Salt",2,
"0e587b69c8364b7ea11ac6ad8155d944",991,"Cooking fat",2,
"0e6bbfd7a7ff407ba8c19c68b4614a43",127,"Cooking oil",2,
"0e6bbfd7a7ff407ba8c19c68b4614a43",150,"Salt",2,
"0e6bbfd7a7ff407ba8c19c68b4614a43",991,"Cooking fat",1,"UF-2030"
"0eacd048e8244b7bb60a9ef372d37bd4",150,"Salt",2,
"0ead3d9097d14f19afae3f37ed3fa95e",127,"Cooking oil",2,
"0ead3d9097d14f19afae3f37ed3fa95e",150,"Salt",2,
"0ead3d9097d14f19afae3f37ed3fa95e",991,"Cooking fat",2,
"0eb527381cfb4f258ee6a1ad0862d96b",127,"Cooking oil",2,
"0eb527381cfb4f258ee6a1ad0862d96b",150,"Salt",2,
"0eb527381cfb4f258ee6a1ad0862d96b",991,"Cooking fat",2,
"0ef4563b33504453b6221a3e597f4ac1",127,"Cooking oil",2,
"0ef4563b33504453b6221a3e597f4ac1",150,"Salt",2,
"0ef4563b33504453b6221a3e597f4ac1",991,"Cooking fat",2,
"0f0210463290453bb298ac2094d5322e",127,"Cooking oil",1,"UO-2397"
"0f0210463290453bb298ac2094d5322e",150,"Salt",1,"US-2397"
"0f0210463290453bb298ac2094d5322e",991,"Cooking fat",2,
"0f1fae5e3c164a0689a528daa0977068",127,"Cooking oil",1,"UO-2670"
"0f1fae5e3c164a0689a528daa0977068",150,"Salt",1,"US-2670"
"0f1fae5e3c164a0689a528daa0977068",991,"Cooking fat",2,
"0f3a4301801440ada74bb46498bddedb",150,"Salt",2,
"0f4fac38703b4b049484b45fcbe5629f",127,"Cooking oil",2,
"0f4fac38703b4b049484b45fcbe5629f",150,"Salt",2,
"0f4fac38703b4b049484b45fcbe5629f",991,"Cooking fat",2,
"0f667b218c504918a233aac6e8ee5bda",127,"Cooking oil",2,
"0f667b218c504918a233aac6e8ee5bda",150,"Salt",2,
"0f667b218c504918a233aac6e8ee5bda",991,"Cooking fat",2,
"0f6771f84c3a4bbb850133c3e9b7e498",150,"Salt",2,
"0f6b3b6cb8bb4020a328c9ca1434b2d4",150,"Salt",2,
"0f896c130fda4f5788f29621fde557f3",127,"Cooking oil",2,
"0f896c130fda4f5788f29621fde557f3",150,"Salt",1,"US-2182"
"0f896c130fda4f5788f29621fde557f3",991,"Cooking fat",2,
"0f89c593c872418cbe8ce314e2d06348",127,"Cooking oil",1,"UO-1214"
"0f89c593c872418cbe8ce314e2d06348",150,"Salt",1,"US-1214"
"0f89c593c872418cbe8ce314e2d06348",991,"Cooking fat",2,
"0f9890d1fd734a5cace8f29bedc49979",127,"Cooking oil",2,
"0f9890d1fd734a5cace8f29bedc49979",150,"Salt",1,"US-2049"
"0f9890d1fd734a5cace8f29bedc49979",991,"Cooking fat",2,
"0fc2473477df48789bebde3b8239f2c4",127,"Cooking oil",2,
"0fc2473477df48789bebde3b8239f2c4",150,"Salt",2,
"0fc2473477df48789bebde3b8239f2c4",991,"Cooking fat",2,
"0fcb437569834d1c9c2606f6766add88",127,"Cooking oil",2,
"0fcb437569834d1c9c2606f6766add88",150,"Salt",1,"US-1281"
"0fcb437569834d1c9c2606f6766add88",991,"Cooking fat",2,
"0fd53ca28fec43eea667c453445091b8",127,"Cooking oil",,
"0fd53ca28fec43eea667c453445091b8",150,"Salt",2,
"0fd53ca28fec43eea667c453445091b8",991,"Cooking fat",,
"104c763be4a348c7858dd66cc2fbc597",150,"Salt",2,
"10651f09e6a44d788c5947935927ecd0",127,"Cooking oil",1,"UO-1055"
"10651f09e6a44d788c5947935927ecd0",150,"Salt",1,"US-1055"
"10651f09e6a44d788c5947935927ecd0",991,"Cooking fat",2,
"108160782ccd45a9b7a3b97da91f5483",127,"Cooking oil",2,
"108160782ccd45a9b7a3b97da91f5483",150,"Salt",2,
"108160782ccd45a9b7a3b97da91f5483",991,"Cooking fat",2,
"108581c17994453a902a47aaec861b78",127,"Cooking oil",2,
"108581c17994453a902a47aaec861b78",150,"Salt",2,
"108581c17994453a902a47aaec861b78",991,"Cooking fat",1,"UF-1784"
"108ebe553d994ae8bee890ebd2447fbf",127,"Cooking oil",2,
"108ebe553d994ae8bee890ebd2447fbf",150,"Salt",2,
"108ebe553d994ae8bee890ebd2447fbf",991,"Cooking fat",2,
"10c39a24e0784c66897740bdbc426cc8",127,"Cooking oil",2,
"10c39a24e0784c66897740bdbc426cc8",150,"Salt",2,
"10c39a24e0784c66897740bdbc426cc8",991,"Cooking fat",2,
"10c74627258044b8a3441bd75e51c277",150,"Salt",2,
"10ceb21bdb8d4898873a3a75df1feb74",127,"Cooking oil",,
"10ceb21bdb8d4898873a3a75df1feb74",150,"Salt",1,"US-2301"
"10ceb21bdb8d4898873a3a75df1feb74",991,"Cooking fat",,
"117be70b702543a2a9b2c6ed42bde0d8",150,"Salt",2,
"119f2e2e03f143fc879b9f0ed133f62e",127,"Cooking oil",2,
"119f2e2e03f143fc879b9f0ed133f62e",150,"Salt",2,
"119f2e2e03f143fc879b9f0ed133f62e",991,"Cooking fat",2,
"11c06407f2894aa696b02bd42e1ad325",127,"Cooking oil",1,"UO-5911"
"11c06407f2894aa696b02bd42e1ad325",150,"Salt",1,"US-5911"
"11c06407f2894aa696b02bd42e1ad325",991,"Cooking fat",2,
"11cce051e10f463e9d807eac544f8298",127,"Cooking oil",2,
"11cce051e10f463e9d807eac544f8298",150,"Salt",2,
"11cce051e10f463e9d807eac544f8298",991,"Cooking fat",2,
"11d8e6e27924401f975392dbb4bb0cfb",127,"Cooking oil",2,
"11d8e6e27924401f975392dbb4bb0cfb",150,"Salt",1,"US-1867"
"11d8e6e27924401f975392dbb4bb0cfb",991,"Cooking fat",1,"UF-1867"
"11d9f40f48184bc3a967131e8ed79d24",127,"Cooking oil",,
"11d9f40f48184bc3a967131e8ed79d24",150,"Salt",,
"11d9f40f48184bc3a967131e8ed79d24",991,"Cooking fat",,
"11fa0219f3c04dc69816ce8f2784a912",150,"Salt",2,
"11fe2002e4b64d6a9f6f9dc246c6b5cb",127,"Cooking oil",2,
"11fe2002e4b64d6a9f6f9dc246c6b5cb",150,"Salt",2,
"11fe2002e4b64d6a9f6f9dc246c6b5cb",991,"Cooking fat",2,
"12326283f3b543f7a0204eeb08c3a7cd",127,"Cooking oil",2,
"12326283f3b543f7a0204eeb08c3a7cd",150,"Salt",2,
"12326283f3b543f7a0204eeb08c3a7cd",991,"Cooking fat",2,
"1254e7d5420845449d4b2d63d8f8b555",127,"Cooking oil",2,
"1254e7d5420845449d4b2d63d8f8b555",150,"Salt",2,
"1254e7d5420845449d4b2d63d8f8b555",991,"Cooking fat",2,
"1281f3064b5548e58be32cadc2a9904e",127,"Cooking oil",2,
"1281f3064b5548e58be32cadc2a9904e",150,"Salt",1,"US-4192"
"1281f3064b5548e58be32cadc2a9904e",991,"Cooking fat",2,
"12a4d25d94ea436285c294aef2a8dba5",127,"Cooking oil",1,"UO-2053"
"12a4d25d94ea436285c294aef2a8dba5",150,"Salt",2,
"12a4d25d94ea436285c294aef2a8dba5",991,"Cooking fat",2,
"12a8632b753f40c6959744f160ade8ff",127,"Cooking oil",1,"UO-2400"
"12a8632b753f40c6959744f160ade8ff",150,"Salt",2,
"12a8632b753f40c6959744f160ade8ff",991,"Cooking fat",2,
"12e25cf614ca4641804dd645d930b062",127,"Cooking oil",1,"UO-2170"
"12e25cf614ca4641804dd645d930b062",150,"Salt",2,
"12e25cf614ca4641804dd645d930b062",991,"Cooking fat",2,
"12e688f31e39475e9ae5aa19685c7e37",127,"Cooking oil",2,
"12e688f31e39475e9ae5aa19685c7e37",150,"Salt",2,
"12e688f31e39475e9ae5aa19685c7e37",991,"Cooking fat",2,
"12ea98f53d374c2ab9476c087af2913e",127,"Cooking oil",2,
"12ea98f53d374c2ab9476c087af2913e",150,"Salt",2,
"12ea98f53d374c2ab9476c087af2913e",991,"Cooking fat",2,
"12f05714af1d40f3967c2f10c55f21e4",127,"Cooking oil",2,
"12f05714af1d40f3967c2f10c55f21e4",150,"Salt",1,"US-2101"
"12f05714af1d40f3967c2f10c55f21e4",991,"Cooking fat",2,
"1313728d816c492e852a4dc2f2bea58c",127,"Cooking oil",1,"UO-1004"
"1313728d816c492e852a4dc2f2bea58c",150,"Salt",2,
"1313728d816c492e852a4dc2f2bea58c",991,"Cooking fat",2,
"131fdb31a30649e792542baee928cee3",150,"Salt",2,
"132b1d61a34e4480a249784896828820",127,"Cooking oil",1,"UO-1612"
"132b1d61a34e4480a249784896828820",150,"Salt",1,"US-1612"
"132b1d61a34e4480a249784896828820",991,"Cooking fat",2,
"1335c4b914e64b079a15b82332bc3a62",127,"Cooking oil",2,
"1335c4b914e64b079a15b82332bc3a62",150,"Salt",1,"US-2408"
"1335c4b914e64b079a15b82332bc3a62",991,"Cooking fat",2,
"137047ed72be45cbbe79528e9a8febcf",150,"Salt",1,"US-2606"
"137fab734a03455f98d0124f4847fc13",127,"Cooking oil",2,
"137fab734a03455f98d0124f4847fc13",150,"Salt",2,
"137fab734a03455f98d0124f4847fc13",991,"Cooking fat",2,
"1390e21908ee4f50811be182bc761552",150,"Salt",2,
"139766f7e0d947e39160c8cdbe782c90",150,"Salt",1,"US-1592"
"13c8dabea0a14e74b5409df736d0c6fc",150,"Salt",2,
"13d977f195b645efb9ca44fc286a7787",127,"Cooking oil",1,"UO-2536"
"13d977f195b645efb9ca44fc286a7787",150,"Salt",2,
"13d977f195b645efb9ca44fc286a7787",991,"Cooking fat",2,
"13e1b70c74264df2b3ce9571a64d04b7",150,"Salt",1,"US-1169"
"13e8276c99cd496081c2d78d058b2a21",127,"Cooking oil",2,
"13e8276c99cd496081c2d78d058b2a21",150,"Salt",2,
"13e8276c99cd496081c2d78d058b2a21",991,"Cooking fat",2,
"13f725a28a91400690aa319519c0dbf6",150,"Salt",2,
"141911dad9474c8d879f53c8bfd6edee",150,"Salt",2,
"142452c4f1204a22b394324cb0f4bab9",127,"Cooking oil",2,
"142452c4f1204a22b394324cb0f4bab9",150,"Salt",2,
"142452c4f1204a22b394324cb0f4bab9",991,"Cooking fat",2,
"14284880612f4308abfe7ad7f51cdcf8",127,"Cooking oil",1,"UO-2281"
"14284880612f4308abfe7ad7f51cdcf8",150,"Salt",1,"US-2281"
"14284880612f4308abfe7ad7f51cdcf8",991,"Cooking fat",2,
"1444adc6326d439eaeaba1546d02d59d",150,"Salt",2,
"147c52ca54784111b65348d2fc3eed37",150,"Salt",2,
"148096d4034442419b34538a7bc0dcf6",127,"Cooking oil",2,
"148096d4034442419b34538a7bc0dcf6",150,"Salt",2,
"148096d4034442419b34538a7bc0dcf6",991,"Cooking fat",2,
"14bfad8162b7405dbeb905bf436d082c",127,"Cooking oil",2,
"14bfad8162b7405dbeb905bf436d082c",150,"Salt",2,
"14bfad8162b7405dbeb905bf436d082c",991,"Cooking fat",2,
"15112bb7ee2c432d83517c273c01cf0b",127,"Cooking oil",2,
"15112bb7ee2c432d83517c273c01cf0b",150,"Salt",2,
"15112bb7ee2c432d83517c273c01cf0b",991,"Cooking fat",2,
"1518dce3648d4658ab52d14192ff5d62",127,"Cooking oil",2,
"1518dce3648d4658ab52d14192ff5d62",150,"Salt",2,
"1518dce3648d4658ab52d14192ff5d62",991,"Cooking fat",1,"UF-2673"
"1553987122bb403eac103947ccf14569",127,"Cooking oil",1,"UO-2247"
"1553987122bb403eac103947ccf14569",150,"Salt",2,
"1553987122bb403eac103947ccf14569",991,"Cooking fat",2,
"156df40d4f9c476c80ebbb625b8d60ec",127,"Cooking oil",2,
"156df40d4f9c476c80ebbb625b8d60ec",150,"Salt",1,"US-2195"
"156df40d4f9c476c80ebbb625b8d60ec",991,"Cooking fat",2,
"15765778f2514e5db3c9fa6bb742cd00",150,"Salt",2,
"1588fa8bc10343c6a213180e185b4c77",127,"Cooking oil",2,
"1588fa8bc10343c6a213180e185b4c77",150,"Salt",1,"US-1435"
"1588fa8bc10343c6a213180e185b4c77",991,"Cooking fat",1,"UF-1435"
"158f0ced0e9a41aa975d268a4c9b98a0",127,"Cooking oil",1,"UO-2236"
"158f0ced0e9a41aa975d268a4c9b98a0",150,"Salt",2,
"158f0ced0e9a41aa975d268a4c9b98a0",991,"Cooking fat",2,
"158fdcb371864b379252dd73d6a526b2",127,"Cooking oil",2,
"158fdcb371864b379252dd73d6a526b2",150,"Salt",2,
"158fdcb371864b379252dd73d6a526b2",991,"Cooking fat",2,
"15c0f37757dc46b28873a77b5e8a913d",127,"Cooking oil",2,
"15c0f37757dc46b28873a77b5e8a913d",150,"Salt",2,
"15c0f37757dc46b28873a77b5e8a913d",991,"Cooking fat",1,"UF-2096"
"15d2c6fc84e440a2b5aafd69093157f2",127,"Cooking oil",1,"UO-2585"
"15d2c6fc84e440a2b5aafd69093157f2",150,"Salt",2,
"15d2c6fc84e440a2b5aafd69093157f2",991,"Cooking fat",2,
"15f9cb22388f428f9f3dcf081ccfc10a",127,"Cooking oil",2,
"15f9cb22388f428f9f3dcf081ccfc10a",150,"Salt",2,
"15f9cb22388f428f9f3dcf081ccfc10a",991,"Cooking fat",2,
"15fd3aeeaeb34f6ea14d42f6bcdee0d6",127,"Cooking oil",2,
"15fd3aeeaeb34f6ea14d42f6bcdee0d6",150,"Salt",2,
"15fd3aeeaeb34f6ea14d42f6bcdee0d6",991,"Cooking fat",2,
"161df9ca153241e19e955e373574448f",127,"Cooking oil",1,"UO-2084"
"161df9ca153241e19e955e373574448f",150,"Salt",2,
"161df9ca153241e19e955e373574448f",991,"Cooking fat",2,
"16282cde170b4278acdeccb779ce6b33",127,"Cooking oil",2,
"16282cde170b4278acdeccb779ce6b33",150,"Salt",1,"US-4196"
"16282cde170b4278acdeccb779ce6b33",991,"Cooking fat",2,
"162c504b1fed4a5b9848882e7752940a",150,"Salt",1,"US-1570"
"162c7da3721a4b318a125f5be123aa6e",150,"Salt",2,
"1644cc9b10c946bfbfaaf1d972bf7258",127,"Cooking oil",2,
"1644cc9b10c946bfbfaaf1d972bf7258",150,"Salt",2,
"1644cc9b10c946bfbfaaf1d972bf7258",991,"Cooking fat",2,
"164f59280b494e09a7618a255a2334c1",127,"Cooking oil",2,
"164f59280b494e09a7618a255a2334c1",150,"Salt",2,
"164f59280b494e09a7618a255a2334c1",991,"Cooking fat",1,"UF-3315"
"1658c6246ed14e8296d29cf476fdeb13",127,"Cooking oil",1,"UO-2665"
"1658c6246ed14e8296d29cf476fdeb13",150,"Salt",2,
"1658c6246ed14e8296d29cf476fdeb13",991,"Cooking fat",2,
"16658cfcf7f14257a2be301b98bb0de1",127,"Cooking oil",2,
"16658cfcf7f14257a2be301b98bb0de1",150,"Salt",2,
"16658cfcf7f14257a2be301b98bb0de1",991,"Cooking fat",2,
"16686bb795b54d2191e8f9df39d31e71",127,"Cooking oil",2,
"16686bb795b54d2191e8f9df39d31e71",150,"Salt",2,
"16686bb795b54d2191e8f9df39d31e71",991,"Cooking fat",2,
"1670e6df36b844d39aa258e60578dee4",127,"Cooking oil",1,"UO-2184"
"1670e6df36b844d39aa258e60578dee4",150,"Salt",2,
"1670e6df36b844d39aa258e60578dee4",991,"Cooking fat",2,
"16887c92f1b147cba6be26cdd50b01f3",127,"Cooking oil",2,
"16887c92f1b147cba6be26cdd50b01f3",150,"Salt",1,"US-1873"
"16887c92f1b147cba6be26cdd50b01f3",991,"Cooking fat",2,
"168c7ae537cc4394827298958c374b1d",150,"Salt",2,
"16b2d34dfa854a44b17e4a2a1fe1dcbb",127,"Cooking oil",2,
"16b2d34dfa854a44b17e4a2a1fe1dcbb",150,"Salt",1,"US-1355"
"16b2d34dfa854a44b17e4a2a1fe1dcbb",991,"Cooking fat",2,
"16bbbd98ba5e4f94a981844b8183ee50",127,"Cooking oil",2,
"16bbbd98ba5e4f94a981844b8183ee50",150,"Salt",2,
"16bbbd98ba5e4f94a981844b8183ee50",991,"Cooking fat",2,
"16c0790e52ec43c58fcd99e7d75e10d3",127,"Cooking oil",2,
"16c0790e52ec43c58fcd99e7d75e10d3",150,"Salt",2,
"16c0790e52ec43c58fcd99e7d75e10d3",991,"Cooking fat",2,
"16c6f42d01644fea9c34fa54421a4480",127,"Cooking oil",2,
"16c6f42d01644fea9c34fa54421a4480",150,"Salt",,
"16c6f42d01644fea9c34fa54421a4480",991,"Cooking fat",2,
"16c883aca79d42159da4d313e9a0a17e",127,"Cooking oil",2,
"16c883aca79d42159da4d313e9a0a17e",150,"Salt",2,
"16c883aca79d42159da4d313e9a0a17e",991,"Cooking fat",2,
"16d236cfaa29413abb6fca138f544ec4",127,"Cooking oil",2,
"16d236cfaa29413abb6fca138f544ec4",150,"Salt",1,"US-3606"
"16d236cfaa29413abb6fca138f544ec4",991,"Cooking fat",1,"UF-3606"
"16daa4b4720d4509a216757cff6903d4",127,"Cooking oil",2,
"16daa4b4720d4509a216757cff6903d4",150,"Salt",1,"US-2469"
"16daa4b4720d4509a216757cff6903d4",991,"Cooking fat",2,
"16db46d7f22e41f9a04f1fbe342a0392",127,"Cooking oil",2,
"16db46d7f22e41f9a04f1fbe342a0392",150,"Salt",2,
"16db46d7f22e41f9a04f1fbe342a0392",991,"Cooking fat",1,"UF-1404"
"170275f8246f4dbebe53a915373b5984",150,"Salt",2,
"17114af3aae5418e956cd93e3549aed1",127,"Cooking oil",1,"UO-2510"
"17114af3aae5418e956cd93e3549aed1",150,"Salt",2,
"17114af3aae5418e956cd93e3549aed1",991,"Cooking fat",2,
"17378333324c461a88f1ea03eb7e316d",127,"Cooking oil",2,
"17378333324c461a88f1ea03eb7e316d",150,"Salt",1,"US-2412"
"17378333324c461a88f1ea03eb7e316d",991,"Cooking fat",2,
"1743a758fcdf491da96b27fd16b6021d",127,"Cooking oil",2,
"1743a758fcdf491da96b27fd16b6021d",150,"Salt",1,"US-1337"
"1743a758fcdf491da96b27fd16b6021d",991,"Cooking fat",2,
"174d7bce575c45bbae624af39a4e3f2c",127,"Cooking oil",1,"UO-2307"
"174d7bce575c45bbae624af39a4e3f2c",150,"Salt",2,
"174d7bce575c45bbae624af39a4e3f2c",991,"Cooking fat",2,
"1768619d23c9442697014eeb7964388a",127,"Cooking oil",2,
"1768619d23c9442697014eeb7964388a",150,"Salt",2,
"1768619d23c9442697014eeb7964388a",991,"Cooking fat",2,
"17708911b0a04503bd763dbaae648c71",127,"Cooking oil",2,
"17708911b0a04503bd763dbaae648c71",150,"Salt",2,
"17708911b0a04503bd763dbaae648c71",991,"Cooking fat",2,
"17751f7703ab476bba3ef1ec613b0bec",127,"Cooking oil",1,"UO-1619"
"17751f7703ab476bba3ef1ec613b0bec",150,"Salt",2,
"17751f7703ab476bba3ef1ec613b0bec",991,"Cooking fat",2,
"1776b63bada845109ea54547ac3216d1",127,"Cooking oil",1,"UO-2637"
"1776b63bada845109ea54547ac3216d1",150,"Salt",1,"US-2637"
"1776b63bada845109ea54547ac3216d1",991,"Cooking fat",2,
"178cc701f007453aa380b10c4fa065a5",127,"Cooking oil",2,
"178cc701f007453aa380b10c4fa065a5",150,"Salt",2,
"178cc701f007453aa380b10c4fa065a5",991,"Cooking fat",2,
"178ff51df3c54803bb149cb31659e262",127,"Cooking oil",2,
"178ff51df3c54803bb149cb31659e262",150,"Salt",2,
"178ff51df3c54803bb149cb31659e262",991,"Cooking fat",2,
"179b274951eb4449a19d4de2deede9d6",127,"Cooking oil",2,
"179b274951eb4449a19d4de2deede9d6",150,"Salt",2,
"179b274951eb4449a19d4de2deede9d6",991,"Cooking fat",2,
"17befd96efff47ca9c60b12d3dd1071c",127,"Cooking oil",2,
"17befd96efff47ca9c60b12d3dd1071c",150,"Salt",2,
"17befd96efff47ca9c60b12d3dd1071c",991,"Cooking fat",2,
"17c17bf8cc054454a67df0e8837d3cdc",127,"Cooking oil",2,
"17c17bf8cc054454a67df0e8837d3cdc",150,"Salt",1,"US-3530"
"17c17bf8cc054454a67df0e8837d3cdc",991,"Cooking fat",2,
"17e4e8ad886f40a2ac66453002b2d901",127,"Cooking oil",2,
"17e4e8ad886f40a2ac66453002b2d901",150,"Salt",2,
"17e4e8ad886f40a2ac66453002b2d901",991,"Cooking fat",1,"UF-1880"
"17e791ea78294f2ea71a7cfd0eaf25e1",127,"Cooking oil",2,
"17e791ea78294f2ea71a7cfd0eaf25e1",150,"Salt",2,
"17e791ea78294f2ea71a7cfd0eaf25e1",991,"Cooking fat",2,
"17eb32a03c28409db6e2cf12fc379298",127,"Cooking oil",,
"17eb32a03c28409db6e2cf12fc379298",150,"Salt",,
"17eb32a03c28409db6e2cf12fc379298",991,"Cooking fat",,
"17eb44366c7043bcaf46fb683b1beff3",127,"Cooking oil",2,
"17eb44366c7043bcaf46fb683b1beff3",150,"Salt",2,
"17eb44366c7043bcaf46fb683b1beff3",991,"Cooking fat",2,
"17ee2908902f4b3884ff9ec69c10ba5a",127,"Cooking oil",1,"UO-2055"
"17ee2908902f4b3884ff9ec69c10ba5a",150,"Salt",2,
"17ee2908902f4b3884ff9ec69c10ba5a",991,"Cooking fat",2,
"17f8b87f9b8f4438bf729c2dea6df75d",127,"Cooking oil",1,"UO-1381"
"17f8b87f9b8f4438bf729c2dea6df75d",150,"Salt",1,"US-1381"
"17f8b87f9b8f4438bf729c2dea6df75d",991,"Cooking fat",2,
"18024d9ef636472298f3cf2ef37a7f74",127,"Cooking oil",1,"UO-3316"
"18024d9ef636472298f3cf2ef37a7f74",150,"Salt",1,"US-3316"
"18024d9ef636472298f3cf2ef37a7f74",991,"Cooking fat",2,
"1822e5b54b08413d8730290994784e8b",127,"Cooking oil",1,"UO-2677"
"1822e5b54b08413d8730290994784e8b",150,"Salt",2,
"1822e5b54b08413d8730290994784e8b",991,"Cooking fat",2,
"1825c65f6b9f4adf9694914c8b688f31",127,"Cooking oil",2,
"1825c65f6b9f4adf9694914c8b688f31",150,"Salt",2,
"1825c65f6b9f4adf9694914c8b688f31",991,"Cooking fat",2,
"18419b46a04f4771a998a61279eb3ae1",150,"Salt",2,
"186268990d514a30b6998f49782e6344",150,"Salt",2,
"1870fa2f0f224496a94898fe205ab40d",127,"Cooking oil",2,
"1870fa2f0f224496a94898fe205ab40d",150,"Salt",2,
"1870fa2f0f224496a94898fe205ab40d",991,"Cooking fat",2,
"1881785b37cc4b85bc7022584c80427d",150,"Salt",2,
"1882689344ef46b39e66d162a2a98a99",127,"Cooking oil",1,"UO-1344"
"1882689344ef46b39e66d162a2a98a99",150,"Salt",1,"US-1344"
"1882689344ef46b39e66d162a2a98a99",991,"Cooking fat",2,
"18b9c926f94c4c8282495f4324e4cb68",150,"Salt",1,"US-2159"
"18ce6918b33347719d97ec41a14e3df6",150,"Salt",1,"US-1447"
"18ea57abd7794ada8cdb3ab63b317587",150,"Salt",1,"US-1166"
"18f5bd33a6c246459366da21c90338a0",150,"Salt",2,
"192773eb6e2f480d8283caef17b07c92",127,"Cooking oil",1,"UO-1624"
"192773eb6e2f480d8283caef17b07c92",150,"Salt",1,"US-1624"
"192773eb6e2f480d8283caef17b07c92",991,"Cooking fat",2,
"1928b1ae90cf45a68b37285a9554df5c",127,"Cooking oil",2,
"1928b1ae90cf45a68b37285a9554df5c",150,"Salt",2,
"1928b1ae90cf45a68b37285a9554df5c",991,"Cooking fat",2,
"192ec8f527de48c3b711479b69a57f9c",127,"Cooking oil",1,"##N/A##"
"192ec8f527de48c3b711479b69a57f9c",150,"Salt",1,"##N/A##"
"192ec8f527de48c3b711479b69a57f9c",991,"Cooking fat",2,
"194a945af9444a8bb7ce17dd53a03244",127,"Cooking oil",1,"UO-2064"
"194a945af9444a8bb7ce17dd53a03244",150,"Salt",2,
"194a945af9444a8bb7ce17dd53a03244",991,"Cooking fat",2,
"194c70f94cca497aac045956fa1b6124",127,"Cooking oil",2,
"194c70f94cca497aac045956fa1b6124",150,"Salt",2,
"194c70f94cca497aac045956fa1b6124",991,"Cooking fat",2,
"19541d5092684cc0a707da4aff5895d0",150,"Salt",2,
"195edf76aa334d659715445d11dbf790",127,"Cooking oil",1,"UO-1339"
"195edf76aa334d659715445d11dbf790",150,"Salt",2,
"195edf76aa334d659715445d11dbf790",991,"Cooking fat",2,
"196ac6fad9e746d6ab549d5e72e070ed",127,"Cooking oil",2,
"196ac6fad9e746d6ab549d5e72e070ed",150,"Salt",2,
"196ac6fad9e746d6ab549d5e72e070ed",991,"Cooking fat",2,
"19783a8d2c5046e7ad2f63aa7e5189a9",127,"Cooking oil",1,"UO-2467"
"19783a8d2c5046e7ad2f63aa7e5189a9",150,"Salt",2,
"19783a8d2c5046e7ad2f63aa7e5189a9",991,"Cooking fat",1,"UF-2467"
"19785ba2894a4dd099aefb2ad4d2b8a0",127,"Cooking oil",2,
"19785ba2894a4dd099aefb2ad4d2b8a0",150,"Salt",1,"US-1903"
"19785ba2894a4dd099aefb2ad4d2b8a0",991,"Cooking fat",2,
"19aebc5aa6da40c3a890064d3eaa92b1",127,"Cooking oil",1,"UO-1019"
"19aebc5aa6da40c3a890064d3eaa92b1",150,"Salt",2,
"19aebc5aa6da40c3a890064d3eaa92b1",991,"Cooking fat",2,
"19ba694fada44ad7909f285e4535b890",127,"Cooking oil",1,"UO-1068"
"19ba694fada44ad7909f285e4535b890",150,"Salt",2,
"19ba694fada44ad7909f285e4535b890",991,"Cooking fat",2,
"19c4fc257abc424384647435dadb3700",150,"Salt",2,
"19cb4feac4dd4b60b8c0dc56633c3607",127,"Cooking oil",1,"UO-1408"
