"hhid","h9q01","h9q02","h9q24a","h9q24b","h9q26","h9q25","h9q27","h9q28","h9q29","h9q30_1","h9q30a","h9q30b","h9q30c","h9q31","h9q32a","h9q32b","h9q32c","h9q33","h9q34","h9q35","h9q36","h9q37","h9q38","h9q03","h9q04","h9q05","h9q06","h9q07","h9q08","h9q09a","h9q09b","h9q10","h9q11","h9q12","h9q13","h9q14","h9q15","h9q15_1","h9q15_2","h9q15_3","s915_4","h9q15_5","h9q16","h9q17","h9q22","h9q22a","h9q22b","h9q23","h9_respondent","h9q30d"
"8aeb3ab5b8b34f12aad06ba9f3459d64",16,10,1,80,2,1980,1,3,,,".",".",".",2,,,,6,2,,1,,1000000,1,15,16,14,14,96,45,5,1,10,2,,,10,"2","3","4",1,20,1,4,23,2,,1,"2",
"8aebb586b8e846fc80abe8ed0f5db163",10,10,2,5000,2,1999,2,96,2000,1,"1",,,2,,,,1,2,,1,,0,3,10,12,16,11,,,,,7,2,,,,".",".",".",,80,8,2,21,2,,1,"2",
"8aeefe14981b4d38a10230d2891aefad",10,10,1,20,1,2018,1,3,,,".",".",".",2,,,,1,2,,1,,7000000,2,10,12,13,11,,,,,4,1,1,"25000",,".",".",".",,100,2,4,22,2,,1,"1",
"8b0b41b599ee4ee7bcf30d265d1923ee",10,10,4,5000,1,2010,2,3,,,".",".",".",1,96,,,5,2,,1,,8000000,2,10,12,13,14,6,10,6,0.4,3,2,,,10,"6",,,1,60,1,4,22,2,,1,"6",
"8b283f3a1c9247a7973f3b2f772cf197",16,10,3,0.2,2,,1,3,,,".",".",".",2,,,,6,2,,1,,5000000,3,15,16,14,14,96,20,10,0.8,20,2,,,10,"1","3",,1,80,1,4,95,,,,"2",
"8b48e9bcb1994b4f92d1969c1e54a293",10,10,4,2400,3,1991,2,3,,,".",".",".",1,2,,,1,2,,1,,5000000,3,10,12,14,16,96,45,5,0.5,2,2,,,10,"3","4","9",2,60,1,2,23,2,,1,"1",
"8b4d777ba5974738988aec0efdd7ef10",10,10,3,0.1,2,2004,1,3,,,".",".",".",2,,,,2,2,,1,,1000000,1,15,16,14,14,6,30,40,0.6,3,1,2,"1000",10,"3","4","5",1,80,1,4,23,1,1,1,"2",
"8b63cb63bfab43eebd403632eee825a2",10,12,,,,,,,,,".",".",".",,,,,,,,,,,2,10,12,13,11,,,,,10,2,,,,".",".",".",,80,8,4,12,1,4,2,"6",
"8b69caa8397343f8b287e2ac4ec76eca",15,16,,,,,,,,,".",".",".",,,,,,,,,,,1,10,12,13,12,6,6,2,0.1,1,1,1,"9000",10,"1",,,1,20,2,4,22,1,4,1,"1",
"8b6e73cf62d3492caeb75bf11df9980d",10,10,,,,,,,,,".",".",".",,,,,,,,,,,3,10,12,14,16,1,60,1,1,4,2,,,10,"3","4","8",1,60,2,2,22,2,,3,"1",
"8b78ea7e19b94b1f8ec1f6710774d003",10,10,,,,,,,,,".",".",".",,,,,,,,,,,3,10,12,14,14,6,4,15,0.05,7,2,,,10,"2","6","7",1,100,1,4,23,2,,1,"2",
"8bb14e81d3b84807a12cfed594724f12",15,10,4,80,1,2009,1,2,2009,1,"1",,,1,5,,,1,2,,1,,50000000,2,10,12,13,15,,45,60,0.5,10,2,,,10,"1","2",,1,100,1,4,23,1,3,1,"1",
"8bc98ec22a044c67bb69bcfad8be445b",10,10,,,,,,,,,".",".",".",,,,,,,,,,,3,10,12,13,13,,,,,5,2,,,,".",".",".",,5,1,4,22,1,2,1,"1",
"8be06091a17c4093be71af31ce99f42e",10,10,3,0.12,2,1990,1,3,,,".",".",".",2,,,,5,2,,1,,8000000,4,10,12,13,15,,60,10,2,10,2,,,10,"5","6","7",1,120,2,4,23,2,,1,"1",
"8beea5570da34cc48e31b41a0af2f581",10,10,4,3000,1,1995,2,3,,,".",".",".",1,96,,,3,2,,1,,60000000,2,10,12,13,14,6,2,5,0.1,5,1,1,"15000",10,"7","8","10",1,60,1,2,22,2,,1,"1",
"8bf96b447a2e4263992ef11da8cbbdc1",10,10,3,0.25,2,1980,1,3,,,".",".",".",2,,,,2,1,1,3,1,2000000,3,10,16,14,15,,10,5,0.3,10,2,,,10,"1",,,2,80,1,4,23,2,,3,"1",
"8c07624c2ebe4249835e43fca2fdac7e",16,10,1,100,2,2009,1,3,,,,,,2,,,,2,2,,1,,1500000,2,15,14,14,15,,120,4,5,15,2,,,10,"2","4",,2,100,2,4,23,1,1,1,"2",
"8c25f710369e4bc8bccdcd227b940d39",15,16,,,,,,,,,".",".",".",,,,,,,,,,,1,10,12,13,11,,,,,2,1,1,"20000",,".",".",".",,80,1,2,12,2,,1,"1",
"8c5d550afff04bea9e522fad66ae948f",10,10,1,25,2,1994,1,3,,,".",".",".",2,,,,2,2,,1,,1000000,1,10,16,14,15,,15,3,0.25,2,2,,,10,"1","2",,1,60,2,4,23,2,,1,"1",
"8c60078f31be46d7bcf8e3231b002f01",10,10,3,0.12,2,2005,2,3,,,".",".",".",2,,,,1,2,,1,,2000000,2,15,16,14,14,1,30,10,0.5,6,2,,,10,"2","3","4",1,80,2,4,23,2,,1,"2",
"8c713fee62b94bf6a01a094d8992991d",10,10,4,48,2,1950,1,3,,,,,,1,96,,,2,2,,1,,500000,1,10,14,96,14,6,15,5,0.5,3,2,,,11,,,,1,60,1,2,23,2,,1,"1",
"8c847054105a4c7d8df8cd778a781d00",10,10,1,283,2,1978,1,3,,,".",".",".",2,,,,6,2,,1,,1500000,2,15,14,14,16,1,10,3,0.2,10,2,,,14,".",".",".",1,60,2,4,23,1,3,1,"1",
"8c9a6b525a3c4ef3a99a96c03fa199ac",10,10,,,,,,,,,".",".",".",,,,,,,,,,,3,10,12,13,14,6,5,2,0.3,5,2,,,10,"3",,,1,100,2,4,22,2,,1,"3",
"8cfafb3635994f9294d7f40c6397640f",10,10,4,85,2,1980,1,3,,,".",".",".",2,,,,6,2,,1,,4000000,1,10,14,14,14,96,20,5,0.6,5,1,2,"1000",14,".",".",".",2,20,1,4,23,2,,1,"1",
"8d0ce15ca2ce480d9a50d3210de8ef4e",10,10,,,,,,,,,".",".",".",,,,,,,,,,,1,10,12,13,12,6,8,1,0.05,2,1,1,"16800",10,"1","2",,1,60,2,2,21,2,,2,"2",
"8d32035f9c004c69a1e3cc290151c354",10,10,3,4,2,1983,2,3,,,".",".",".",2,,,,1,2,,1,,15000000,3,10,16,14,16,1,10,5,0.1,5,2,,,10,"2","4","5",1,80,2,2,22,2,,1,"4",
"8d4f77c1d64c4c71aa844ee56e0f979f",10,10,1,200,1,1997,2,3,,,".",".",".",2,,,,1,2,,1,,2000000,2,10,12,14,14,1,40,20,1.6,5,2,,,10,"2","6","7",2,100,1,4,22,2,,1,"1",
"8d50c07a637b422bb68d3a3114998cc8",16,10,3,1,3,1997,1,3,,,".",".",".",2,,,,2,2,,1,,3800000,3,15,14,14,15,,30,1,0.5,10,2,,,10,"2","4","5",1,100,2,4,23,2,,1,"2",
"8d6843d2394544fcba72c27e8497a8c3",11,10,1,50,2,1960,1,3,,,".",".",".",2,,,,2,2,,1,,50000000,2,10,12,13,16,1,10,2,0.2,8,2,,,10,"2","4",,1,60,1,5,23,1,3,1,"1",
"8d7afd4d3b36456cbeb5ad5ca9bae80f",10,10,1,35,2,1980,1,3,,,".",".",".",2,,,,1,2,,1,,4000000,3,10,16,14,12,6,10,4,0.25,2,2,,,10,"2","6","7",1,80,2,4,23,2,,1,"2",
"8d7c2ed61f4743769df94f042f927101",10,11,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,16,5,30,1,0.5,1,2,,,12,,,,1,20,1,2,21,1,9,1,"1",
"8d8bd370dfe34b98925330da43498f14",11,10,4,5000,1,2004,2,96,2004,1,"1",,,1,3,,,1,2,,1,,10000000,1,10,12,13,11,,,,,2,1,1,"5000",,".",".",".",,20,1,1,22,1,2,1,"1",
"8d8eec5d1fc04309982bbe2873aaf4fe",16,10,3,0.12,2,2007,1,3,,,".",".",".",2,,,,6,2,,1,,2000000,2,15,14,14,14,1,10,30,0.3,5,2,,,10,"2","3","4",2,140,1,4,23,2,,1,"2",
"8d9c6f8395d54bf9a144891a5a86691b",13,16,,,,,,,,,".",".",".",,,,,,,,,,,1,10,12,13,18,,,,,2,1,1,"18000",12,".",".",".",2,30,8,2,22,1,2,1,"1",
"8da33264dba747cc8715871a5bc5a0b9",10,10,3,0.25,1,1995,1,3,,,".",".",".",2,,,,2,2,,1,,1500000,3,15,14,14,14,2,35,30,1.5,8,1,2,"500",10,"2","6","7",1,80,1,4,23,2,,1,"3",
"8dbadd9a257a4740a0e9fe370f8517af",11,15,,,,,,,,,".",".",".",,,,,,,,,,,2,10,12,10,14,2,15,25,0.2,5,1,2,"3000",11,".",".",".",1,80,1,4,23,2,,1,"2",
"8dbc0f7397874081a104d8ed0ed4c639",,,,,,,,,,,".",".",".",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8dc61da3ba6e42d082821c42f93386bd",10,10,1,1500,2,1998,1,3,,,".",".",".",2,,,,2,2,,1,,600000,1,15,14,14,14,6,10,5,0.3,10,1,2,"1000",10,"1","2",,1,100,1,4,23,1,2,2,"1",
"8dd083a1588f4bec9fe484e778878cdc",,,,,,,,,,,".",".",".",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8dd65b7172ee421fa7e2883e90df0951",10,10,1,7000,1,1998,2,1,1998,2,".",".",".",2,,,,1,2,,1,,5000000,2,10,12,14,14,4,30,2,0.3,3,2,,,10,"4","6",,1,40,2,2,23,2,,1,"1",
"8de60b14dd494f88b1a99e48674c4e9b",10,10,4,222,2,1980,2,3,,,".",".",".",1,96,,,1,2,,1,,3000000,2,10,96,14,15,,60,4,1,4,2,,,10,"2","3",,1,40,2,4,23,2,,1,"2",
"8df87ec021f94ad9b03185b5283c279e",10,10,4,5000,1,1987,1,3,,,".",".",".",2,,,,2,2,,1,,25000000,4,10,14,13,15,,30,10,0.2,10,2,,,10,"4",,,1,200,1,4,22,2,,1,"1",
"8e1ae70b54e74d8c9cd573923bf74393",10,10,,,,,,,,,".",".",".",,,,,,,,,,,2,10,16,13,15,,20,1,0.2,3,2,,,10,"1","3",,1,80,1,2,14,2,,1,"1",
"8e20ed2206b440b3b03152cdb731df17",16,10,1,15,2,2004,1,2,2004,2,,,,2,,,,1,2,,1,,3000000,2,15,16,14,14,6,2,3,0.2,4,2,,,10,"9","10","11",1,80,2,4,23,2,,1,"7",
"8e275889cf9d4a2d9b918cca0296bf47",16,10,4,5,1,2016,1,3,,,".",".",".",2,,,,1,2,,1,,2000000,2,15,16,14,17,96,2,3,3,2,2,,,10,"1","3","4",1,15,1,4,95,,,,"1",
"8e46484bb7824d3fb6d59fa00e5f96e8",10,10,4,10000,1,2014,1,1,2015,1,"1",,,2,,,,2,2,,1,,30000000,3,10,12,13,11,,,,,5,1,1,"8000",,".",".",".",,80,2,5,23,2,,3,"2",
"8e4ef0b5c2d74df082d968580cf7ce91",15,10,4,1200,1,2010,2,1,2013,1,"1","2",,1,1,,,1,2,,1,,80000000,2,10,12,13,11,,,,,3,1,1,"20000",,".",".",".",,60,1,1,22,1,5,3,"2",
"8e4f4884786441eead77d423cf002827",10,10,1,0.1,1,2009,2,3,,,".",".",".",1,96,,,2,2,,1,,3000000,2,10,12,13,17,6,30,5,0.4,5,2,,,10,"11",,,1,140,2,2,23,2,,1,"3",
"8e52b830f34a4d95917857a5d1d57504",10,10,3,0.91,2,2013,2,3,,,".",".",".",2,,,,1,2,,1,,2000000,1,10,14,14,21,,,,,2,2,,,,".",".",".",,20,2,2,22,2,,1,"2",
"8e5823a045554cedbe0c966d7d21ea02",10,10,3,1,3,2017,1,3,,,".",".",".",2,,,,6,2,,1,,400000,3,15,16,14,14,1,4,5,4,10,2,,,10,"1","4",,1,2,1,4,95,,,,"1",
"8e60108fea1948358dc02668aa99ec99",10,10,4,5000,1,2014,2,3,,,".",".",".",1,96,,,1,,,1,,1000000,2,10,16,14,15,,60,30,1,3,2,,,10,"2","5",,1,40,1,4,23,1,1,1,"1",
"8e70cdad3a9045fdb4d573587bc2ea8f",10,10,1,40,1,2007,1,3,,,".",".",".",1,3,,,2,2,,1,,1000000,1,10,16,96,20,,30,10,1,3,2,,,10,"2",,,1,100,1,5,23,1,2,1,"1",
"8e7744ee27f547308607af9b6f81ac60",10,10,1,2000,1,2005,2,96,2005,1,"1",,,2,,,,1,2,,1,,25000000,2,10,12,13,12,6,60,25,0.5,6,1,8,"9000",13,".",".",".",2,60,8,2,22,2,,1,"2",
"8e90f50f86204364ab92afa5342cb346",10,10,3,4,3,1950,1,3,,,".",".",".",2,,,,6,2,,1,,20000000,3,10,12,13,15,,8,6,0.4,5,2,,,10,"3","4",,1,80,2,4,23,2,,1,"1",
"8ec715ba51ee402f998c3cc182d29deb",10,10,1,48,1,1985,1,3,,,".",".",".",1,96,,,2,2,,1,,2000000,3,10,16,14,12,6,20,5,0.2,4,2,,,10,"6","7",,1,100,2,4,23,2,,1,"1",
"8edb52c2aa144083baec4616c6739603",10,10,,,,,,,,,".",".",".",,,,,,,,,,,2,10,12,13,12,6,4,2,0.05,4,1,1,"10000",10,"2","3",,1,60,1,4,23,1,3,1,"2",
"8ee09f114c144bd192bce8c656660d7e",15,16,,,,,,,,,".",".",".",,,,,,,,,,,2,10,12,14,15,,40,10,1,3,2,,,10,"1","6",,1,40,2,4,23,2,,1,"1",
"8ef19c13bc2c40768f94983065c7ee1c",16,10,3,0.5,2,2000,1,3,,,".",".",".",2,,,,6,2,,1,,500000,2,15,16,14,14,6,18,30,0.2,10,2,,,10,"2","3",,1,40,2,4,95,,,,"2",
"8f151cb7d68d449ca0e9e8f5990e388e",16,16,,,,,,,,,".",".",".",,,,,,,,,,,1,15,14,14,12,6,4,5,0.1,1,1,1,"3000",10,"4",,,1,20,2,4,23,1,5,1,"4",
"8f222f9618624d03afb44548f35b8613",16,10,1,70,2,2012,1,3,,,".",".",".",2,,,,2,2,,1,,2000000,1,15,14,14,14,1,20,10,0.2,5,1,2,"2000",10,"1",,,1,60,1,4,23,1,3,1,"1",
"8f338c193917455f8a807c47274c7b77",10,10,,,,,,,,,".",".",".",,,,,,,,,,,1,10,12,13,11,,,,,1.5,1,8,"42500",,".",".",".",,40,2,4,22,2,,1,"1",
"8f3b951b0d984592b4a19027f878b728",10,10,3,0.15,1,2014,2,3,,,,,,1,3,,,1,2,,1,,5000000,3,10,16,14,12,1,15,10,2,5,2,,,10,"4","5","12",1,80,2,4,23,2,,1,"2",
"8f62ead3a4554156a8313e1bab4c6545",10,10,4,3000,2,1993,2,3,,,".",".",".",2,,,,2,2,,1,,6000000,2,10,12,14,14,6,3,3,0.2,5,2,,,10,"2","6","7",1,60,1,4,23,1,2,1,"2",
"8f6724a9559747548bff8f3f5c7ccd1a",10,10,3,5,1,2010,1,3,,,".",".",".",1,96,,,2,2,,1,,,40000,10,16,14,16,1,20,3,2.5,2,2,,,10,"2","3","4",1,80,2,2,23,2,,1,"1",
"8f695a693b444047921f73b886d81c4e",10,10,3,0.75,2,1966,1,3,,,,,,2,,,,1,2,,1,,3000000,3,10,12,13,13,,,,,10,2,,,,,,,,120,1,4,21,2,,2,"1",
"8f884f10378545f2bdd297e2031b631c",10,10,1,102,3,1986,1,3,,,".",".",".",2,,,,1,2,,1,,400000,1,15,14,14,14,1,60,40,4,10,2,,,10,"1",,,1,60,1,4,23,2,,1,"2",
"8f9c96cbf6c2457190322a9e57759aeb",15,16,,,,,,,,,".",".",".",,,,,,,,,,,1,10,12,13,11,,,,,3,1,1,"18000",,".",".",".",,60,1,2,22,1,6,1,"1",
"8f9d730b39f1418893033ecfd171ab85",10,12,,,,,,,,,".",".",".",,,,,,,,,,,2,15,12,14,14,6,30,30,0.4,8,1,2,"1000",10,"7",,,1,100,2,4,23,1,2,1,"2",
"8fba984fdcb34aff98a0b0f5fa9e7202",10,10,1,1700,1,1990,1,96,1990,1,"2",,,2,,,,4,2,,1,,60000000,5,10,12,13,11,,,,,10,1,1,"12000",,".",".",".",,120,8,2,12,2,,3,"2",
"8fc5f95c10f1417281d49d08a4e39ec0",10,12,,,,,,,,,".",".",".",,,,,,,,,,,1,10,16,14,18,,,,,1,2,,,13,".",".",".",1,10,2,2,23,2,,1,"1",
"8fc75288824d48999070272acd64296a",10,10,4,2000,1,1970,4,3,,,".",".",".",2,,,,1,1,1,2,1,900000,3,10,16,14,21,,,,,3,2,,,,".",".",".",,60,2,4,23,2,,1,"1",
"8fdb363e51114a47a0a2b65f16987413",,,,,,,,,,,".",".",".",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"900f2775558849529ea1224438c6f9db",10,10,3,1.25,1,1995,2,3,,,".",".",".",1,96,,,2,2,,1,,2000000,3,10,16,14,16,96,20,4,0.4,4,2,,,10,"2","3",,1,80,2,2,23,1,2,2,"5",
"9014f13214bd4feab479150b5d8426ac",10,10,1,400,2,2015,1,3,,,".",".",".",2,,,,2,2,,1,,4000000,1,15,14,14,14,6,30,30,0.8,6,1,2,"1000",10,"1","2",,1,60,1,4,23,1,2,1,"2",
"902ab53c518a4023b8153bf5e1aa12fa",10,10,3,2,1,1963,2,3,,,".",".",".",1,96,,,2,2,,1,,20000000,3,10,12,13,16,1,20,3,0.2,3,2,,,10,"3","4","7",1,60,2,2,23,2,,1,"9",
"903864ddc9c641de8b968666fe5e4169",15,16,,,,,,,,,".",".",".",,,,,,,,,,,1,10,12,14,16,2,30,5,0.5,3,2,,,10,"1","2","4",1,40,2,2,22,1,1,1,"2",
"904dd7d7b658455ca2dee21d62f415a0",16,10,1,1600,2,2014,1,3,,,".",".",".",2,,,,2,2,,1,,1000000,1,15,14,14,16,1,60,30,1.5,2,2,,,10,"1","2",,1,60,2,4,23,1,2,1,"1",
"904f8ed698d44fbfa11f8bf55055d1e2",10,10,3,0.25,1,2013,1,96,2013,1,"2",,,2,,,,2,1,1,3,1,25000000,2,10,12,16,11,,,,,5,1,1,"30000",,".",".",".",,100,2,4,22,2,,1,"1",
"905949a54d8444ceb1f179484be50218",10,10,,,,,,,,,".",".",".",,,,,,,,,,,2,10,16,14,15,,40,10,0.5,5,2,,,10,"2","4","6",1,40,2,2,22,2,,1,"1",
"9071fd7767284b7aaf52d96b02285f6e",16,10,3,1,2,2003,1,3,,,".",".",".",2,,,,2,2,,1,,1600000,3,15,14,14,14,6,6,2,0.1,15,2,,,10,"3","4",,1,100,2,4,23,2,,1,"1",
"9076071102c748668d2c4fa16a360ac9",10,10,3,0.18,2,2000,1,3,,,".",".",".",2,,,,2,2,,1,,2000000,2,15,14,14,15,,30,1,1,5,2,,,10,"2","4","5",1,60,2,4,23,1,2,1,"1",
"90896177d9ab4f9cb640ed0d26102b68",10,10,3,1,1,1996,1,3,,,".",".",".",1,2,,,2,2,,1,,38000000,3,10,14,14,11,,,,,10,2,,,,".",".",".",,100,1,4,23,2,,1,"2",
"909afbfab18b43b09d804ee02b4024ed",10,10,,,,,,,,,".",".",".",,,,,,,,,,,3,10,12,16,10,,,,,5,1,1,"60000",,".",".",".",,80,8,2,18,2,,3,"1",
"90b85c184def4c549245be28ac8bba6f",10,10,4,2000,2,2010,2,3,,,".",".",".",1,1,,,5,2,,1,,8000000,2,10,16,14,15,,30,5,0.5,3,2,,,10,"1",,,1,40,1,2,23,2,,1,"3",
"90c205421b7849048f521c9cade968e2",16,10,1,25,3,2016,1,3,,,".",".",".",2,,,,2,2,,1,,300000,1,15,14,14,15,,60,1,3,3,1,2,"500",10,"1",,,1,60,1,4,23,2,,1,"1",
"90c75424a23346068b9c69082194b2b2",15,16,,,,,,,,,".",".",".",,,,,,,,,,,1,10,16,13,14,6,5,2,0.1,2,2,,,10,"1",,,1,30,1,4,22,1,4,1,"1",
"90cef1cd17c74e4aba6b4badd52a8284",10,10,3,3,2,2003,1,3,,,".",".",".",1,1,,,2,2,,1,,20000000,2,10,16,14,15,,30,20,0.5,5,2,,,10,"1","3","4",2,60,2,4,23,2,,1,"1",
"910f2add18b544f6964a30727479467a",15,16,,,,,,,,,".",".",".",,,,,,,,,,,1,10,12,14,16,2,60,15,2,1,2,,,10,"1",,,1,40,2,2,22,1,7,1,"1",
"9120019c770b41bb84ace09dbd0887bb",16,10,4,42,2,2018,1,3,,,".",".",".",2,,,,2,2,,1,,500000,1,15,14,14,15,,40,7,0.6,9,2,,,10,"2","3","4",1,60,1,4,95,,,,"1",
"912e7827f70b4ff4870e7677f0efd5e8",10,10,1,14,3,2013,1,3,,,".",".",".",2,,,,1,2,,1,,800000,2,10,16,14,20,,10,3,0.1,1.5,2,,,10,"2",,,1,40,2,4,23,2,,1,"2",
"9147bc2f6725476eaa4bd9e36e701e80",10,10,3,1.5,1,2013,2,3,,,".",".",".",,,,,2,2,,1,,2500000,3,10,16,13,16,1,5,5,0.1,2,2,,,10,"2",,,1,40,2,1,23,2,,1,"2",
"918b39a7c5f14e1cb6e02d8a0df01a4b",10,10,,,,,,,,,".",".",".",,,,,,,,,,,2,10,16,14,14,96,20,20,0.5,2,2,,,10,"1",,,2,20,1,4,23,2,,1,"2",
"91a23141d8fd423b8c4baae8f0b31605",16,10,1,20,2,450,1,3,,,".",".",".",2,,,,6,2,,1,,600000,1,15,14,13,15,,28,50,1,10,2,,,10,"1",,,1,120,1,4,23,1,2,1,"1",
"91a808c38a6b4b218286b818be0574fc",11,10,4,3000,1,1990,2,3,,,".",".",".",1,96,,,2,2,,1,,6000000,1,10,12,13,14,6,10,15,0.3,2,2,,,10,"2",,,1,40,1,4,23,1,2,1,"1",
"91ad5095e39148498002c6e1881212f5",10,10,4,3000,2,1982,2,3,,,".",".",".",2,,,,2,2,,1,,80000000,3,10,12,13,11,,,,,5,1,1,"14000",,".",".",".",,40,1,2,22,2,,3,"2",
"91d5b6d564f54d60ad368b379eabd0c7",11,10,4,50,1,1987,96,3,,,".",".",".",1,4,,,2,2,,1,,20000000,5,10,12,13,12,96,2,2,0.2,20,2,,,10,"4","13",,1,80,8,2,23,2,,1,"11",
"91d6755d336d4fd0abe7eb483faa423a",10,10,3,2,2,1998,1,3,,,".",".",".",2,,,,1,2,,1,,8000000,4,10,16,14,16,96,15,2,0.4,5,2,,,10,"3","4","5",1,80,2,4,23,1,2,1,"2",
"91e617af4db540cea7459ac0c20adab8",15,10,,,,,,,,,".",".",".",,,,,,,,,,,2,10,12,14,14,6,60,20,2,4,2,,,10,"1","3",,1,40,1,4,22,2,,1,"2",
"923f4bc18b3a42239cc0f71ed72ef092",10,10,1,100,1,1996,1,3,,,".",".",".",1,2,,,6,2,,1,,2000000,2,10,12,13,15,,15,3,0.5,10,2,,,10,"2","4","7",1,80,1,5,23,2,,1,"2",
"9241ba2a0c3f4a64ae06d29a31ed13c9",10,10,1,160,3,2016,2,3,,,".",".",".",2,,,,5,2,,1,,2000000,2,10,12,13,15,,30,20,0.5,10,1,1,"30000",10,"2","4","5",1,100,2,4,22,1,1,1,"1",
"924dae4582ab4da381f6f9fcec82c556",16,10,4,30,1,2000,1,3,,,".",".",".",2,,,,2,2,,1,,500000,1,15,16,14,14,1,25,10,0.25,3,2,,,10,"4",,,1,30,1,4,95,,,,"2",
"925b4fdaa3a94f728baf1542d5bd409b",10,10,4,600,1,2004,2,3,,,".",".",".",2,,,,1,2,,1,,2000000,1,10,16,14,16,1,8,1,0.25,2,2,,,10,"8","9","10",1,40,2,1,23,1,1,1,"10",
"927637b3537c420fb3b468612badd5b6",10,10,1,15,2,1968,1,3,,,".",".",".",2,,,,5,2,,1,,5000000,1,15,14,14,14,2,15,10,0.5,5,1,2,"1000",12,".",".",".",1,20,1,4,95,,,,"1",
"92788551b8104147bea89eb3f69fa327",16,10,3,8,2,1988,1,3,,,".",".",".",2,,,,2,2,,1,,8000000,2,15,14,14,16,1,30,2,1,30,2,,,10,"2","5","7",1,140,2,4,23,1,2,1,"2",
"92b4cbaaa3de42e4ae35626f7cbcefd7",10,10,1,2000,1,1999,4,3,,,,,,2,,,,6,2,,1,,3000000,2,10,12,13,16,2,20,5,0.2,5,2,,,10,"1","5",,1,90,2,2,22,2,,1,"1",
"92cf666c0c934b2ebbd48bbdb0bd28f2",10,10,1,2500,2,1983,2,3,,,".",".",".",2,,,,2,2,,1,,4000000,2,10,16,14,12,2,15,3,0.1,2,2,,,10,"2",,,1,60,2,2,22,1,1,1,"2",
"92e0e8e70d414cdfba2322ec78552ee4",10,10,1,120,2,1983,1,3,,,,,,2,,,,6,2,,1,,3000000,5,10,16,14,15,,15,5,0.3,2,2,,,10,"6","7","8",1,80,2,4,23,2,,1,"2",
"92e30209b31c4ab3b1c932b133d4b3b1",10,10,3,0.25,1,2001,2,3,,,".",".",".",1,96,,,6,2,,1,,2000000,3,10,16,13,16,6,30,5,0.5,5,2,,,10,"2","3","4",2,60,2,2,23,2,,1,"3",
"92e805f310474bd583cd464cc548c1b4",16,10,4,8000,2,2011,2,3,,,".",".",".",2,,,,6,2,,1,,4000000,2,15,16,14,14,6,20,15,0.4,5,2,,,10,"3","4","10",1,100,1,4,23,2,,1,"10",
"9303f456a1ed4c78b4c9a05b5ec5e510",16,10,1,50,2,2011,1,3,,,".",".",".",2,,,,1,2,,1,,11000000,1,15,14,14,16,2,20,2,0.4,5,2,,,10,"1","2",,1,40,2,3,95,,,,"1",
"9307472cfa3848d3873b346424a94ed2",16,10,4,50,1,2018,1,3,,,".",".",".",1,3,,,5,2,,1,,2400000,1,15,14,14,14,1,40,90,0.5,3,2,,,10,"2",,,1,120,1,4,23,2,,1,"2",
"931a5da052ec43369771a3b3cdfc5a5c",16,10,1,10,2,2006,1,3,,,".",".",".",2,,,,6,2,,1,,250000,1,15,14,14,14,6,20,5,0.2,10,2,,,10,"2","3",,1,102,1,4,23,1,2,1,"2",
