"s12q02","NA1a","NA1b","NA1c","NA1d","NA1e","NA1f","NA1g","NA1h","hhid"
"1",2,2,2,2,2,2,2,2,"ee1e4c79b11b40c782a947bf00ee173d"
"2",2,2,2,2,2,2,2,2,"ee557c13cb0f4b2f845da51f7f8581ad"
"1",2,2,2,2,2,2,2,2,"ee81489ba0d643ee951e8137beebc1a8"
"11",2,2,2,2,2,2,2,2,"ee86cbf98dad4dfda41fadb5fa98b963"
"1",2,2,2,2,2,2,2,2,"efb06a4a6eec42b79f28f2fe32f48817"
"1",2,1,2,2,2,2,2,1,"effe7e5783644395831c6d758a97cc6f"
"1",2,2,2,2,2,2,2,2,"efff16c49e1b4398ae56fd35b174eea1"
"2",2,2,2,2,2,2,2,2,"f0353287f6fc44e8a3faf63cec17e7de"
"2",2,2,2,2,2,2,2,2,"f0399a2bc9634e269be93e056b2fd8ab"
"2",2,2,2,2,2,2,2,1,"f04465e741f1442db4d656bf57233227"
"1",2,2,2,2,2,2,2,2,"f09bd00bdbdb408684721cce78f723fa"
"1",2,2,2,2,2,2,2,2,"f0a20f6e068c47669376cbe351f2a258"
"2",2,2,2,2,2,2,2,2,"f0c861d6258640878bb657d8bece1faa"
"5",2,2,2,2,2,2,2,2,"f0cd8fb451eb454b892ffb194338952c"
"1",2,2,2,2,2,2,2,2,"f103d1183cce4a8e8707432c95281b28"
"1",2,2,2,2,2,2,2,2,"f14f7b04d23c4b2b90c46d342fc15db3"
"2",2,2,2,2,2,2,2,2,"f176ef3a410b476f803fb2f6712be039"
"2",2,2,2,2,2,2,2,2,"f19ce505a0cc4c2eac666384f3a1e63f"
"1",2,2,2,2,2,2,2,2,"f1bc09d2cd8248a4b51acf32675c8fd8"
"1",2,2,2,2,2,2,2,2,"f1ea598fc295450ea589e51c5c8872d6"
"2",2,2,2,2,2,2,2,2,"f2202a9e0ea849329605f081e564d9cd"
"1",2,2,2,2,2,2,2,2,"f25649384d6c458cb6c902738fb26614"
"1",2,2,2,2,2,2,2,1,"f2614da468324521954a1f3a9376b740"
"1",2,2,2,2,2,2,2,2,"f2834dc328c14619b1bdbe913d33397f"
"1",2,2,2,2,2,2,2,2,"f29a37bd413c46228e1b55e6b3aa6a9c"
"1",2,2,2,2,2,2,2,2,"f2af3f1c4c0f4042a87e634157c1e592"
"1",2,2,2,2,2,2,2,2,"f2c9b1b56ef640b8a10a3eb0df86ba35"
"1",2,2,2,2,2,2,2,2,"f2eaa357d2ad40c98407c945bcc22458"
"1",2,2,2,2,2,2,2,2,"f33654198a06474b8fe4c57cb565c649"
"1",2,2,2,2,2,2,2,2,"f34754a2910b4c87af9125048fa70ba2"
"1",2,2,2,2,2,1,2,2,"f36e139647a04d3c92833aeb5581a04d"
"1",2,2,2,2,2,2,2,2,"f394c52ef5324bd596eaf163acb2d12c"
"2",2,2,2,2,2,2,2,2,"f3b1f16c05bb4869a9905606043be3aa"
"1",2,2,2,2,2,2,2,2,"f3c2473fa6974f70962d3fa68c69b8e2"
"2",2,2,2,2,2,2,2,2,"f42ee90890564405a8c1f7c776c3a125"
"2",2,2,2,1,2,2,2,2,"f44d99ead945471a883d58c7a381897c"
"2",2,2,1,2,2,2,2,2,"f488539b4ee34dde9bd7f04d436cd196"
"2",2,2,2,2,2,2,2,2,"f48de9a6d7984b04bf160950582619ad"
"6",1,2,2,2,2,2,2,2,"f4a7510c51364ed5ac27310851083b78"
"12",2,2,2,2,2,2,2,2,"f4c23a0241fe4434b9c076b58415c174"
"1",2,2,2,2,2,2,2,2,"f50de694f7f546e8a237e8f226b66f21"
"1",2,2,2,2,2,2,2,2,"f5302683689d4352b65264e175836ca6"
"3",2,2,2,2,2,2,2,2,"f53bf9f56d034952b28bc79eb96580c3"
"1",2,2,2,2,2,2,2,2,"f58f65df73064742a85798aab0193743"
"2",2,2,2,2,2,2,2,2,"f5c3e4154f624190933b917b9bc66477"
"1",2,2,2,2,2,2,2,2,"f5d8ee469711439b87fef0a80b86fe1f"
"1",2,2,2,2,2,2,2,2,"f5fb7e0d647e4257bd4e9078ed6df81a"
"2",1,2,2,2,2,2,2,2,"f65bacd459a642efba404e2091e510ad"
"1",2,2,2,2,2,2,2,2,"f69a2eb03fcb4f20b4fba8283efb7ae4"
"2",2,2,2,2,2,2,2,2,"f6af646d608c4b40b033e98dab656713"
"1",2,2,2,2,2,2,2,2,"f6d80cced6c24f0f93d347d5bcaa5288"
"3",2,2,2,2,2,2,2,2,"f712a300e92943caa9283768fb811aea"
"1",2,2,2,2,2,2,2,2,"f75442d1844a4ee189583d1135e17937"
"1",2,2,2,2,2,2,2,2,"f75ec8719fb846b5860dde78ac24be02"
"1",2,2,2,2,2,2,2,2,"f7746b87121742ed8843eff10b4b2791"
"2",2,2,2,2,2,2,2,2,"f77e2d15bb6f489d95e3124aa076cf94"
"2",2,2,1,2,2,2,2,2,"f7b5eda52ff64cd3aea819a57ef62491"
"10",2,2,2,2,2,2,2,2,"f7c0557a088a4545b77090902300ff1d"
"2",2,2,2,2,2,2,2,2,"f7c271170906428f920dee0e7d5b0ce6"
"1",2,2,2,2,2,2,2,2,"f7f20969c23a4fe89435048dee782205"
"1",2,2,2,2,2,2,2,2,"f82c077614c24a56960550eee448c10b"
"1",1,2,2,2,2,2,2,2,"f8544ee0345c4180bc838f650df7b4e0"
"1",2,2,2,2,2,2,2,1,"f8551bd9932743a2a2827584d11172aa"
"2",2,2,2,2,2,2,2,2,"f86225f80b3949e0a2381c3447c9b0ce"
"1",2,2,2,2,2,2,2,2,"f8646190ba344a3cb36ed34bfa0b4daf"
"1",2,2,2,2,2,2,2,2,"f86c36a25c184fedbff3081615f60c10"
"1",2,2,2,2,2,2,2,2,"f87ab408e95f4a0bbba56f9e5d794fe4"
"1",2,2,2,2,2,2,2,2,"f89547489810449ba079b23094d240b3"
"8",2,2,2,2,2,2,2,2,"f8be693391c540708e57dfc700e65121"
"7",2,2,2,2,2,2,2,2,"f8c744dae6734df5bb82c09e2fddfd7e"
"2",2,2,2,1,2,2,2,2,"f8d0cdee6f1b46428fa3f2aaca343443"
"5",2,2,2,2,2,2,2,2,"f8ed7f1685244a13b8c8c5a9ba2bdda3"
"2",2,2,2,2,2,2,2,2,"f903933801644043b841d8b0d34067e7"
"1",2,2,2,2,2,2,2,2,"f927e69ce8234839a8c5d60e1b28db16"
"3",2,2,2,2,2,2,2,2,"f9294f983933425b81d09148b46dd4e8"
"1",2,1,2,2,2,2,2,2,"f953a1cb35be4a5392a4fbc1776da1c4"
"2",2,2,2,2,2,2,2,2,"f960638b849a4694b620ac44ce22e76c"
"1",2,2,2,2,2,2,2,2,"f9c3bb0c1c7d4f1080c84f578ef7dc4a"
"1",2,2,2,2,2,2,2,2,"f9d8c85c52ca438b833d3918a42ad7ef"
"1",2,1,2,2,2,2,2,2,"f9f0b330cfc94b1ba84beb4027858c5d"
"2",2,2,2,2,2,2,2,2,"f9f1345566da472189f36e64aefcf902"
"2",2,2,2,1,2,2,2,2,"fa0c6e8041f04e47963bbffa7751a856"
"2",2,2,2,2,2,2,2,2,"fa1df2b0d43046d5ac96994d8994a5b9"
"1",2,2,2,2,2,2,2,2,"fab990ddbe5244748a52b2bdc90aab63"
"11",2,2,2,2,2,2,2,2,"facd8d64c5364f2c9135b05c66220ec2"
"1",2,2,2,2,2,2,2,2,"face11849e7d4a6fa47e8bcc6e54f715"
"2",2,2,2,2,2,2,2,2,"fafb669366d647b8ad1fb01a16d804d0"
"1",2,2,2,2,2,2,2,2,"fb25260a1be7411d923fa68d705392ae"
"1",2,2,2,2,2,2,2,1,"fb2e52ab8a8f4c58b5dd2133a210be76"
"2",2,2,2,2,2,2,2,2,"fb3f4f0bf8914135b43154c33db570af"
"1",1,2,2,2,2,2,2,2,"fb8d0b14d7e449839eeac181a410dbfb"
"1",2,2,2,2,2,2,2,2,"fb8e93aeb1664cacaba8cb4b4326a7b9"
"2",2,2,2,2,2,2,2,2,"fbbb6a049ecd4658aaa4876dfd82cf60"
"2",2,2,2,2,2,2,2,2,"fbcc8cb84e094d02a77746223fb80130"
"1",2,2,2,2,2,2,2,2,"fbf8f05d30f94fd095971e1f3eb08cfb"
"2",2,2,2,2,2,2,2,2,"fc0c42f7016f4ff1a6efb1fae29abfa1"
"1",2,2,2,2,2,2,2,2,"fc1f1928b83e4cab9147650315de856d"
"1",2,2,2,2,2,2,2,2,"fc44eb7570fe45d5bbd64092d050d002"
"2",1,2,2,2,2,2,2,2,"fc46e031c7524ad6929e6458368e8e58"
"2",2,2,2,2,2,2,2,2,"fc5c5aaccbb047bda0c09d4245bfc073"
"5",2,2,2,2,2,2,2,2,"fc61f28ff75e41a28e4202e2a6fa55c2"
"1",2,2,2,2,2,2,2,2,"fca022dd577a4a61bfb846d1e4c486dd"
"2",2,2,2,2,2,2,2,2,"fcab856331af4fe18e650cd6cfbe7b3a"
"4",2,2,2,2,2,2,2,2,"fcae1aafc31e43ee9d32ccb84e339063"
"2",2,2,2,2,2,2,2,2,"fcdac0c79e6941179e03e454c1322635"
"2",2,2,2,2,2,2,2,2,"fd1b170721fe411b8ec9a344e29b137a"
"1",2,2,2,2,2,2,2,2,"fd3654393c2f48f19d259123f7ba56e1"
"2",2,2,2,2,2,2,2,2,"fddb2c07199442348a25adb894cf5023"
"2",2,2,2,2,2,2,2,2,"fe1ad0cae2fe4ae7bd5b675e176ecc2a"
"1",2,2,2,2,2,2,2,2,"fe2f8c1006944c68ad87579d913c67ac"
"2",2,2,2,2,2,2,2,2,"fe9e924b5f7f42a38b1d033d2dc6c3f2"
"1",2,2,2,2,2,2,2,2,"febd79cd037249d4a69ed18fb4fe8058"
"2",2,1,2,2,2,2,2,2,"fef93f01836546228930f109267d9d66"
"1",2,2,2,2,2,2,2,2,"ff1e9bf70bcf4cbf9ef69ece7d9c060d"
"1",2,2,2,2,2,2,2,2,"ff27b9e2bd034805a68a4f2bdeb8a99f"
"1",2,2,2,2,2,2,2,2,"ff2dfd492ad4459db3e6ccedfa8a53b8"
"1",2,2,2,2,2,2,2,2,"ff7f438610154b37af2e9bfb1117aeed"
"2",2,2,2,2,2,2,2,2,"ff86ad516c3b4415a245988155f93052"
