"hhid","PID","pid_unps","t0_hhid","h2q3","h2q4","h2q5","h2q6","h2q7","h2q8","h2q9a","h2q9b","h2q9c","h2q10"
"4917418dce494d69876e940228352d6a",3,"P19407-003","H1940701",1,3,12,,1,11,26,5,2006,5
"4917418dce494d69876e940228352d6a",4,"P19407-004","H1940701",1,3,12,,1,9,21,2,2009,
"4917418dce494d69876e940228352d6a",5,"P19407-007","H1940701",1,3,12,,1,5,4,9,2012,
"4917418dce494d69876e940228352d6a",6,,"H1940701",2,3,12,,1,2,1,3,2016,
"4944e273d5224ecdb7bfabac6441bda8",1,"P20508-001","H2050801",1,1,12,,1,78,31,7,1939,4
"4944e273d5224ecdb7bfabac6441bda8",2,"P20508-002","H2050801",1,3,12,,1,38,9,8,1979,1
"4944e273d5224ecdb7bfabac6441bda8",3,"P20508-006","H2050801",,,,,,,,,,
"4944e273d5224ecdb7bfabac6441bda8",4,"P20508-010","H2050801",2,8,12,,1,28,98,98,1990,1
"4944e273d5224ecdb7bfabac6441bda8",5,"P20508-011","H2050801",1,4,12,,1,5,17,11,2012,
"4944e273d5224ecdb7bfabac6441bda8",6,"P20508-013","H2050801",1,4,12,,1,8,17,5,2010,
"4944e273d5224ecdb7bfabac6441bda8",7,,"H2050801",1,4,12,,1,2,20,10,2015,
"4944e273d5224ecdb7bfabac6441bda8",8,,"H2050801",1,4,12,,1,0,26,11,2017,
"4944e273d5224ecdb7bfabac6441bda8",9,,"H2050801",2,10,12,,1,12,98,98,2006,5
"494dad59f5164b0f9ac2190f3dc241d8",1,"P24806-001","H2480601",2,1,12,,1,60,18,1,1958,4
"494dad59f5164b0f9ac2190f3dc241d8",2,"P24806-002","H2480601",1,3,0,18,7,,,,,
"494dad59f5164b0f9ac2190f3dc241d8",3,"P24806-003","H2480601",2,3,4,15,4,22,98,98,1996,5
"494dad59f5164b0f9ac2190f3dc241d8",4,"P24806-004","H2480601",2,3,12,,1,16,98,98,2002,5
"494dad59f5164b0f9ac2190f3dc241d8",5,"P24806-006","H2480601",1,3,12,,1,24,98,98,1994,1
"494dad59f5164b0f9ac2190f3dc241d8",6,,"H2480601",2,8,0,6,7,,,,,
"494dad59f5164b0f9ac2190f3dc241d8",7,,"H2480601",2,8,12,,1,18,98,98,2000,1
"494dad59f5164b0f9ac2190f3dc241d8",8,,"H2480601",2,7,0,15,7,,,,,
"498d82ebd1c94ba2a264741a4324c6a4",1,"P20811-001","H2081101",1,1,12,,1,65,5,5,1953,1
"498d82ebd1c94ba2a264741a4324c6a4",2,"P20811-002","H2081101",2,2,12,,1,61,14,8,1956,1
"498d82ebd1c94ba2a264741a4324c6a4",3,"P20811-004","H2081101",2,4,12,,1,24,98,98,1994,5
"498d82ebd1c94ba2a264741a4324c6a4",4,"P20811-005","H2081101",,,,,,,,,,
"498d82ebd1c94ba2a264741a4324c6a4",5,,"H2081101",2,4,12,,1,14,98,98,2004,5
"498d82ebd1c94ba2a264741a4324c6a4",6,,"H2081101",2,4,12,,1,10,98,98,2008,5
"498d82ebd1c94ba2a264741a4324c6a4",7,,"H2081101",2,4,12,,1,7,98,98,2011,
"498d82ebd1c94ba2a264741a4324c6a4",8,,"H2081101",1,4,0,4,5,,,,,
"498d82ebd1c94ba2a264741a4324c6a4",9,,"H2081101",1,4,0,4,5,,,,,
"49929536f6b141e0ad8f8a5e673a54e4",1,"P22505-001","H2250501",1,1,12,,1,43,25,7,1975,1
"49929536f6b141e0ad8f8a5e673a54e4",2,"P22505-002","H2250501",2,2,12,,1,41,98,98,1978,1
"49929536f6b141e0ad8f8a5e673a54e4",3,"P22505-003","H2250501",2,3,12,,1,16,9,10,2002,5
"49929536f6b141e0ad8f8a5e673a54e4",4,"P22505-004","H2250501",1,3,12,,1,13,2,12,2005,5
"49929536f6b141e0ad8f8a5e673a54e4",5,"P22505-007","H2250501",2,3,12,,1,4,30,5,2014,
"49929536f6b141e0ad8f8a5e673a54e4",6,"P22505-008","H2250501",,,,,,,,,,
"49929536f6b141e0ad8f8a5e673a54e4",7,,"H2250501",2,3,12,,1,1,2,4,2017,
"49ee2e75ae174b5aa6dc9f5741f5eb7a",1,"P37006-001","H3700601",1,1,12,,1,34,12,10,1983,1
"49ee2e75ae174b5aa6dc9f5741f5eb7a",2,"P37006-002","H3700601",2,2,12,,1,33,16,4,1985,1
"49ee2e75ae174b5aa6dc9f5741f5eb7a",3,"P37006-003","H3700601",2,3,4,15,7,,,,,
"49ee2e75ae174b5aa6dc9f5741f5eb7a",4,"P37006-004","H3700601",2,3,8,7,3,11,28,8,2007,5
"49ee2e75ae174b5aa6dc9f5741f5eb7a",5,"P37006-005","H3700601",1,3,8,7,3,7,16,4,2011,
"49ee2e75ae174b5aa6dc9f5741f5eb7a",6,"P37006-009","H3700601",2,10,3,12,7,,,,,
"49ee2e75ae174b5aa6dc9f5741f5eb7a",7,"P37006-010","H3700601",1,8,4,12,7,,,,,
"49ee2e75ae174b5aa6dc9f5741f5eb7a",8,,"H3700601",1,3,12,,1,2,28,11,2015,
"49ee2e75ae174b5aa6dc9f5741f5eb7a",9,,"H3700601",2,7,8,7,1,12,98,98,2006,5
"49ee9daaeeb64bfe99182bc63a351dfd",1,"P30604-001","H3060401",1,1,12,,2,41,20,9,1976,1
"49ee9daaeeb64bfe99182bc63a351dfd",2,"P30604-002","H3060401",2,2,12,,2,37,12,3,1981,1
"49ee9daaeeb64bfe99182bc63a351dfd",3,"P30604-003","H3060401",1,3,12,,2,17,31,8,2001,5
"49ee9daaeeb64bfe99182bc63a351dfd",4,"P30604-004","H3060401",1,3,12,,1,15,30,7,2003,5
"49ee9daaeeb64bfe99182bc63a351dfd",5,"P30604-005","H3060401",2,3,12,,1,12,27,10,2005,5
"49ee9daaeeb64bfe99182bc63a351dfd",6,"P30604-006","H3060401",2,3,12,,2,9,17,5,2009,
"49f702073f024c4f862a92d891c23109",1,"P02110-001","H0211001",1,1,12,,1,76,98,4,1941,1
"49f702073f024c4f862a92d891c23109",2,"P02110-008","H0211001",1,3,12,,1,31,4,12,1986,5
"49f702073f024c4f862a92d891c23109",3,"P02110-009","H0211001",,,,,,,,,,
"49f702073f024c4f862a92d891c23109",4,"P02110-003","H0211001",2,3,12,,1,25,16,8,1992,5
"49f702073f024c4f862a92d891c23109",5,"P02110-007","H0211001",1,4,3,15,4,13,98,98,2005,5
"49f702073f024c4f862a92d891c23109",6,"P02110-002","H0211001",2,2,12,,1,48,20,11,1969,1
"49f702073f024c4f862a92d891c23109",7,"P02110-004","H0211001",1,3,12,,1,23,28,9,1994,5
"49f702073f024c4f862a92d891c23109",8,,"H0211001",1,4,12,,1,1,4,5,2016,
"49f702073f024c4f862a92d891c23109",9,,"H0211001",1,4,12,,1,9,98,98,2009,
"49f702073f024c4f862a92d891c23109",10,,"H0211001",1,4,12,,1,8,98,98,2010,
"49ffe9db313841a5be70e937c58619b4",1,"P20403-004","H2040302",,,,,,,,,,
"49ffe9db313841a5be70e937c58619b4",2,"P20403-014","H2040302",1,1,12,,1,28,1,1,1990,1
"49ffe9db313841a5be70e937c58619b4",3,"P20403-015","H2040302",2,3,10,6,1,5,6,10,2012,
"49ffe9db313841a5be70e937c58619b4",4,"P20403-016","H2040302",,,,,,,,,,
"49ffe9db313841a5be70e937c58619b4",5,"P20403-017","H2040302",,,,,,,,,,
"49ffe9db313841a5be70e937c58619b4",6,,"H2040302",2,6,5,13,5,,,,,
"4a13642fc2fd47cba3c3707c86ccfc73",1,"P26410-001","H2641001",1,2,5,16,4,63,98,98,1955,2
"4a13642fc2fd47cba3c3707c86ccfc73",2,"P26410-002","H2641001",2,1,12,,2,56,98,98,1962,2
"4a13642fc2fd47cba3c3707c86ccfc73",3,"P26410-003","H2641001",,,,,,,,,,
"4a13642fc2fd47cba3c3707c86ccfc73",4,"P26410-004","H2641001",2,3,12,,1,24,98,98,1994,3
"4a13642fc2fd47cba3c3707c86ccfc73",5,"P26410-005","H2641001",1,3,12,,1,22,5,5,1996,1
"4a13642fc2fd47cba3c3707c86ccfc73",6,"P26410-006","H2641001",2,3,12,,2,20,98,98,1998,3
"4a13642fc2fd47cba3c3707c86ccfc73",7,"P26410-007","H2641001",2,3,12,,2,17,98,98,2001,5
"4a13642fc2fd47cba3c3707c86ccfc73",8,"P26410-008","H2641001",2,3,12,,1,14,98,98,2004,5
"4a13642fc2fd47cba3c3707c86ccfc73",9,"P26410-009","H2641001",1,3,12,,1,15,98,98,2003,5
"4a13642fc2fd47cba3c3707c86ccfc73",10,,"H2641001",1,4,12,,1,3,20,10,2015,
"4a13642fc2fd47cba3c3707c86ccfc73",11,,"H2641001",2,4,12,,1,6,30,8,2012,
"4a13642fc2fd47cba3c3707c86ccfc73",12,,"H2641001",2,8,12,,1,19,98,98,1999,1
"4a13642fc2fd47cba3c3707c86ccfc73",13,,"H2641001",1,4,12,,1,2,9,9,2016,
"4a13642fc2fd47cba3c3707c86ccfc73",14,,"H2641001",1,4,12,,2,2,9,9,2016,
"4a13642fc2fd47cba3c3707c86ccfc73",15,,"H2641001",2,4,2,1,1,0,28,10,2018,
"4a1f47b4e0444a02b783530ac4fbbd54",1,"P37303-001","H3730301",2,1,12,,1,49,98,98,1969,1
"4a1f47b4e0444a02b783530ac4fbbd54",2,"P37303-003","H3730301",,,,,,,,,,
"4a1f47b4e0444a02b783530ac4fbbd54",3,"P37303-004","H3730301",,,,,,,,,,
"4a1f47b4e0444a02b783530ac4fbbd54",4,"P37303-005","H3730301",1,3,12,,1,22,1,3,1996,5
"4a1f47b4e0444a02b783530ac4fbbd54",5,"P37303-006","H3730301",2,3,12,,1,17,14,4,2000,5
"4a1f47b4e0444a02b783530ac4fbbd54",6,"P37303-007","H3730301",2,3,12,,1,16,3,11,2001,5
"4a1f47b4e0444a02b783530ac4fbbd54",7,"P37303-008","H3730301",2,3,12,,1,11,1,6,2006,5
"4a1f47b4e0444a02b783530ac4fbbd54",8,,"H3730301",2,8,12,,1,20,1,1,1998,1
"4a1f47b4e0444a02b783530ac4fbbd54",9,,"H3730301",2,4,9,1,1,0,23,6,2017,
"4a20f25ef3f6440bbf6cce29af503afe",1,"P19409-015","H1940902",,,,,,,,,,
"4a20f25ef3f6440bbf6cce29af503afe",2,"P19409-014","H1940902",2,3,12,,1,2,23,2,2016,
"4a20f25ef3f6440bbf6cce29af503afe",3,"P19409-013","H1940902",1,3,12,,1,5,9,2,2013,
"4a20f25ef3f6440bbf6cce29af503afe",4,"P19409-012","H1940902",2,3,12,,1,7,9,1,2011,
"4a20f25ef3f6440bbf6cce29af503afe",5,"P19409-011","H1940902",1,1,12,,2,31,26,6,1986,2
"4a20f25ef3f6440bbf6cce29af503afe",6,"P19409-003","H1940902",2,2,12,,1,28,1,3,1990,2
"4a23d43ed4c340639f2afaeb8f602adc",1,"P22004-006","H2200406",2,2,12,,1,24,98,4,1994,1
"4a23d43ed4c340639f2afaeb8f602adc",2,"P22004-043","H2200406",1,1,12,,1,30,2,2,1988,1
"4a23d43ed4c340639f2afaeb8f602adc",3,"P22004-044","H2200406",2,3,12,,1,3,16,3,2015,
"4a63af9d010042ddb932706d530f42d7",1,,"H2090802",2,1,12,,1,35,28,12,1982,3
"4a63af9d010042ddb932706d530f42d7",2,,"H2090802",2,3,0,15,6,,,,,
"4a63af9d010042ddb932706d530f42d7",3,,"H2090802",2,3,12,,1,2,13,2,2016,
"4a851bf25798465882cdc9105ec4812d",1,,"H3081004",1,1,12,,1,22,25,12,1995,1
"4a851bf25798465882cdc9105ec4812d",2,,"H3081004",2,2,12,,1,22,27,12,1995,1
"4a851bf25798465882cdc9105ec4812d",3,,"H3081004",2,3,12,,1,1,9,10,2016,
"4a899068f46245da9117762d2ca428fd",1,"P17207-001","H1720701",1,1,11,12,2,49,98,4,1968,1
"4a899068f46245da9117762d2ca428fd",2,"P17207-002","H1720701",2,2,12,,1,44,98,4,1973,1
"4a899068f46245da9117762d2ca428fd",3,"P17207-004","H1720701",1,3,0,13,7,,,,,
"4a899068f46245da9117762d2ca428fd",4,"P17207-005","H1720701",2,3,0,12,7,,,,,
"4a899068f46245da9117762d2ca428fd",5,"P17207-006","H1720701",1,3,12,,2,20,98,10,1997,5
"4a899068f46245da9117762d2ca428fd",6,"P17207-007","H1720701",2,3,3,15,4,18,4,9,1999,5
"4a899068f46245da9117762d2ca428fd",7,"P17207-008","H1720701",1,3,12,,1,15,10,11,2002,5
"4a899068f46245da9117762d2ca428fd",8,"P17207-009","H1720701",2,3,12,,1,14,9,2,2004,5
"4a899068f46245da9117762d2ca428fd",9,"P17207-010","H1720701",2,3,0,13,7,,,,,
"4a899068f46245da9117762d2ca428fd",10,"P17207-011","H1720701",2,3,12,,1,9,5,5,2008,
"4a899068f46245da9117762d2ca428fd",11,"P17207-012","H1720701",1,3,12,,1,7,98,6,2010,
"4a899068f46245da9117762d2ca428fd",12,"P17207-015","H1720701",1,3,12,,1,5,31,8,2012,
"4aa06d915f29416d9557ae8ed0e9360c",1,"P23104-001","H2310401",2,1,12,,1,49,98,98,1969,4
"4aa06d915f29416d9557ae8ed0e9360c",2,"P23104-005","H2310401",2,3,12,,1,18,98,98,2000,5
"4aa06d915f29416d9557ae8ed0e9360c",3,"P23104-006","H2310401",2,3,12,,1,16,21,12,2001,5
"4aa06d915f29416d9557ae8ed0e9360c",4,"P23104-007","H2310401",1,3,12,,1,12,21,12,2005,5
"4aa06d915f29416d9557ae8ed0e9360c",5,"P23104-008","H2310401",2,4,12,,1,6,20,7,2012,
"4aab0c498c254688ad6c84da4de8063e",1,"P40307-001","H4030701",1,1,12,,1,57,98,98,1961,1
"4aab0c498c254688ad6c84da4de8063e",2,"P40307-002","H4030701",2,2,12,,1,50,98,98,1968,1
"4aab0c498c254688ad6c84da4de8063e",3,"P40307-004","H4030701",,,,,,,,,,
"4aab0c498c254688ad6c84da4de8063e",4,"P40307-005","H4030701",,,,,,,,,,
"4aab0c498c254688ad6c84da4de8063e",5,"P40307-006","H4030701",,,,,,,,,,
"4aab0c498c254688ad6c84da4de8063e",6,"P40307-007","H4030701",1,3,9,15,3,15,31,8,2002,5
"4aab0c498c254688ad6c84da4de8063e",7,"P40307-008","H4030701",2,3,5,15,3,15,31,8,2002,5
"4aab0c498c254688ad6c84da4de8063e",8,"P40307-009","H4030701",2,3,12,,1,23,98,98,1995,3
"4aab0c498c254688ad6c84da4de8063e",9,,"H4030701",,,,,,,,,,
"4aab0c498c254688ad6c84da4de8063e",10,,"H4030701",2,8,6,6,1,18,18,8,1999,1
"4aab0c498c254688ad6c84da4de8063e",11,,"H4030701",1,4,12,,1,2,26,6,2016,
"4ab7a90acfb145308436c06ffd29db81",1,,"31",1,1,12,,1,52,15,8,1966,2
"4ab7a90acfb145308436c06ffd29db81",2,,"31",2,2,12,,1,51,98,98,1968,2
"4ab7a90acfb145308436c06ffd29db81",3,,"31",2,3,12,,1,28,98,98,1991,5
"4ab7a90acfb145308436c06ffd29db81",4,,"31",1,3,12,,1,25,9,4,1993,5
"4ab7a90acfb145308436c06ffd29db81",5,,"31",1,3,12,,1,22,8,3,1996,5
"4ab7a90acfb145308436c06ffd29db81",6,,"31",1,3,12,,1,20,4,4,1998,5
"4ab7a90acfb145308436c06ffd29db81",7,,"31",2,3,12,,1,17,30,12,2001,5
"4ab7a90acfb145308436c06ffd29db81",8,,"31",1,3,12,,1,13,19,11,2005,5
"4ab7a90acfb145308436c06ffd29db81",9,,"31",2,3,12,,1,11,31,8,2007,5
"4ac55f9511c249788e31b82f62b6e15f",1,"P26305-008","H2630502",2,2,12,,1,26,98,98,1992,1
"4ac55f9511c249788e31b82f62b6e15f",2,"P26305-021","H2630502",1,1,12,,1,27,30,11,1990,1
"4ac55f9511c249788e31b82f62b6e15f",3,"P26305-022","H2630502",2,3,12,,1,4,29,8,2013,
"4ac55f9511c249788e31b82f62b6e15f",4,"P26305-023","H2630502",2,3,12,,1,6,27,5,2011,
"4ac55f9511c249788e31b82f62b6e15f",5,,"H2630502",2,3,3,1,1,0,3,3,2018,
"4ac55f9511c249788e31b82f62b6e15f",6,,"H2630502",1,6,7,7,1,15,98,98,2003,5
"4ac55f9511c249788e31b82f62b6e15f",7,,"H2630502",1,7,12,,1,12,98,98,2006,5
"4aefb5316fe7419f9790a44832cf80fd",1,"P10201-010","H1020102",1,3,12,,1,7,8,4,2010,
"4aefb5316fe7419f9790a44832cf80fd",2,"P10201-004","H1020102",1,1,12,,1,37,11,1,1981,1
"4aefb5316fe7419f9790a44832cf80fd",3,"P10201-009","H1020102",2,2,12,,1,34,98,10,1983,1
"4aefb5316fe7419f9790a44832cf80fd",4,"P10201-011","H1020102",1,3,12,,1,3,24,8,2014,
"4aefb5316fe7419f9790a44832cf80fd",5,,"H1020102",1,3,12,,1,12,98,98,2006,5
"4b0364703cb2492f8cb2bc0ed7d0c904",1,"P19001-001","H1900101",1,1,12,,1,52,98,98,1966,2
"4b0364703cb2492f8cb2bc0ed7d0c904",2,"P19001-002","H1900101",2,2,12,,1,46,98,98,1972,2
"4b0364703cb2492f8cb2bc0ed7d0c904",3,"P19001-003","H1900101",,,,,,,,,,
"4b0364703cb2492f8cb2bc0ed7d0c904",4,"P19001-004","H1900101",,,,,,,,,,
"4b0364703cb2492f8cb2bc0ed7d0c904",5,,"H1900101",2,8,0,13,7,,,,,
"4b0364703cb2492f8cb2bc0ed7d0c904",6,,"H1900101",2,8,2,7,5,,,,,
"4b1ffd5b2f2e41efa9bb49bf5d887cc7",1,"P20301-001","H2030101",2,1,12,,1,51,98,98,1967,2
"4b1ffd5b2f2e41efa9bb49bf5d887cc7",2,"P20301-002","H2030101",,,,,,,,,,
"4b1ffd5b2f2e41efa9bb49bf5d887cc7",3,"P20301-003","H2030101",1,3,12,,1,8,19,6,2009,
"4b3167d435b64ff88f707092c3bf6efd",1,"P13004-003","H1300402",1,1,12,,1,26,20,8,1991,1
"4b3167d435b64ff88f707092c3bf6efd",2,"P13004-020","H1300402",2,2,12,,1,22,98,98,1996,1
"4b3167d435b64ff88f707092c3bf6efd",3,"P13004-021","H1300402",2,3,12,,1,4,5,5,2013,
"4b3167d435b64ff88f707092c3bf6efd",4,"P13004-022","H1300402",2,3,12,,1,2,24,6,2015,
"4b4029fe24eb48b68268dac97807f243",1,"P32103-004","H3210305",2,1,12,,1,27,28,5,1990,5
"4b4029fe24eb48b68268dac97807f243",2,"P32103-005","H3210305",,,,,,,,,,
"4b4e8f3514bb4e5a85b262793b999aef",1,,"H2560910",1,1,12,,1,31,98,98,1988,1
"4b4e8f3514bb4e5a85b262793b999aef",2,,"H2560910",2,2,12,,1,28,98,98,1991,1
"4b4e8f3514bb4e5a85b262793b999aef",3,,"H2560910",2,3,12,,1,5,30,5,2013,
"4b4e8f3514bb4e5a85b262793b999aef",4,,"H2560910",1,3,12,,1,3,29,9,2015,
"4b52f35b343b4220846276e621995055",1,"P34210-001","H3421001",1,1,12,,1,34,3,11,1984,1
"4b52f35b343b4220846276e621995055",2,"P34210-002","H3421001",2,2,12,,1,31,98,1,1988,1
"4b52f35b343b4220846276e621995055",3,"P34210-003","H3421001",1,3,12,,1,10,13,6,2008,5
"4b52f35b343b4220846276e621995055",4,"P34210-004","H3421001",1,3,12,,1,8,16,3,2010,
"4b52f35b343b4220846276e621995055",5,"P34210-005","H3421001",2,3,12,,1,6,16,10,2012,
"4b52f35b343b4220846276e621995055",6,"P34210-006","H3421001",1,3,12,,1,3,13,3,2015,
"4b54ec189b39476582f02f0f738e0b0e",1,"P39104-001","H3910401",1,1,12,,1,31,98,98,1987,1
"4b54ec189b39476582f02f0f738e0b0e",2,"P39104-002","H3910401",2,2,11,6,1,27,98,98,1991,1
"4b54ec189b39476582f02f0f738e0b0e",3,"P39104-003","H3910401",2,3,11,13,2,9,9,9,2009,
"4b54ec189b39476582f02f0f738e0b0e",4,"P39104-004","H3910401",1,3,11,6,1,6,3,10,2012,
"4b54ec189b39476582f02f0f738e0b0e",5,"P39104-005","H3910401",1,3,11,6,1,4,16,10,2014,
"4b54ec189b39476582f02f0f738e0b0e",6,,"H3910401",2,3,11,6,1,1,5,3,2017,
"4b63cfc4610041c5a3a9138e7df0ecd0",1,"P30304-005","H3030401",1,3,12,,1,17,98,12,2000,5
"4b63cfc4610041c5a3a9138e7df0ecd0",2,"P30304-007","H3030401",1,3,12,,1,29,98,2,1989,5
"4b63cfc4610041c5a3a9138e7df0ecd0",3,"P30304-001","H3030401",2,1,12,,2,48,98,98,1970,4
"4b63cfc4610041c5a3a9138e7df0ecd0",4,"P30304-004","H3030401",,,,,,,,,,
"4b6c858c5cd64c2fb587ff8fd39b792c",1,"P08302-016","H0830204",1,3,12,,1,24,5,8,1994,5
"4b6c858c5cd64c2fb587ff8fd39b792c",2,"P08302-017","H0830204",1,1,12,,2,52,98,9,1966,2
"4b6c858c5cd64c2fb587ff8fd39b792c",3,"P08302-018","H0830204",2,2,12,,1,40,15,1,1978,2
"4b6c858c5cd64c2fb587ff8fd39b792c",4,"P08302-019","H0830204",,,,,,,,,,
"4b6c858c5cd64c2fb587ff8fd39b792c",5,"P08302-020","H0830204",1,3,9,15,2,22,98,98,1996,5
"4b6c858c5cd64c2fb587ff8fd39b792c",6,"P08302-021","H0830204",2,3,12,,1,20,25,5,1998,5
"4b6c858c5cd64c2fb587ff8fd39b792c",7,"P08302-022","H0830204",1,3,12,,1,17,17,7,2001,5
"4b6c858c5cd64c2fb587ff8fd39b792c",8,"P08302-023","H0830204",1,3,12,,1,13,26,5,2005,5
"4b6c858c5cd64c2fb587ff8fd39b792c",9,"P08302-024","H0830204",2,3,9,15,2,10,14,8,2008,5
"4b6c858c5cd64c2fb587ff8fd39b792c",10,"P08302-025","H0830204",1,3,12,,1,9,12,7,2009,
"4b768c5d5c20471abb7dda957b1fa202",1,"P12408-003","H1240801",2,3,4,15,4,17,5,8,2000,5
"4b768c5d5c20471abb7dda957b1fa202",2,"P12408-005","H1240801",2,3,12,,1,14,3,9,2003,5
"4b768c5d5c20471abb7dda957b1fa202",3,"P12408-002","H1240801",1,3,12,,1,20,18,12,1997,5
"4b768c5d5c20471abb7dda957b1fa202",4,"P12408-006","H1240801",1,3,12,,1,9,25,12,2008,
"4b768c5d5c20471abb7dda957b1fa202",5,"P12408-001","H1240801",2,1,12,,1,46,3,12,1971,4
"4b768c5d5c20471abb7dda957b1fa202",6,"P12408-004","H1240801",2,3,4,15,4,15,3,7,2002,5
"4bbe3717081940c08f1bd6b5197a898a",1,"P31109-007","H3110903",1,1,12,,1,43,98,9,1974,1
"4bbe3717081940c08f1bd6b5197a898a",2,"P31109-008","H3110903",2,2,12,,1,34,13,9,1983,1
"4bbe3717081940c08f1bd6b5197a898a",3,"P31109-009","H3110903",2,3,12,,1,15,98,11,2002,5
"4bbe3717081940c08f1bd6b5197a898a",4,"P31109-010","H3110903",2,3,12,,1,14,98,98,2004,5
"4bbe3717081940c08f1bd6b5197a898a",5,"P31109-011","H3110903",1,3,12,,1,10,10,11,2007,5
"4bbe3717081940c08f1bd6b5197a898a",6,"P31109-012","H3110903",2,3,12,,1,7,8,9,2010,
"4bbe3717081940c08f1bd6b5197a898a",7,"P31109-025","H3110903",1,3,12,,1,4,3,9,2013,
"4bbe3717081940c08f1bd6b5197a898a",8,,"H3110903",2,3,2,1,1,0,1,1,2018,
"4be8baf668ed4356bd768021e74a90b6",1,"P31105-001","H3110501",1,1,12,,1,42,98,98,1976,1
"4be8baf668ed4356bd768021e74a90b6",2,"P31105-002","H3110501",2,2,12,,1,34,22,9,1983,1
"4be8baf668ed4356bd768021e74a90b6",3,"P31105-003","H3110501",2,3,12,,1,18,22,2,2000,5
"4be8baf668ed4356bd768021e74a90b6",4,"P31105-004","H3110501",2,3,12,,1,13,9,7,2004,5
"4be8baf668ed4356bd768021e74a90b6",5,"P31105-005","H3110501",1,3,12,,1,10,1,6,2007,5
"4be8baf668ed4356bd768021e74a90b6",6,"P31105-006","H3110501",1,3,12,,1,8,19,6,2009,
"4be8baf668ed4356bd768021e74a90b6",7,"P31105-007","H3110501",2,3,12,,1,6,24,3,2011,
"4be8baf668ed4356bd768021e74a90b6",8,"P31105-008","H3110501",2,3,12,,1,3,30,5,2014,
"4be8baf668ed4356bd768021e74a90b6",9,,"H3110501",1,3,12,,1,1,7,7,2016,
"4bef335444784781a98062ed1f457686",1,"P35304-001","H3530401",1,2,5,13,4,79,98,98,1939,2
"4bef335444784781a98062ed1f457686",2,"P35304-002","H3530401",2,1,12,,1,64,30,6,1954,2
"4bef335444784781a98062ed1f457686",3,"P35304-003","H3530401",,,,,,,,,,
"4bef335444784781a98062ed1f457686",4,"P35304-006","H3530401",2,4,12,,1,13,98,98,2005,5
"4bef335444784781a98062ed1f457686",5,"P35304-007","H3530401",2,4,12,,1,11,98,98,2007,5
"4bef335444784781a98062ed1f457686",6,"P35304-008","H3530401",2,8,12,,1,10,98,98,2008,5
"4bef335444784781a98062ed1f457686",7,"P35304-009","H3530401",1,3,4,15,4,22,28,12,1995,5
"4bef335444784781a98062ed1f457686",8,,"H3530401",,,,,,,,,,
"4bef335444784781a98062ed1f457686",9,,"H3530401",2,4,5,6,1,14,11,8,2004,5
"4bef335444784781a98062ed1f457686",10,,"H3530401",2,8,7,12,7,,,,,
"4c1c1d6d95a4499d8286fe7809bb58d5",1,"P39406-001","H3940601",2,1,12,,1,39,98,98,1979,1
"4c1c1d6d95a4499d8286fe7809bb58d5",2,"P39406-002","H3940601",1,2,3,13,4,42,98,98,1976,1
"4c1c1d6d95a4499d8286fe7809bb58d5",3,"P39406-003","H3940601",1,3,9,15,4,22,98,98,1996,5
"4c1c1d6d95a4499d8286fe7809bb58d5",4,"P39406-004","H3940601",1,3,12,,4,18,3,9,1999,5
"4c1c1d6d95a4499d8286fe7809bb58d5",5,"P39406-005","H3940601",1,3,11,15,4,16,4,3,2002,5
"4c1c1d6d95a4499d8286fe7809bb58d5",6,"P39406-006","H3940601",2,3,11,15,4,14,4,6,2004,5
"4c1c1d6d95a4499d8286fe7809bb58d5",7,"P39406-007","H3940601",2,3,12,,1,11,6,6,2007,5
"4c1c1d6d95a4499d8286fe7809bb58d5",8,"P39406-008","H3940601",1,7,11,15,4,18,6,10,1999,5
"4c1c1d6d95a4499d8286fe7809bb58d5",9,"P39406-009","H3940601",2,7,11,15,4,14,5,6,2004,5
"4c1c1d6d95a4499d8286fe7809bb58d5",10,,"H3940601",1,3,12,,1,2,10,5,2016,
"4c20662c4f794587a3174dae44d6f9e6",1,"P29006-001","H2900601",1,1,12,,1,43,98,98,1975,1
"4c20662c4f794587a3174dae44d6f9e6",2,"P29006-002","H2900601",2,2,12,,1,41,98,98,1977,1
"4c20662c4f794587a3174dae44d6f9e6",3,"P29006-003","H2900601",1,3,12,,1,17,98,98,2001,5
"4c20662c4f794587a3174dae44d6f9e6",4,"P29006-004","H2900601",1,3,12,,1,14,98,98,2004,5
"4c20662c4f794587a3174dae44d6f9e6",5,"P29006-006","H2900601",1,3,12,,1,9,98,98,2009,
"4c20662c4f794587a3174dae44d6f9e6",6,"P29006-007","H2900601",,,,,,,,,,
"4c20662c4f794587a3174dae44d6f9e6",7,"P29006-008","H2900601",2,3,12,,1,3,2,3,2015,
"4c7406b949ec470caa6013420fe234e4",1,"P08408-001","H0840801",,,,,,,,,,
"4c7406b949ec470caa6013420fe234e4",2,"P08408-002","H0840801",2,1,12,,1,38,98,12,1980,2
"4c7406b949ec470caa6013420fe234e4",3,"P08408-003","H0840801",1,3,12,,1,15,14,1,2003,5
"4c7406b949ec470caa6013420fe234e4",4,"P08408-004","H0840801",2,3,12,,1,14,30,10,2004,5
"4c7406b949ec470caa6013420fe234e4",5,"P08408-005","H0840801",1,3,12,,1,11,14,7,2007,5
