"hhid","h9q01","h9q02","h9q24a","h9q24b","h9q26","h9q25","h9q27","h9q28","h9q29","h9q30_1","h9q30a","h9q30b","h9q30c","h9q30d","h9q31","h9q32a","h9q32b","h9q32c","h9q33","h9q34","h9q35","h9q36","h9q37","h9q38","h9q03","h9q04","h9q05","h9q06","h9q07","h9q08","h9q09a","h9q09b","h9q10","h9q11","h9q12","h9q13","h9q14","h9q15","h9q15_1","h9q15_2","h9q15_3","s915_4","h9q15_5","h9q16","h9q17","h9q22","h9q22a","h9q22b","h9q23","h9_respondent","dwellingVisit"
"28e84a3ac5994a6e841ea52a5edde060",10,10,4,5000,1,1992,2,3,,,,,,,1,96,,,1,2,,1,,2000000,3,10,13,13,16,1,10,5,0.25,5,2,,,10,3,6,7,3,80,1,2,23,2,,1,2,1
"290cd1cd5c39493e8f65f335fc47eaf8",16,10,1,90,2,2000,1,3,,,,,,,2,,,,2,2,,1,,10000000,1,15,14,14,14,1,10,10,0.2,3,2,,,10,1,,,1,20,1,4,95,,,,1,1
"29289812788e41029ba621c1f9e300fc",10,10,4,1400,1,2018,4,3,,,,,,,1,96,,,1,2,,1,,15000000,2,10,12,13,12,6,5,1,0.1,2,1,1,12000,10,2,,,1,40,2,4,22,2,,1,1,2
"2951158410a34c3fb286fcd6f5179ddc",10,10,1,24,1,1971,1,3,,,,,,,1,2,,,6,2,,1,,10000000,1,10,16,14,17,1,10,2,0.2,2.5,2,,,10,1,,,1,40,1,2,23,2,,1,2,1
"299b40786b2c48c9adba592b446d121c",11,10,1,80,2,1998,1,3,,,,,,,2,,,,2,2,,1,,2500000,3,10,12,14,14,2,10,40,0.25,20,1,2,10000,10,4,6,9,1,160,1,4,23,2,,1,2,1
"29a6ed7931bf49a2bfe1f1b80e6e491a",10,10,4,10000,2,1988,4,1,1962,1,1,,,,2,,,,1,2,,1,,20000000,3,10,12,14,14,6,10,5,0.4,10,2,,,10,3,4,5,2,120,1,2,22,2,,1,1,1
"29d372b1412b47f8a56376ec4cf28707",10,10,1,20,2,2009,1,3,,,,,,,2,,,,2,2,,1,,3000000,3,10,12,14,14,6,30,6,1,4,2,,,10,1,4,5,1,80,2,4,23,2,,1,1,1
"29dcaae51e0c4eb1af6e61890ed94c84",10,10,1,3500,2,2007,1,3,,,,,,,2,,,,2,2,,1,,3000000,1,15,12,14,12,2,5,10,0.2,5,1,1,8400,10,1,4,5,1,60,1,4,23,2,,1,1,1
"29f23d5b1700445689991d258b142d29",15,16,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,12,6,5,1,0.1,1.5,1,1,1500,10,1,,,1,20,8,4,22,1,6,1,1,1
"2a144bc68a624f7785191df152117293",10,10,3,1,2,2000,1,3,,,,,,,2,,,,2,2,,1,,10000000,2,10,16,14,12,6,15,3,0.2,3,1,1,30000,10,1,,,1,40,1,4,23,2,,1,1,1
"2a1f769cb89f47558ef4589a2ff3ac5e",10,10,4,250,3,9998,4,3,,,,,,,2,,,,6,2,,1,,0,3,10,96,14,16,6,40,5,3,2,2,,,10,2,,,2,40,8,2,23,2,,1,2,1
"2a44b004de2f4686bde1e410c0ab6588",11,16,,,,,,,,,,,,,,,,,,,,,,,2,10,12,13,12,6,5,2,0.1,5,1,1,12000,10,2,,,1,60,2,2,22,1,2,1,2,1
"2a4a4d639a864da0802b0c7528b8527e",10,10,3,0,1,1990,2,3,,,,,,,1,3,,,2,2,,1,,4000000,3,10,12,13,13,,,,,10,2,,,,,,,,80,1,4,23,1,1,1,1,1
"2a51f29fbf274a588d3017cbc2c50dea",10,12,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,11,,,,,4,1,1,25200,,,,,,60,1,2,22,2,,3,2,1
"2a8596db3d5a4dff968707a60106ca7f",10,10,3,0,3,1995,96,3,,,,,,,2,,,,6,2,,1,,10000000,2,10,16,14,11,,,,,3,1,1,15000,,,,,,80,2,2,21,2,,2,2,1
"2a85bdf4a0974fc28b8cba8aebdb3e94",16,10,1,10,2,2017,1,3,,,,,,,2,,,,2,2,,1,,500000,1,15,14,14,12,1,40,60,1,5,2,,,10,3,,,1,40,1,5,23,2,,1,2,2
"2a887351ce30434a883317613cfcd74a",10,12,,,,,,,,,,,,,,,,,,,,,,,3,10,16,14,14,6,20,5,0.5,10,1,2,1000,10,4,5,6,1,120,1,4,23,2,,1,2,2
"2abee6b40eee427f9120d72d7042384c",10,10,3,0,2,1997,2,3,,,,,,,2,,,,6,2,,1,,15000000,4,10,16,13,16,1,180,5,2,5,2,,,10,2,5,,1,60,2,2,23,2,,1,1,1
"2b1b98ad61374253a463d772ee88c4fb",10,10,4,2000,3,2014,4,3,,,,,,,2,,,,2,2,,1,,600000,2,15,16,14,16,96,15,2,0.7,5,2,,,10,3,4,5,1,60,2,2,23,2,,1,1,1
"2b1dcf8e46814b0d86fa770b4e497071",10,10,3,0,2,1990,1,3,,,,,,,2,,,,2,2,,1,,1500000,2,10,12,14,15,,15,3,0.4,6,2,,,10,1,2,5,1,100,1,4,23,1,4,1,1,1
"2b400e53b4d8472b98f5f9147db5b084",10,10,1,5000,1,2009,2,3,,,,,,,2,,,,2,2,,1,,2500000,2,10,16,14,16,4,60,4,1,1,2,,,10,1,3,,1,30,1,2,23,2,,3,1,1
"2b537f6c15e7415f88963d61ebc2486a",15,10,4,5000,1,2005,2,3,,,,,,,2,,,,4,2,,1,,5000000,3,10,12,14,15,,20,5,0.2,6,2,,,10,7,8,9,1,80,2,4,23,2,,1,2,2
"2b6c76f8194a46f897098ecc94c09088",10,10,1,35,2,1980,1,3,,,,,,,2,,,,2,2,,1,,4000000,2,10,16,14,12,6,10,1,0.1,4,1,1,12000,10,2,3,,1,100,2,4,23,1,2,1,1,2
"2b6eb2adc2734720993dcdf13102a524",10,10,1,50,2,1998,1,3,,,,,,,2,,,,1,2,,1,,800000,2,15,14,14,14,2,60,60,2,10,1,2,2000,10,2,,,1,80,1,4,23,1,3,1,2,1
"2b71b8e86e624fe7bd1d49b2bf2101fe",11,10,1,89,1,2010,3,3,,,,,,,1,3,,,2,2,,1,,9000000,1,10,12,13,10,,,,,2,1,1,12500,,,,,,30,1,4,22,2,,1,2,1
"2bafd9bbf41b48978104d132662ae0b1",15,12,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,11,,,,,1.5,1,1,60000,,,,,,20,2,4,22,1,3,1,1,2
"2bea05c273944082b1c5fbd6b391e0a8",10,10,1,900,2,2012,1,3,,,,,,,2,,,,2,2,,1,,9000000,1,15,14,14,14,1,10,3,0.3,5,1,2,1000,10,3,4,5,1,60,1,2,22,2,,2,4,1
"2bfa19f8b88f4d669351633766e628ae",10,12,,,,,,,,,,,,,,,,,,,,,,,2,15,16,14,14,2,5,10,0.5,6,1,2,1000,10,2,,,1,60,1,4,23,2,,1,2,1
"2c26585736444489a370ee90f939872c",14,11,,,,,,,,,,,,,,,,,,,,,,,2,96,17,13,12,6,3,2,0.01,10,2,,,10,1,3,,1,120,2,4,22,1,5,1,4,1
"2c560128c0cd46e2ba361fa7df515376",10,10,3,0,2,1991,1,3,,,,,,,2,,,,2,1,5,4,5,1000000,3,15,13,14,12,2,5,10,0.1,6,1,1,22400,10,3,4,,1,60,2,4,23,2,,1,3,1
"2c5fb73501804b39ad74d51b52188688",16,10,3,1,2,2000,1,3,,,,,,,2,,,,2,2,,1,,600000,2,15,16,14,14,6,10,5,0.8,20,1,2,1000,10,1,2,5,1,30,1,4,95,,,,1,1
"2c67277ecc1b43d8b277ad2a8ed09109",10,10,1,40,2,1960,1,3,,,,,,,2,,,,2,2,,1,,1500000,2,10,16,14,15,,20,2,0.25,2,2,,,14,,,,,60,2,4,23,2,,1,1,1
"2c6ae01abe4748ba8503aa5510c813d5",10,10,4,2000,1,1992,2,3,,,,,,,1,2,,,1,2,,1,,10000000,4,10,12,11,12,6,5,5,0.1,5,1,1,16800,10,3,4,5,1,60,1,1,23,2,,3,1,1
"2c708c76f5864747a13486b30dc934ad",15,16,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,12,6,5,8,0.1,1,1,2,9000,10,1,,,1,20,1,2,22,1,6,3,1,1
"2c788389ef5042f1bbf453bbce1e82fb",10,10,4,3000,2,1993,2,3,,,,,,,2,,,,6,2,,1,,5000000,3,10,12,13,14,6,4,5,0.01,3,2,,,10,3,4,,1,40,1,4,23,2,,2,2,1
"2c7a8030ba1443ee83f2412f80843d3b",10,10,4,10000,1,2006,4,1,2007,1,2,,,,2,,,,1,2,,1,,200000000,4,10,12,13,10,,,,,5,1,1,50000,,,,,,100,2,2,21,2,,2,3,1
"2c99b66b5ed0447781e3823a484a5d6b",10,10,1,15,2,1990,1,3,,,,,,,2,,,,2,2,,1,,4000000,1,15,14,14,15,,5,4,0.3,5,2,,,10,1,3,5,1,60,1,4,23,1,2,1,1,1
"2cb804b7711d43ba95d3df4f65936505",10,10,1,50,1,2007,1,3,,,,,,,2,,,,2,2,,1,,500000,3,15,14,14,14,2,30,60,0.5,10,1,2,1000,10,5,,,4,80,1,4,23,2,,1,2,1
"2ccb2dbb24b4411ab872957322c924ba",10,10,1,600,2,2009,1,3,,,,,,,2,,,,2,2,,1,,100000,2,15,12,14,17,1,40,2,1,5,2,,,10,2,,,1,80,2,4,23,2,,1,2,1
"2cd3e8dd3996444786090cdb6dde6914",10,10,3,0,2,9998,2,3,,,,,,,2,,,,2,2,,1,,3000000,3,10,16,14,15,,30,2,0.6,5,2,,,10,1,,,1,40,2,4,23,2,,1,1,1
"2d046279a8c649f1ac617159ae75b191",10,10,3,0,2,1963,1,3,,,,,,,2,,,,1,2,,1,,7000000,3,10,12,13,15,,50,10,0.5,5,2,,,10,2,6,9,1,80,1,4,23,2,,1,1,1
"2d07bab4be684daa86e60cac02094012",10,10,3,0,1,2019,2,3,,,,,,,1,3,,,1,2,,1,,90000000,3,10,12,13,14,4,20,10,0.5,3,1,2,2000,10,3,7,9,1,60,1,2,23,1,1,1,2,2
"2d1032055a2b43c6ae7d38ec2aacf301",11,10,1,75,2,1970,1,3,,,,,,,2,,,,6,2,,1,,5000000,2,10,12,13,16,2,90,5,3,20,2,,,10,2,,,2,120,2,4,23,1,3,1,2,1
"2d14ac0f77fe4f4f9da392eaa4c1c155",10,10,3,5000,3,9998,2,3,,,,,,,2,,,,1,2,,1,,3000000,1,10,16,14,16,1,30,3,0.5,1.5,2,,,10,1,,,2,20,1,2,23,1,1,1,2,1
"2d380a13be4645bf9037ffe8ba12ee18",10,10,4,625,2,2015,1,3,,,,,,,2,,,,6,2,,1,,6000000,1,10,16,14,14,96,30,2,0.3,1,2,,,10,1,,,1,20,1,4,23,2,,1,1,1
"2d3a68f349084c0e9cb37611f20112f0",10,10,4,360,2,1980,1,3,,,,,,,1,1,,,2,2,,1,,4000000,4,10,96,13,14,6,35,20,0.5,10,2,,,10,2,3,4,1,100,1,2,23,2,,2,2,1
"2d683a86b3e247ed8e8d9c59c8dba618",16,10,4,3500,2,2008,2,3,,,,,,,2,,,,2,1,1,1,,2000000,1,15,12,14,14,6,30,30,1,6,2,,,10,2,3,,2,80,2,4,23,2,,1,2,1
"2d7073406afa4cdcb09254fbfb1212e2",10,10,4,625,2,2002,1,3,,,,,,,2,,,,2,2,,1,,1500000,3,10,16,14,16,1,50,10,1,10,2,,,10,3,4,5,1,60,2,2,23,2,,1,2,1
"2d796876879e48508df58827dd3a0084",15,16,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,12,6,5,5,0.1,3,1,1,6000,10,1,2,,1,40,1,4,23,1,1,1,1,1
"2d7be721effb4608a669a2f7bcf83acd",10,12,,,,,,,,,,,,,,,,,,,,,,,2,10,16,14,16,1,60,1,1.5,3,2,,,10,1,2,,1,40,2,2,23,2,,1,1,1
"2d960783a5b049c782e95da6a18838c8",10,10,4,240,1,1997,2,96,1997,1,1,,,,2,,,,1,2,,1,,15000000,3,10,12,13,14,6,4,5,0.3,5,2,,,10,2,6,,1,100,1,2,22,2,,1,1,1
"2da5204de266443b8b04628888383c5f",10,10,3,0,1,1975,2,3,,,,,,,2,,,,1,2,,1,,2000000,2,10,16,14,16,96,50,1,0.5,3,2,,,10,2,,,1,20,1,2,23,2,,1,2,1
"2da7d0700b344400bedff350462b9339",10,12,,,,,,,,,,,,,,,,,,,,,,,3,10,12,13,14,6,8,45,0.2,10,1,2,1000,10,2,4,7,1,80,1,4,22,2,,1,2,1
"2db5794700a442ada4dacc58fbefc9ca",11,10,1,80,2,2000,1,3,,,,,,,2,,,,2,2,,1,,25000000,3,10,12,14,14,96,12,30,0.5,20,1,2,2000,10,1,2,6,1,120,1,4,23,2,,1,3,1
"2dd2557915434dc3ad1a4e556487a285",10,12,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,12,6,6,5,0.2,2,2,,,10,1,2,,1,20,2,4,23,2,,1,1,1
"2dd973cdd68e4aebb9022299bb510b2d",10,10,4,3500,3,2000,1,3,,,,,,,2,,,,2,2,,1,,15000000,3,10,12,14,11,,,,,5,2,,,,,,,,80,2,4,22,2,,1,5,1
"2dec332ec9804d0c99abf514cc1ac2ae",10,10,1,1800,3,1971,2,3,,,,,,,2,,,,2,2,,1,,2500000,2,15,14,14,17,1,25,2,1,4,2,,,10,2,3,,1,80,2,4,23,2,,1,2,1
"2e0d1e0be385438b985f3cc71a95d5e9",10,10,1,110,1,2003,1,3,,,,,,,1,3,,,2,2,,2,1,7000000,2,10,12,13,13,,,,,2,2,,,,,,,,20,2,4,22,2,,1,2,1
"2e1a8d093a4949cf926905e415f3a464",10,10,4,6000,1,1995,2,3,,,,,,,1,3,,,2,2,,1,,15000000,2,10,12,14,14,6,10,5,0.03,5,2,,,10,1,,,2,80,1,2,23,2,,1,2,1
"2e24a9f67c484ace96e7b4801f273a95",10,10,4,3000,1,1999,2,96,1999,1,1,,,,1,3,,,1,2,,1,,9000000,3,10,12,14,15,,30,2,0.6,15,2,,,10,3,4,5,1,100,8,4,23,2,,1,2,1
"2e3d46d854754424a951d6c3a4cb46bf",16,10,1,25,1,2010,2,3,,,,,,,1,1,,,2,2,,1,,1500000,2,15,14,14,15,,35,5,1.5,15,2,,,10,1,2,3,2,80,1,4,23,2,,1,1,1
"2e51386a842c4e8fb28678dcb527c9f1",11,10,1,65,2,2000,1,3,,,,,,,2,,,,1,2,,1,,2000000,2,10,12,13,14,2,4,5,0,5,1,1,12000,10,1,3,,1,80,2,4,23,2,,1,1,1
"2e52712b6bed4118b543e6d8488ee019",10,10,4,96,2,2009,1,3,,,,,,,2,,,,5,2,,1,,400000,1,10,12,14,21,,,,,1,2,,,,,,,,10,2,4,23,1,3,1,1,1
"2e54cfca53094a08aedf362218eb519a",10,10,1,50,1,1999,1,2,1999,1,1,,,,2,,,,2,2,,1,,4000000,2,10,12,13,15,,20,3,0.5,3,2,,,10,2,4,5,1,80,2,4,23,2,,1,2,1
"2e5c1262075443d0918c0c698680721f",10,10,4,6000,2,1981,2,3,,,,,,,2,,,,2,2,,1,,3000000,3,10,16,14,15,,5,2,0.1,5,2,,,10,2,5,6,1,140,1,2,23,2,,1,1,1
"2e6c8b51d1ac4bacb3e187a1594f11f2",10,10,4,15000,1,1999,1,3,,,,,,,2,,,,1,2,,1,,10000000,2,10,12,14,12,6,10,3,0.1,2,1,1,3000,10,1,,,1,15,2,4,23,1,1,1,1,1
"2e6d5474c1e146cea65e257850f6f3fa",10,10,4,7000,1,1972,2,1,2005,2,,,,,2,,,,1,2,,1,,7000000,3,10,12,13,16,6,15,2,0.5,3,2,,,10,2,,,1,20,2,2,23,2,,1,1,1
"2e83b3e0aed34159aac82f9dc285179f",13,12,,,,,,,,,,,,,,,,,,,,,,,1,10,12,12,21,,,,,2,2,,,,,,,,40,2,2,23,1,6,1,2,1
"2e85c0dd8b9949aa815111dfbe52d2af",10,10,4,5000,1,2001,4,1,2001,2,,,,,2,,,,1,2,,1,,200000000,4,10,12,16,11,,,,,3,1,1,20000,,,,,,40,1,2,22,2,,2,1,1
"2eb55270221e45f089be88207c3f3140",10,10,4,3500,2,2015,2,3,,,,,,,2,,,,1,2,,1,,50000000,2,10,12,13,14,6,10,30,0.15,3,1,1,30000,13,,,,,40,1,2,22,2,,2,1,1
"2eb976486cfa4f4b992d87c52227a2d3",10,10,1,40,1,1984,1,3,,,,,,,2,,,,2,2,,1,,2000000,1,10,16,14,14,6,35,8,1,5,2,,,10,3,4,6,1,80,2,4,23,2,,1,2,1
"2ec765c0b7cb43888fd93a18a79252dc",10,10,1,30,1,1979,1,3,,,,,,,2,,,,6,2,,1,,1000000,3,10,16,96,15,,5,3,0.3,10,2,,,10,2,3,4,1,100,1,5,23,2,,1,2,1
"2ee180123e2a40c7ba77d6df469c9817",10,10,4,2365,1,2016,4,3,,,,,,,1,3,,,5,2,,1,,150000000,3,10,12,16,21,,,,,5,2,,,,,,,,80,1,2,22,2,,2,1,2
"2ee24a84680e4852af8da664df0fd0e9",11,10,3,0,1,2015,2,3,,,,,,,1,3,,,4,2,,1,,30000000,5,10,12,14,11,,,,,5,1,2,2500,,,,,,100,2,4,23,2,,1,2,1
"2ef4b34470ea4fafa4597f2756aeec99",16,10,4,400,2,2002,1,3,,,,,,,2,,,,2,2,,1,,2000000,2,15,14,14,14,96,30,60,1,10,1,2,2000,10,1,2,3,1,120,1,4,23,1,4,1,1,1
"2f08af1f0ac64ea398e23755ad050e37",15,10,4,60,1,2008,2,3,,,,,,,1,96,,,2,2,,1,,3500000,1,10,16,14,12,1,5,8,0.2,5,1,1,12000,10,1,3,4,1,40,1,2,23,2,,1,1,1
"2f1a139a0e0646bc871ff544012d7080",11,12,,,,,,,,,,,,,,,,,,,,,,,1,12,12,14,16,3,10,1,0.5,5,2,,,10,1,,,3,40,2,2,23,2,,1,2,1
"2f1a7d2120d64757a214842e7a29b673",16,10,4,90,1,2010,1,3,,,,,,,1,3,,,1,2,,1,,5000000,2,96,14,14,14,6,30,2,0.5,7,2,,,10,1,3,4,1,120,1,4,23,2,,1,1,2
"2f313a424fac4adebf05f435da72c34b",10,10,1,272,1,,1,3,,,,,,,2,,,,6,2,,1,,17000000,3,10,12,13,11,,,,,4,1,1,14000,,,,,,80,1,2,22,2,,1,4,1
"2f3a098e58ac41a8b58f0fea74822b1d",10,10,4,10000,1,1975,2,3,,,,,,,1,3,,,2,2,,1,,5000000,3,10,12,13,14,6,15,5,0.02,5,2,,,10,2,3,6,2,80,1,4,21,2,,1,2,1
"2f4f8d7f02aa464b85274a488b590a20",10,10,1,640,1,2017,1,3,,,,,,,1,3,,,2,2,,1,,1000000,1,10,12,14,14,6,5,15,0.15,10,1,2,1000,10,1,2,3,1,80,1,4,23,1,1,1,1,1
"2f505303b957477282e31e4c430c7c6d",10,10,4,378,1,2015,2,3,,,,,,,1,96,,,2,2,,1,,40000000,4,10,13,14,16,6,10,5,0.5,3,2,,,10,1,2,3,1,60,2,4,23,1,2,1,6,1
"2f86a692897145e79d040edb9392e798",15,16,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,12,2,4,5,0.5,2,2,,,10,1,,,1,60,2,4,23,1,2,1,1,1
"2fa2585dfe264e83977557540e1a9787",10,10,2,5000,2,1999,2,3,,,,,,,1,96,,,1,2,,1,,250000000,3,10,12,13,11,,,,,5,1,1,15000,,,,,,100,2,2,21,2,,1,1,1
"2fc576ed347f4e9ba83976297536aa3f",10,10,3,0,3,1999,1,3,,,,,,,2,,,,2,2,,1,,300000,3,15,14,14,15,,20,10,0.4,10,2,,,10,1,3,4,1,80,2,4,23,1,4,1,1,1
"2fd28e0b59404b58985133f3f37fb092",10,10,1,1200,2,2002,1,3,,,,,,,2,,,,2,2,,1,,1200000,2,15,14,14,12,6,15,2,0.2,12,1,2,3000,10,2,3,4,1,80,2,4,23,1,1,1,1,1
"2ff358bb0be240bb97c66457273a4514",10,10,3,0,1,1986,1,3,,,,,,,1,3,,,2,2,,1,,800000,4,15,14,14,12,6,4,5,0.05,10,1,1,18000,10,2,5,6,1,100,2,4,23,1,2,1,1,1
"3009572514c64bcfaaba2a6af4c2376d",10,10,4,396,2,1960,2,3,,,,,,,1,96,,,1,2,,1,,800000,2,10,16,13,16,96,20,5,0.6,3,2,,,10,2,,,1,40,1,2,23,2,,1,1,1
"301cecb0538f48619a90a678973d6aa7",10,10,1,3000,1,2002,2,3,,,,,,,1,96,,,1,2,,1,,20000000,3,10,12,13,21,,,,,2,2,,,,,,,,20,2,2,95,,,,2,1
"302d669d9ffa453a9fd5be6bb5989925",15,10,4,12000,1,2016,2,3,,,,,,,1,96,2,,6,2,,1,,20000000,2,10,12,13,14,5,5,30,0.05,4,2,,,10,1,2,,1,80,1,2,22,2,,2,2,1
"3042131caccc4771a12bda52c059e81c",10,10,4,10000,2,1980,1,3,,,,,,,2,,,,2,2,,1,,1500000,2,10,12,14,14,1,10,20,0.3,8,2,,,10,2,4,,1,80,1,3,23,2,,1,4,1
"3043b3a9ac2d474295ac6d87b260321a",15,16,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,12,6,15,5,0.1,5,1,1,6000,10,1,2,3,1,60,1,2,12,1,100,2,1,1
"3073111fdc9f45b98627887d8c05519e",10,10,4,2500,1,2008,2,2,2008,2,,,,,2,,,,2,2,,1,,3000000,2,10,16,14,16,2,30,2,0.5,40,2,,,10,2,,,1,2,1,2,23,2,,1,1,1
"3081c63384054a30a8a0c91aa76bc95c",10,10,4,5000,2,1990,2,3,,,,,,,2,,,,1,2,,1,,5000000,2,10,12,13,16,1,30,2,1,2,2,,,10,3,4,5,1,40,2,2,95,,,,1,2
"30943541f74e40a886d71d1405dcd193",10,10,3,0,2,1950,1,3,,,,,,,2,,,,1,1,1,1,,15000000,3,10,12,13,12,6,60,5,0.5,3,1,8,18000,12,,,,,40,2,2,23,2,,1,1,1
"309a68a1a2c04e2c95fbb5342b4b28ef",10,10,4,3500,2,1997,2,3,,,,,,,2,,,,2,2,,1,,40000000,5,10,12,13,14,2,20,5,0.3,5,2,,,10,5,7,8,1,140,2,2,22,2,,1,2,1
"30b3087b0d5f4ece9cfe1da01f254fe7",10,10,4,1000,1,2006,2,3,,,,,,,1,96,,,1,2,,1,,8000000,4,10,12,13,14,5,5,3,0.1,5,2,,,10,2,6,7,1,80,1,2,23,1,1,2,2,1
"30b610560a0b481a9d0ae7a8e4a3c811",10,10,4,3920,1,2003,2,3,,,,,,,1,96,,,1,2,,1,,70000000,3,10,12,13,21,,,,,5,2,,,,,,,,50,2,2,22,1,2,1,1,1
"30c1e400c0c0409ea8d74e2832eeeaf9",10,10,3,16,1,1964,1,3,,,,,,,2,,,,1,2,,1,,7000000,1,15,16,14,15,,20,5,0.3,2,2,,,10,1,,,1,20,2,4,23,2,,1,1,1
"30c8347ecb774823a55230e9adddb16b",10,10,4,144,1,2014,1,3,,,,,,,2,,,,4,2,,1,,1000000,1,10,12,14,17,6,8,3,0.2,8,2,,,10,2,4,,1,80,1,5,23,2,,1,1,1
"30d225662f9e41d0881be2ede80c5874",10,10,1,400,3,2014,4,3,,,,,,,2,,,,3,2,,1,,4000000,2,10,16,14,16,96,60,3,0.5,5,2,,,10,2,3,4,1,80,8,2,23,2,,1,2,1
"30d7a950af634d458b44fd5d5eb1e2a9",16,10,4,3000,3,2000,2,3,,,,,,,2,,,,2,2,,1,,500000,1,15,16,14,14,6,30,30,0.5,10,2,,,10,1,3,4,1,80,1,5,23,1,2,1,2,1
"30e5e2170d65446aa2c2b3c73746527a",16,10,1,20,3,2009,1,3,,,,,,,2,,,,2,2,,1,,400000,1,15,16,14,14,6,10,5,0.25,3,2,,,10,1,2,3,1,80,2,4,23,2,,1,2,1
"3107b4e1b5494ad59fb5361298399d2d",11,10,4,2500,1,1988,2,3,,,,,,,1,3,,,1,2,,1,,250000000,3,10,12,13,11,,,,,4,1,1,35000,,,,,,50,1,2,22,2,,1,1,1
"310b0b2ff59a41afb52ec2eaf10f1af2",10,10,1,320,2,1980,1,3,,,,,,,2,,,,2,2,,1,,1000000,2,15,14,14,15,,15,2,0.4,4,2,,,10,3,4,,1,60,1,4,23,1,1,1,3,1
"3125d7938c8a4df099a04c983c4ea29b",16,10,1,40,2,2007,1,3,,,,,,,2,,,,2,2,,1,,650000,2,15,13,14,14,1,15,50,0.4,10,2,,,10,3,,,2,80,1,4,95,,,,1,1
"3125dcaadf714253ba8896dc6ac57c70",15,16,,,,,,,,,,,,,,,,,,,,,,,1,10,16,14,12,6,10,5,0.2,1,1,1,4200,10,1,,,1,10,8,4,23,1,4,1,1,1
"317e053943374734a1af09e15fdb2515",10,10,1,6000,2,2003,4,3,,,,,,,2,,,,1,2,,1,,10000000,2,10,12,14,16,3,20,1,0.5,6,2,,,10,10,11,12,1,80,2,1,23,2,,1,9,1
"3188d638cd534e29a4b21ff46f1c112b",10,10,4,5000,3,2017,1,1,2008,2,,,,,2,,,,4,2,,1,,40000000,2,10,12,13,12,6,5,2,0.01,5,1,1,15000,10,4,,,1,80,1,2,22,2,,1,1,2
"31d7468554bd42e2b42353d2a12fd69e",10,10,3,1,2,2013,1,3,,,,,,,2,,,,4,2,,1,,3000000,1,10,16,14,16,1,2,2,0.01,3,2,,,10,3,,,1,20,2,2,23,2,,1,3,1
"31dfcc57039b4ac2a94a8baa379d1386",16,10,3,1,2,2014,1,3,,,,,,,2,,,,2,2,,1,,850000,1,14,14,14,16,1,45,10,0.5,8,2,,,10,1,,,1,60,1,3,23,2,,1,1,1
"31e22abbb2994739990c351e46c36d26",10,10,4,5000,1,2012,2,96,2012,1,1,,,,2,,,,1,2,,1,,8000000,2,10,12,13,12,6,15,3,0.3,3,1,2,750,10,2,,,1,60,1,2,23,2,,1,1,1
"31e37fcc07a4475bbdd01ea298245c51",10,12,,,,,,,,,,,,,,,,,,,,,,,2,10,16,14,16,2,100,5,2,2,2,,,10,1,2,3,1,20,2,2,23,2,,1,1,1
"31fa83987d9a417c88f912a27ead6a77",10,10,4,900,1,1987,1,3,,,,,,,1,3,,,2,2,,1,,5000000,4,10,12,14,14,6,30,40,1.5,10,2,,,10,3,4,5,2,120,1,4,23,2,,1,1,1
"32007359bef14db0907c3dfd41a7b264",10,10,1,360,2,1988,1,3,,,,,,,2,,,,2,2,,1,,10000000,3,15,14,14,14,2,5,0,0.01,1,1,8,6000,10,1,4,,1,80,2,4,23,2,,1,4,1
"32210d6225b24aebbbf8f61bf555e553",10,10,1,300,1,2000,2,1,1998,1,1,,,,1,3,,,2,2,,1,,45000000,3,10,14,13,14,1,6,60,0.1,20,2,,,10,3,4,5,1,140,1,4,21,1,6,1,4,1
"323b8b8c7a6d433a99e59d4225b54135",10,10,3,0,2,2019,1,3,,,,,,,2,,,,2,2,,1,,1000000,1,15,14,14,14,2,30,60,0.5,1,1,2,1000,10,2,,,1,40,2,4,23,1,2,1,2,2
"3246e8bb3b3b47b689fb53cd88c2a34b",15,16,,,,,,,,,,,,,,,,,,,,,,,1,10,12,10,12,6,10,1,0.2,1.5,1,2,9000,10,1,,,1,20,1,2,22,1,3,1,1,2
"32821b223bf54700b647896533ee9104",10,10,1,102,3,1986,1,3,,,,,,,2,,,,4,2,,1,,50000,1,15,14,14,14,6,120,45,3,4,2,,,10,1,2,,1,80,2,4,23,2,,1,2,1
"32afbe44aa4e466c96a5a5458bafa4ea",10,10,4,600,2,1998,2,3,,,,,,,2,,,,2,2,,1,,3500000,3,10,12,13,21,,,,,2,2,,,,,,,,8,2,2,23,2,,1,2,1
"32b0123765e54aa8b51604a1eac56758",10,10,3,0,2,1945,2,3,,,,,,,2,,,,2,2,,1,,2000000,2,10,16,14,16,1,20,5,0.2,3,2,,,10,3,4,,1,60,2,4,23,1,3,1,2,1
