"hhid","s17q01","s17q02","s17q03","s17q04","s17q05","s17q06","s17q07","s17q08","s17q09","s17q10A","s17q10B","s17q10C","s17q10D","s17q10E","s17q10F","s17q10G","s17q10H","s17q10I","s17q10J","s17q10K","s17q10L","s17q11A","s17q11B","s17q11C","s17q11D","s17q11E","s17q11F","s17q11G","s17q11H","s17q11I","s17q11J","s17q11K","s17q11L","s17q11M","s17q11X"
"4a7854a23d5f4fdbbc16fa68eeaef75b",1,1,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4a8e3be9296a4254b35b14d36c81c065",1,1,2,2,3,1,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4aa7e3e3aa76461eb2006f013c593752",2,1,1,1,2,1,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4ae5806130cc4430bcbb1432f94d183c",1,1,1,1,3,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4ae5a516e47d467e96c4029a0000f4b4",1,1,2,2,3,2,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4aff9ba979d844f298d8883e424e68d8",1,1,2,1,3,2,9,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4b285f0f20c646dea7e3dd2da5a0cc5c",1,1,2,2,3,1,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4b389f7ef0e44209955498547358d823",2,1,3,1,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4b3c9e5d76624c4fa83ed844ba9a372f",1,2,2,2,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4b3eb3160b6b4a0f9836788247843565",2,1,2,2,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4b451405a99342a5a1343b0154c8c557",2,1,1,1,3,2,96,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4b58c81f7d1f4abab327ee3ad76190fb",2,1,2,2,2,1,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4b7b477a6d214019ab531b245c5c6474",1,1,2,2,2,1,4,4,1,,,,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,
"4b8d2fc438d344cf9d22130086979cf4",2,1,2,1,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4bacf056815b472990452d1615d71d5b",4,1,3,1,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4bba574bbf8f46ccbc10019d13da3841",1,1,2,1,3,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4c1d1e0a54fc40e1ba5c1f887196ed8d",1,1,3,1,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4c1e2d5397df4f3d8be86f71385dd9b5",2,1,1,1,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4c2b6ab893a74753b5aed1853e854af6",1,1,1,1,3,1,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4c3aec246d9a454a89c777d51431d7ee",1,1,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4c651601455d47ebb4b2d6cda3aeb796",1,1,1,1,2,2,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4c674f5ffc1d4b8d9afc296e1995d347",2,1,1,1,3,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4c6bdc6e6d4d419aa1a7918d671d0e87",3,1,1,1,3,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4c6ccee1737e46ffb38c5437e551e3c3",2,1,1,1,3,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4c747abf91d94f19b0ff3f67881f18e6",1,1,2,2,2,1,,3,1,,,,1,1,,,,,,,,1,,,,,,,,,,,,,
"4c930656ec914ea9b7b0a7d3f618ffb4",1,1,1,1,2,2,,11,1,,,,,,,,,,,1,1,,,,,,,,,,1,,,,
"4c94e59d3e064e91abf311c347c25270",1,1,2,2,2,2,3,,1,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,
"4caade3e60ef449893243513847812a0",1,1,1,2,3,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cd120d84ab143edaa6e0e35e3452629",2,1,3,1,3,5,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cdfca9cc91f4424a80d361df06952e7",1,1,2,1,4,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4ce75b49d19f496f9dec50c50813251f",1,1,2,2,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4d06bd2529aa4381816fb485f8dac688",6,1,1,1,3,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4d110b7d326c4109b1a2f5cb987eef92",1,1,2,1,3,2,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4d163b2ea24c4d54806ef89c90376f19",3,1,2,2,2,1,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4d58adc564a84c70adbd694836fcbdd6",1,1,1,1,2,2,,3,1,,,,,,1,,,,,,,1,,,,,,,,,,,,,
"4d653bb8ed4c40c6a5db54dcfdd0ebcb",2,2,2,2,2,2,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4d77a6468adb430faa1279387ee1a0d8",1,1,2,2,2,1,11,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4d831e3912f4492d9726551c75523d5e",2,1,3,2,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4d9c0e82ba36408b99ae5d0f0d84c790",2,1,1,1,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4db9eefc7f49412d892c34cfee36b63d",6,1,1,1,3,5,,96,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4dc1313378ca44dd848171398ffeab5a",1,1,3,1,2,1,,,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,
"4dc2ee3adf1245ff8f4e225adb0f4cbc",1,2,2,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4dca9fca223242148ba754990e922fd0",1,1,2,2,2,1,,,1,,,1,1,1,1,1,1,,,,,,,,1,1,,,,,,,,,
"4dce18d3d0104e02a6e7cf02881f317c",3,1,2,2,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4dfc5e6dea2943d39a54ec4f5c22e1e0",1,1,3,1,3,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4e357f82506240e490a9b23b571114bf",1,1,3,2,3,1,,,1,,,1,1,1,,,,,,,,1,,,,,,,,,,,,,
"4e8cf88d853d4485aa1754e57242b25a",2,1,1,1,3,2,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4ea1f4c9788f45af95fc92d1692370f5",1,1,3,1,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4eacf3a441324962bebe71deb6a484a9",2,1,2,2,3,1,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4eaf9dc1ae0f4ecf957a6c7e65f0218f",1,1,1,1,2,2,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4eb28ac9ee9849f69d0f9806d6e8aa6e",2,1,1,2,1,2,11,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4eb2a01fdf294631be2afd6bccfc1896",1,1,3,1,2,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4ec2b0b632f54d069bc6da7b7ed1e91d",1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4f079774a5ee485588ae4cfff939b089",1,1,2,1,3,1,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4f1061a0b3ca439abc538fde335b4ba9",4,1,2,2,2,2,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4f3358ff1a494c29b2f98f0b0890739a",1,1,3,1,2,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4f4a1fbe2ba741a88426a21e99551e35",1,1,2,1,2,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4f673060d80f474fb1fe191b4892a25a",1,1,3,1,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4faea088444d454e8a3f7e7887be6b89",3,1,2,2,2,1,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4fbc17ba7b5e466c8d27f70fd66f6171",1,1,1,1,3,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4fcac595a4bf40d69cba13807e4dfe71",1,1,2,2,2,1,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"4fecc31eb7ee465587da09e32e2bf4a0",1,1,2,2,1,2,,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"501f83b984f34171adfa1850fc82f12a",7,1,2,2,2,2,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"504c4ad1324e4496b358effae531fd25",1,1,2,1,3,2,6,6,1,,,,,,,,1,1,1,,,1,,,1,,,,,,,,,,
"505523711cd2452fb0d7d946216ae482",2,1,1,1,3,2,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5057ade8d6ee44db9a9fdb29ef5f15d3",2,1,2,2,3,1,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5080bcd282ac4ec889af3bf823de55b6",1,1,1,1,3,2,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5083de06b7284974819a0edafe4f2c9d",2,1,2,1,3,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"50af7990fb164f51bb03105db8e410cf",1,1,2,2,3,1,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"50b14fc9fac141cea423200916456292",2,1,2,1,2,1,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"50ce0aeb4a3a4ce4aa88a8d83a3c9d73",1,1,1,1,3,2,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"50e0bd6fa19a4d4f8c96669910359c91",2,1,2,2,3,2,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"50f1b984182f4ad383b4dcdf8685981a",1,1,2,1,4,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"510913bc5f8b459d8e798d7f01ded394",3,1,3,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"510d48e5c8f845c6ae72abab30bd50a1",1,1,2,2,3,2,,4,1,,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,
"511a2974a3ce48ff88c08b1b3dd7c2da",1,1,2,2,3,2,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5120b1ab49fe44cab5b197e3615a670f",1,2,3,2,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"51274a93544a49ae90b9df3214be2e14",1,1,2,1,3,2,,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5128f705459a433bbedb0a7fa3c1174c",8,1,1,1,3,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"515101ffb1f5495eba8eacd974f4f63a",1,1,3,2,3,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5194755e4fc140498ff85f1759ca8895",1,1,1,1,3,2,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"519b87abc4e04a6a8046234b94b91cb3",1,1,3,1,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"51a5917cfc8743e59c4c4f7df9993550",1,1,1,1,2,2,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"51b52b3dedef49bf9619f8af719e314f",1,1,1,1,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"51c5e3d0758b41c792ddf0dba884dbd9",2,1,1,1,3,2,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"51c657fb541547739f4247c1aaf157c5",1,1,1,1,3,2,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"51dab8dfccc44dd788f9931b99dd8ddc",1,1,1,1,3,2,4,96,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"51dccf3bbb3740c1962c5d34f32f5dcd",1,1,2,1,3,2,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"51eae650947843dcbc862984e1a77384",2,1,1,1,4,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"51f6b6d5efc3486fb2d24b96b9e2e55f",2,1,1,1,3,1,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"51f821da5e3b496691df059d05f9eb3a",1,1,1,1,3,2,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"52076a5ef3a04ca0a5aa60457ee9618d",1,1,3,1,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"526f36aca353490a94f457d883cdfa60",2,1,1,1,3,2,8,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"526f63e3ec4b4346a987c47bc49739be",1,1,2,1,3,1,1,,1,,,,,,,,,1,1,1,1,,,,,1,,,,,,,,,
"5273b1bb5a494d32b461a03850271bed",1,1,2,1,3,1,,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5274f9bea0984985b3e8f56b6bd1b8b9",1,1,2,1,2,5,,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"528a91a62f9c4010a705c622bda84d3a",1,1,2,2,2,2,,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"52b1e0c2db054589afd4f57f1554d2e2",1,1,2,2,3,1,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"52bd215abb644575896b9092ec4486e8",7,1,2,2,3,2,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"52cbe6a1b6b8481cabe9c7d5fe14f626",1,1,2,2,2,1,11,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"52de213e292544f28f0e0a19e6a6f931",1,1,2,2,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"532a51dc9ef04176bc4ac9d3bab90d08",1,1,1,1,3,2,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"532dd7454bd147a992bb9f40808ff7c6",1,1,1,1,2,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5350bcf3dc074d5fba68113e0ed56efe",2,1,3,2,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"536a86389bc44ea4b9d6e7184726c1c8",2,1,2,1,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"53879660b8224da5a6737f40ce12bfc5",1,1,3,1,2,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"538bd05c2e354a7c97ae983990fbd9cd",1,1,1,1,3,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"53a0bbca47fb4e3686bcb4d9354da3c5",1,1,1,1,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"53a99bc9b4cf41cbb7e38fa15a64ef34",1,2,2,2,2,2,3,3,1,,,,,,1,1,1,1,,,,,,,,,,,,,,,,1,
"53b1a669bae44dfb90538bebac5ea03b",1,1,2,1,3,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"53b4643ffde546d09666b0bd168c8223",2,2,2,2,3,2,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"53c20663c7bf4fc398a61dc1871af526",1,2,2,2,2,1,,11,1,,,,1,1,1,1,,,,,,,,,,1,1,,,,,,,,
"53c64592eba340e6992585c5f6aee0d7",1,1,1,1,3,2,,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"53e066cf16e842bb923619d7a724cfc8",1,1,1,2,2,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"53f34901daf0423aacc3dfa377981d2c",1,1,3,1,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"542d0511fbf14d0c840412b8c4a21e09",2,1,2,1,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"545e128f868a48fb90e83536e307e822",1,1,2,2,3,2,2,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"549db14fab984d75bb4096ff0d918c37",2,1,3,1,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"54be45fa86f24a8f9ecb581f78f992b8",2,1,1,2,2,1,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"54f72efdcb124addbf1a5ddc89f27920",2,1,2,2,2,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"54fa884df874445480fd43eac8e8c9b2",1,1,1,1,3,2,,96,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"54ff8f8e953342da96062ae5d6c862de",2,2,2,2,3,2,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"550878e14ace4f93a3e4b486d070efa8",1,1,1,1,3,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"55184d4e2cef4b68b0814974b9b43785",2,1,2,2,3,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5531b1d7466248e688ff0e6f58332ec7",1,1,1,2,3,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"553887c6c4b3465d9ea013cd04d7b350",12,1,2,1,3,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"555ccfcf9a0944c0866a2edf5a6903e0",1,1,2,1,2,1,,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5576ad774bfb4fb08234bbfef5d92b5c",1,1,1,1,3,2,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"55c3d1e4e7fa4ece8a7b30a7155ec1e2",1,1,3,2,2,1,,,1,1,1,1,,,,,,,,,,,,,,1,,,,,,,,,
"55cb0ac9e985428394d3f0085cd05ffe",2,1,2,2,3,2,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"55e256a234e141cea64051f860072767",2,1,1,1,3,2,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5607c974af294c06b528674ba44a3bc5",2,1,2,1,3,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"561116298ecf4cdcb622a9c49b49ab6e",2,1,2,2,2,2,,11,1,,1,1,1,1,,,,,,,,1,,,,,,,,,,,,,
"5617b8c8b9b64ab98375b724978b8ff9",1,1,1,1,3,2,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"561b22f3db874c2d9200f5fc5fcd8815",1,1,2,2,3,1,9,3,1,,,,,,,,,,1,1,1,,,,1,1,,,,,,,,,
"561b9da0e83b491fbe93b0b5dc93dbff",1,1,2,2,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5650605514ae405cad87c8e185fc51cd",1,1,2,2,3,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"567065d1813e402aae322ad0a6096c6a",2,2,2,2,1,1,,11,1,1,1,1,1,,,,,,,,,,,,1,,,,,,,,,,
"56746c03ed274ca097e558508cdd7803",1,1,2,1,3,2,96,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"56791b0c00ac4630824393ed6ddea3d9",1,1,3,1,2,2,,,1,1,1,1,1,,,,,,1,1,1,1,,,,1,1,,,,,,,,
"5694adb9ef8f4479a85d95a4dee40cf4",2,1,1,1,3,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"56a7e497535c45e494b51dc228c383a0",1,2,2,2,1,2,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,,,,,,,,,,
"56bb6433aa6f4ca9af100b667c2f137e",2,1,2,1,3,2,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"56ce385d39df4a0590ca4243ad2fcc2b",2,1,2,1,3,2,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"56d914750684421abacfdfbf45e54ab9",1,1,3,1,3,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"56e2f95e0a8f49ee994aaf22ce16ef5e",1,1,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5705343aebc543d39182458fd3719c49",1,1,1,1,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5721ad458afe436a97e71438fe24fe1c",1,1,2,2,3,2,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"57339e98c7394235b066f68926d99bb5",2,1,1,1,3,2,96,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"57385c0cf5dd49b489f99849e31374b8",1,1,2,2,2,1,,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"575a4286a875466db1b27e3b82a2a04a",1,1,2,1,3,2,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"57618680f8a04866b2570ff60dffbb1d",1,1,2,1,4,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5762fab09a1d43b2a711579301acc88c",1,1,3,1,3,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"57715583020e4b8393c3eebd059edaa9",1,1,2,2,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"577c942c1d9846dba27cb3c2e26950f4",2,1,1,1,3,1,,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5787bf9167b9429081326efeefd2634e",2,1,3,1,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"57ad19c7b77b4c01816ae792f50a11b1",2,1,3,1,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"57ba8e9457024ed4bbf5d910d1b98591",1,1,2,2,3,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"57bffaba1b7e46f58b60fa9c0948e0fb",1,1,2,2,2,2,6,11,1,1,1,1,1,1,,,,,,,,1,,,,1,,,,,,,,,
"57dc4b8d45af456f93137c78f770b884",1,1,2,2,1,2,,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"581872b4cb7042db88a2751d1f6892a5",1,1,3,1,4,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5824cf99fa5a4d309164f552396aba5a",1,1,1,1,3,2,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5828ea6615bf419da7de3f6e1264b1cf",2,1,2,2,3,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"585c37bc33244e8ea46c8f438f52a2e1",1,1,3,1,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5862316eafcf4a14bd059881a1dd0086",1,1,1,1,3,5,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5866a34b9fa64c778c168948f8044a71",1,1,1,1,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"586c8e720f5047d6bd114a0be2059505",2,1,2,2,2,1,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"587e30676b704513b656d0d84c031344",1,1,2,2,3,1,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5896313ce0e04d6489223a727874d162",1,1,2,1,3,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"58cb595bf02345819cd8406fd6a9c412",1,1,1,1,3,2,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"58cd527a930742bb86440a5b61fa2cba",1,1,1,1,3,2,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"58f54c0441534f3f9b38c89127f90c6e",1,1,3,1,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5920f17454484ec0ac7a9e7973f09711",1,1,3,2,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"592cbce7d1cb40159b9c5a008c3230e3",7,1,2,1,3,1,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"592e3150e433437594322098f18b75d5",1,1,2,2,3,2,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"592f510ca124499cb5ffffdb0c4c8396",1,1,3,2,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5938e3309fca4f80a49835bc91051f60",3,1,1,1,3,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5943dd9c24454075ba36cd7860a0dfd9",2,1,1,1,2,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"594de625421b47c3b7d0edb4c9337ca3",1,1,2,1,3,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"595e4f8109c94ac8984447e4a15f004d",1,1,3,1,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"595e8866103c47a1b2dc8362d39ab867",1,2,2,1,2,2,,11,1,,,1,1,1,1,1,1,,,,,1,,,,,,,,,,,,,
"59753499ae3d4a3c9a41c6923c8e2bb6",1,1,2,2,2,2,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5975db78a89b4bd4b9c8f3af0674bb4c",2,1,2,1,2,2,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5999874f032646b1974c216a99b4e928",1,1,3,2,2,1,,,1,,,1,1,1,,,,,,,,1,,,1,,1,,,,,,,,
"59b3f2f04b98457cb94292769d6e99f2",1,1,2,1,3,2,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5a022b3a7584434d93d55ed0d3fc0d7c",5,1,1,2,3,2,,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5a0c9f97fb914766b812cb29004d11a0",4,1,2,1,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5a0d083d6d4f4c929d7c8b0d68cb1923",1,1,3,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5a191f4feef04101bfcf7185113a4d4c",1,1,3,1,2,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5a29ad3ce6b44fbd8605197d366b8a30",2,1,1,1,3,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5a5c898bf25745f9bcf8c21878a8bcdc",2,2,2,2,2,1,9,9,1,1,1,1,1,1,1,,,,,1,1,1,,,1,1,1,1,,,,,,,
"5aa4d09b72144eb38f307e1a32cb0a5c",2,1,2,2,2,1,96,96,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5aab8576106f400ba3543587c78b65b1",2,1,2,1,2,2,,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5acd41fba38247abac123ad3ea315b8a",2,1,2,1,2,2,3,11,1,1,1,1,1,1,1,1,1,,,,,1,,,,,,,,,,,,,
"5acddcc85f0d4821b109ca4656c015ea",2,1,2,1,3,1,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5ad6ab2e325d4acd8da289a6afe76e1c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5ae882d043cf478db39d83b8898ec60a",2,1,2,1,2,2,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5b0e6c83964a462791fff0680bf97618",1,1,2,1,3,3,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5b0fb03d51ff459b89d840951df391ed",1,1,2,1,3,1,11,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5b19aefa64f047269f6b71eaaf4fb6af",1,1,1,1,3,2,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5b4d55c8d2dd4c7fa7e716f1024cbed8",2,1,1,1,3,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5b4dba5ebd2245fe8fd1e7efd21a24df",2,1,1,1,12,2,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5b553e215d07481fa6521907cd3d58c8",1,1,2,1,3,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5b8c0268f0024da88e6f3d6a7106fd7f",2,1,3,1,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"5b982343a8884c3fa859827107caaccd",2,1,2,1,3,2,,3,1,,,1,1,,,,,,,,,1,,,,,,,,,,,,,
