"hhid","s12q02","NA1a","NA1b","NA1c","NA1d","NA1e","NA1f","NA1g","NA1h"
"a0080aeee9294a69b56fa37eee7c5600",1,2,2,2,2,2,2,2,2
"a0424edcbfcb43f0803923adce6375e4",6,2,2,2,2,2,2,2,2
"a08468e3285942ccabfcc602d47ffe2d",1,1,2,2,2,2,2,2,1
"a09fcceb110d4fbd94291a67ff6db4dd",2,2,2,2,2,2,2,2,2
"a0c97672aa9a451dbca797f24ef2ea8f",2,2,2,2,2,2,2,2,2
"a0eebd7a23d247bb98143b7343562c0f",2,2,2,2,2,2,2,2,2
"a10070397462429aa7bba3447710a8be",2,2,2,2,2,2,2,2,2
"a10b883d774b4ad5973e34bed51f0de9",2,2,2,2,2,2,2,2,2
"a11818ca5e604f3cb76bcd190414943c",2,2,2,2,2,2,2,2,2
"a138dfb2f8d64c30b1284f156a032990",5,2,2,2,2,2,2,2,2
"a1628b77ba6e44afa92db1f0b985d6b1",1,2,2,2,2,2,2,2,2
"a1a09533a6734afeafea296fcb40d61f",2,1,2,2,2,2,2,2,2
"a1c428fcc6c84be48150936eac2fa9b1",3,2,2,2,2,2,2,2,2
"a1cef5f8f14b49a7b7d9ff348c483481",1,2,2,2,2,2,2,2,2
"a1f4bdfc16314591ae07c3e1aa6c20bf",1,2,2,2,2,2,2,2,2
"a20abcc5141a4324bdfd913442ba7c74",1,2,2,2,2,2,2,2,2
"a20d042853d14207a6d8fd60663a234e",2,2,2,2,2,2,2,2,2
"a253a93dccd642c9a9ced4b737a30f07",4,2,2,2,2,2,2,2,2
"a2d8600a7bbf44c9b630a2d8c4b465f2",2,2,2,2,2,2,2,2,2
"a333dbaff12d49f1923968e6efc23d24",1,2,2,2,2,2,2,2,2
"a380dcac18c7409aa2674ee74cae9901",2,2,2,2,2,2,2,2,2
"a3854296881447e3b50417cdd8e3e4b9",2,2,2,2,2,2,2,2,1
"a3aa8987edac4de486425f4b97409b9b",1,2,2,2,2,2,2,2,2
"a3b83a591eaa41b7bc61371b1837cd37",4,2,2,2,2,2,2,2,2
"a3bb8e0be4ae482fa1b966785d45ecc4",1,2,2,2,2,2,2,2,2
"a40f971414b64ea88a3625232d1991c5",2,2,2,2,2,2,2,2,2
"a470f17e5d5842248fbbd8a30de5ef5b",1,2,2,2,2,2,2,2,2
"a4c19dde7ac34680b1659848ce2a2763",2,2,2,2,2,2,2,2,2
"a54fdf215157451c88ae09ffec1a26f5",2,2,2,2,2,2,2,2,2
"a5d1f92dd1da47f48c7193492a8e2e08",1,2,2,2,2,2,2,2,2
"a5f9c696260d498d97d20ea3fb91889d",1,2,2,2,2,2,2,2,2
"a63eb513466a4890a63ef1ecd2c83a84",2,2,2,1,2,2,2,2,2
"a6dfcd52178f4df38c63f9b8de7cc0b4",1,2,2,2,2,2,2,2,2
"a707bcb84ef641a98fc303e1ec5c6472",1,2,2,2,2,2,2,2,2
"a7265792807844acac1423d2e3d2785e",2,2,2,2,2,2,2,2,2
"a74eca7ac668455b8973706d7727c292",5,2,2,2,2,2,2,2,2
"a75a0f25487947518decdc92c75b0daa",2,2,2,2,2,2,2,2,2
"a77784734a724e8e965b5c1eb21ed1c5",2,2,2,2,2,2,2,2,2
"a7813791ed3e4fc88d7aaf44b987abe3",1,2,2,2,2,2,2,2,2
"a781818a849a471ab6c71a96bfe2da95",1,2,2,2,2,2,2,2,2
"a78868abf3bc42d489361eee2c728d5f",3,2,2,2,2,2,2,2,2
"a7f5ea241ac341649741d4867759c386",1,2,2,2,2,2,2,2,2
"a8043a9030fc4646a179febf94f960ef",1,2,2,2,2,2,2,2,2
"a826837ab1764e4aac5b3163af8f2356",1,2,2,2,2,2,2,2,2
"a82d1013ea2f4f168a864e028bab5d9f",1,2,2,2,2,2,2,2,2
"a8547d88b9084fd2986c67b5ee20b9d2",1,2,2,2,2,2,2,2,2
"a856368934e24214ab3693d295afaa1d",1,2,2,2,2,2,2,2,2
"a8b1fb8599ea4624997929d194df9851",1,2,2,2,2,2,2,2,2
"a8dbe11b4a394c2f8c9194b649677d13",1,2,2,2,2,2,2,2,2
"a90f129f68434e1489a7dfda046d1a13",1,2,2,2,2,2,2,2,2
"a90f7b9132e543c0b3fe38644a753d5b",1,2,2,2,2,2,2,2,2
"a947bded848b4960b979075e02823e0b",2,2,2,2,2,2,2,2,2
"a983278448b344489b12dc0725752a0f",1,2,2,2,2,2,2,2,2
"a98bfa571a1e411084f4ea8a2d041cc2",1,2,2,2,2,2,2,2,2
"a9c0c29641dc4bcf9a8cfb4b0de4fff1",2,2,2,2,2,2,2,2,2
"aa136df8e8504d02a32269f50817d1b3",1,2,2,2,2,2,2,2,2
"aa38fc880e904ba2ac46d9a9800110d6",1,2,2,2,2,2,2,2,2
"aa3ab803a21d443092f5f8dadd80ace8",2,2,2,2,2,2,2,2,2
"aa56d40288b04762a4c0413843523017",10,2,2,2,2,2,2,2,2
"aa83e1cf46b94f75b9c21e14e5148cfa",1,2,2,2,2,2,2,2,2
"aaf20234393e4b348471518086ecc9ae",1,2,2,2,2,2,2,2,2
"aaf8a7d0c31f4505b1ce1347e1fa236a",1,2,2,2,2,2,2,2,2
"ab3961f1b648474d9f43429f5b7d1246",1,2,2,2,2,2,2,2,2
"ab6172b948584ebe8fbc79736257ce9e",1,2,2,2,2,2,2,2,2
"ab73cccce96548df9170e9d87167ed6c",1,2,2,2,2,2,2,2,2
"abba7c9d177a4a199469c6fa95c053fb",2,2,2,2,2,2,2,2,2
"abf364c5626d4e649ac20f4e8cef6935",1,2,2,2,2,2,2,2,2
"ac4fef7c8179461385ba9aed679d4dcb",1,2,2,2,2,2,2,2,2
"ac73ab2ead5a4ebfb0068b94ff752312",2,2,2,2,2,2,2,2,2
"ac89362def814e00a9040268a886aec7",1,2,2,2,2,2,2,2,2
"acfd9733bf3547429840ea79464086ce",2,2,2,2,2,2,2,2,2
"ad03535f108d4cfeabc86f7a666d79f7",1,2,2,2,2,2,2,2,2
"ad0c844fd9544b1897a7833830739253",1,2,2,2,2,2,2,2,1
"ad127429c6754ef7a5d061dfd0d3a1a2",1,2,2,2,2,2,2,2,2
"ad4274ea317c409b998bc6dfbf7bd78b",1,2,2,2,2,2,2,2,2
"ad59cb3bb3fa4b73bc012cdde2e9ddb9",2,2,2,2,2,2,2,2,2
"ad5ca01a4fdc4123b5b5e7cf4f1cda95",1,2,2,2,2,2,2,2,2
"ad69645bc31a419bb1ce6f5ee8747899",2,2,2,2,2,2,2,2,2
"adc4acbf9dfe49ce9db9359a5f504705",2,2,2,2,2,2,2,2,2
"adc5381a9a8e4812978e0b7bbab315c9",1,2,2,2,2,2,2,2,2
"adc8d19d7b854ad2b55080dcea3f17dc",5,2,2,2,2,2,2,2,2
"adf3f6cb793247e99de286971c5a586c",1,2,2,2,2,2,2,2,2
"ae27fef1eb8348198a53ae84cfe8ef22",1,2,2,2,2,2,2,2,2
"ae378d75b5a1419d904d20e4f2936d18",2,2,2,2,2,2,2,2,2
"ae384fee2c1d4529863770b806fff9f4",2,2,2,2,2,2,2,2,2
"ae48ed56320d4bae9844060b5138bd17",1,2,2,2,2,2,2,2,2
"aeb4faa95e384022a498144775c18344",2,2,2,2,2,2,2,2,2
"aeb8218a028e45faa144a2d25b6a7052",5,2,2,2,2,2,2,2,1
"af0fcac55cdd4b32849c92d4af701f79",2,2,2,2,2,2,2,2,2
"af89955371c94eebb69ffdaa1425a87c",5,2,2,2,2,2,2,2,2
"afe8d8729d5e414cbbb7d2ce6bba3286",2,2,2,2,2,2,2,2,2
"afecf3d47a4444d2aedac11fc292f425",1,2,2,2,2,2,2,2,2
"aff7542ceb094dd7ae8a988ffa992e0e",1,2,2,2,2,2,2,2,2
"b0013a5fffb049cbb0e93b737aa1b31c",1,2,2,2,2,2,2,2,2
"b00df0b7d5de4309b979e81bfddb33b6",1,2,2,2,2,2,2,2,2
"b012f7585ca645faa11331bd81bd4c6d",2,2,2,2,2,2,2,2,2
"b016c0c6b4114b7f8f5544a797f3757d",1,2,2,2,2,2,2,2,2
"b026906162bf45b2803ab6c99981f8bd",2,2,2,2,2,2,2,2,2
"b0781c48a90947178ccdcf980f7e0801",1,2,2,2,2,2,2,2,2
"b0c252934844412291fcfebada5ae793",2,2,2,2,2,2,2,2,2
"b0d9f19237d647f681ce5e38a84a7c57",2,2,2,2,2,2,2,2,2
"b11aea0ef7944c78b80144c645a21aad",2,2,2,2,2,2,2,2,2
"b12610b1c5384f229a41e26dc30f15d7",2,2,2,1,2,2,2,2,2
"b16831c1847e455fa0ca1812b1b79b39",3,2,2,2,2,2,2,2,2
"b190a18c356142b0873a59466430257f",1,2,2,2,2,2,2,2,2
"b1ba139be20a476a92f80354da057d69",1,2,2,2,2,2,2,2,2
"b1be8cf515994186bda41e9c5d10e53f",1,2,2,2,2,2,2,2,2
"b1dadb98e37a4262905f2e07f808632a",2,2,2,2,2,2,2,2,2
"b216b38acae14b0fa6f203c0281e1251",1,2,2,2,2,2,2,2,2
"b21dd9c657fa4b43814e9d4ebc1330a2",1,2,2,2,2,2,2,2,2
"b244d9aa549f4eac80029906dd2b3350",1,2,2,2,2,2,2,2,2
"b25338e731d649f39ae383e5650f0fa1",1,2,2,2,2,2,2,2,2
"b2c20200638749669e0a8205da4d5777",1,2,2,2,2,2,2,2,2
"b34609868f5447a6b3b3952c13a6ed01",3,2,2,2,2,2,2,2,2
"b3c69cbd56e04417ad0b033719a1ba61",1,2,2,2,2,2,2,2,2
"b3cf8f97e1874ccdba4f9a7dbbb7e279",1,2,2,2,2,2,2,2,2
"b3d8fc44948248aa9d1f4543f23f0eb0",1,2,2,2,2,2,2,2,2
"b41fde9e216b45a0ae969f0ab7575d9a",1,2,2,2,2,2,2,2,2
"b4309d1edc87496e83d28b1134440537",2,2,2,2,2,2,2,2,2
"b443e69b745a4e639d5c5fbc2ca2747d",9,2,2,2,2,2,2,2,2
"b46cb54203ec4c9b846c32c3f392e1ae",1,2,2,2,2,2,2,2,2
"b47741ccfd6147e895160b58faedc9fe",1,2,2,2,2,2,2,2,2
"b484669dfd794540972081baeae06e64",1,2,2,2,2,2,2,2,2
"b48aec9268e84c96bf4b4d2b2e1f1603",1,2,2,2,2,2,2,2,2
"b48da5e20cd345118cc7a64425e6ec16",2,2,2,2,2,2,2,2,2
"b4aed428c59b457c92208cffc092a768",1,2,2,2,2,2,2,2,2
"b4d4897bfba04a22a0ad2a26171fb80b",1,2,2,2,2,2,2,2,2
"b56b92649652412db607fe86d3d5d5be",5,2,1,2,2,2,2,2,2
"b59349cdaa4947b4adc2e3c46de3d4d1",1,2,2,2,2,2,2,2,2
"b5cb37f16e3347448b3e7ff46baec769",5,2,2,2,2,2,2,2,2
"b6f18c8bff3c4eaba741b26897b6d347",2,2,2,2,2,2,2,2,2
"b6f894e9a3924d45a1f23e72ce88d4ee",1,2,2,2,2,2,2,2,2
"b7412a03686641798ffd83930c93e675",2,2,2,2,2,2,2,2,2
"b76a3b02d1bc47b0b3855cd6a90aa9ae",1,2,2,2,2,2,2,2,2
"b7810d25dfad457fb8c837fd979de873",1,2,2,2,2,2,2,2,2
"b7a010fe840b4365bbca506e9755d169",1,2,2,2,2,2,2,2,2
"b7b342d19fba48e5bfe3e0f080e60b26",1,2,2,2,2,2,2,2,2
"b7c3c20b684745119a23634fd117ae88",1,2,2,2,2,2,2,2,2
"b7c55d82cf80491faabff2f791dc9b75",3,2,2,2,2,2,2,2,2
"b7cc6626a4df403db96ade9d59d61be9",2,2,2,2,2,2,2,2,2
"b7d2405ea17b41a893297e8ae87c94e9",2,2,2,2,2,2,2,2,2
"b7ec73634f8a4bc592dc38ea1898ba0e",1,2,2,2,2,2,2,2,2
"b7f34ce760a3409bbfffd7d641e9120d",1,2,2,2,2,2,2,2,2
"b80523d51b914db880772bccb6d46519",1,2,2,2,2,2,2,2,2
"b81c9a390c9346bfae26590c802ed1b4",1,2,2,2,2,2,2,2,2
"b8308fefffb84ef6afc50afd4c1e88f5",1,2,2,2,2,2,2,2,2
"b839a59cd95d49dc9ead94ed2356ee43",1,2,2,2,2,2,2,2,2
"b8449cee447b48e1bebe3cc96a19a51d",1,2,2,2,2,2,2,2,2
"b86eb2626ec2482e8df54c31d089f3ea",1,2,2,2,2,2,2,2,2
"b885cb150f8f43c78a66e4b3fd15d7ab",2,2,2,2,2,2,2,2,2
"b88e7c95f82444e29a7a8db4f0fe8be7",1,2,2,2,2,2,2,2,2
"b8bb460dec1f49249567b6cfeebe2013",2,2,2,2,2,2,2,2,2
"b9108f80ac9c4ea7b6260068899c6c5b",1,2,2,2,2,2,2,2,2
"b92a0b68bfd8486396d2cdaceb524ec4",1,2,2,2,2,2,2,2,2
"b964100c9f3c4b2d9a01418630c3aa61",2,2,2,2,2,2,2,2,2
"b99143ca74184f33a91ebc8db49f3ef9",1,2,2,2,2,2,2,2,2
"b991f018797a4ac69cdd5e12ed1eb1bb",2,2,2,2,2,2,2,2,2
"b9bdff7f66314b48aba37875c21c57c8",1,2,2,2,2,2,2,2,2
"b9c14f2fe5c54701a464a820ab60157f",2,2,2,2,2,2,2,2,2
"b9f0ab277d574f02b69370c737213267",1,2,2,2,2,2,2,2,2
"b9ff3bfd5fd147168b5fcc0ce3e89583",1,2,2,2,2,2,2,2,2
"ba1e88a87d044941874f5451bbc5bcfd",1,2,2,2,2,2,2,2,2
"ba2ce38d51a74c28a29bf26bd79e8e86",1,2,2,2,2,2,2,2,2
"ba81be4a3ee64134b255a3f8956baf6e",3,2,2,2,2,2,2,2,2
"ba98465a8d674c38a712ba4090d8f502",1,2,2,2,2,2,2,2,2
"baa1137dc2a14b808dc19162fdd0b69a",3,2,2,2,2,2,2,2,2
"bab4ac8a059844a69cfc95aa39c4fbfa",4,2,2,2,2,2,2,2,2
"bac1e1a10a5a44babb6cf21463891f45",1,2,2,2,2,2,2,2,2
"baf140fd09684716b150ac68f1c0a61a",1,2,2,2,2,2,2,2,2
"bb2f433ee23341c386a88d9932949166",1,2,2,2,2,2,2,2,2
"bb41822c4af74293847663a7814f61d8",1,2,2,2,2,2,2,2,2
"bb46540a20634fac8da2b0f642491fbe",1,2,2,2,2,2,2,2,2
"bba8bc6507a547b793b7f033189aa492",1,2,2,2,2,2,2,2,2
"bbe988d76e74439997133682935ed301",2,2,2,2,2,2,2,2,2
"bbfcdd7904cf47f09f984394a4611b0b",1,2,2,2,2,2,2,2,2
"bc71ea2673dd4def92aaf1ab7d80a21f",1,2,2,2,2,2,2,2,2
"bcb37722cebc401e8080e2fe4f31d2d0",2,2,2,2,2,2,2,2,2
"bceb9aa985e84477bfd0914246a2ac38",2,2,2,2,2,2,2,2,2
"bd0999e0527a44a685f525c83388d4d4",1,2,2,2,2,2,2,2,2
"bd72aee8d4164067b0e2a4fbd4e254a2",1,2,2,2,2,2,2,2,2
"bd7f6a475cac41cea98b2ce0f43d9c9b",6,2,2,2,2,2,2,2,2
"bd958d37bb45409d8796ee5de9a75ee6",2,2,2,2,2,2,2,2,2
"bdb4e1273cf948b59b09ae2d8b907fa7",1,2,2,2,2,2,2,2,2
"bdb8c4168948429d823bcabe930f0129",2,2,2,2,2,2,2,2,2
"bdc980caf79846869af8048b704a6997",8,2,2,2,2,2,2,2,2
"bdf2414dcc9e40008d670974bfbb1dda",1,2,2,2,2,2,2,2,2
"be66986323ae4c40a8bada668061e09b",1,2,2,2,2,2,2,2,2
"be803ec37ff24614830415b9108a9487",1,2,2,2,2,2,2,2,2
"be88971398b34b26bafc41624920e7e5",2,2,2,2,2,2,2,2,2
"be8dde780cd14d3aaf9eeaf0332ca597",1,2,2,2,2,2,2,2,2
"bec29af61e624ba1b0d5bb1137ee3d87",2,2,2,2,2,2,2,2,2
"bf17905834a842e9aec1da4afcef6c60",2,2,2,2,2,2,2,2,2
"bf72a91253c842b68d0dd23b776d4313",1,2,2,2,2,2,2,2,2
"bf9d7ec3f37e488e92f82ba237bfaa31",1,2,2,2,2,2,2,2,2
"bfa392b57c7d47799801faa8130da807",1,2,2,2,2,2,2,2,2
"bfbf1e4818414221b069ef352d8a1964",1,2,2,2,2,2,2,2,2
"bfc79892ff7141d78ac1f519614428f8",2,2,2,2,2,2,2,2,2
"bfd186f96bc94ef0a7a76be13a222570",2,2,2,2,2,2,2,2,2
"c01cead2bfe64a6d81549572f0a83340",1,2,2,2,2,2,2,2,2
"c07d993a72ec4f05bbcd6fd152c35052",2,2,2,2,2,2,2,2,2
"c08223acc5a8485e8de6744a289cc415",1,2,2,2,2,2,2,2,2
"c0869f127ed3419f887a4753a8e80f63",1,2,2,2,2,2,2,2,2
"c0d1b04857314dd488addfd633f906d3",2,2,2,2,2,2,2,2,2
"c105276c77a147689a5b0e4b1a860c11",1,2,2,2,2,2,2,2,2
"c13d65cf6d1e447cafc940376bb118f1",1,2,2,2,2,2,2,2,2
"c147f6c2bf0749a1b6976ad60b12ff0e",1,2,2,2,2,2,2,2,2
"c14d1c1361d8432b91321f81b83956b2",1,2,2,2,2,2,2,2,2
"c19b80977d444d4baea4229850d6883e",2,2,2,2,2,2,2,2,2
"c1cab02df2844dada988b3f8b20be4c6",1,2,2,2,2,2,2,2,2
"c1d89c0ae646439ba17d94c3581ebb41",1,2,2,2,2,2,2,2,2
"c212a28ff79e4ca99099ee42e92a7075",5,2,2,2,2,2,2,2,2
"c21897c536a245d198ab17088b5c842e",2,2,2,2,2,2,2,2,2
"c21ca172b2704a3da90994ff191b0c83",6,2,2,2,2,2,2,2,2
"c22c8886f04f4b3cb0023fe36f332872",1,2,2,2,2,2,2,2,2
"c2552b6db5424961a263d36209479e71",2,2,2,2,2,2,2,2,2
"c27fb44de024448e8d117488de51b37b",2,2,2,2,2,2,2,2,2
"c2916169a1454f23aa529b07689da248",1,2,2,2,2,2,2,2,2
"c2a181b861284c4b92bfdf46e3fab83f",2,2,2,2,2,2,2,2,2
"c2aca8d760cb43078a7f97c91fdaaeb9",2,2,2,2,2,2,2,2,2
"c2d4e5e48dc14e2bbea835b367432777",2,2,2,2,2,2,2,2,2
"c2f6df559eb248a3b6a2746425ebf415",1,2,2,2,2,2,2,2,2
"c2f8f2d050d84e548f55f3fb3385ee82",2,2,2,2,2,2,2,2,2
"c381c58d390c4eb296bbe393e3ad5609",1,2,2,2,2,2,2,2,2
"c3db1a75cf4844b0a93d109bf42a4cc5",3,2,2,2,2,2,2,2,2
"c3ddd061cabf4789a892cac3aba2da07",2,2,2,2,2,2,2,2,2
"c3e2341ab5334952b63af694bed6d456",1,2,2,2,2,2,2,2,2
"c3e8f523464142f89f75fe23335c2149",2,2,2,2,2,2,2,2,2
"c3eb26f27f1f4d5586980720c0a7f4f5",1,2,2,2,2,2,2,2,2
"c3f8e9e4053e47f9a71957bdb315a8e8",2,2,2,2,2,2,2,2,2
"c3fa2a71206342448acd05c76dd1608a",1,2,2,2,2,2,2,2,2
"c402187d05cb46b7ba63c2a2a4ea34c8",2,2,2,2,2,2,2,2,2
"c454c61410e643ce8eff418dccd3e32b",1,2,2,2,2,2,2,2,2
"c4594434467a4b8cbf8dab6c5c2a69a7",1,2,2,2,2,2,2,2,2
"c46bbb247a09427a8dff859af69ab6d7",1,2,2,2,2,2,2,2,2
"c4b6ff81b58f4df9809172ea18f79f7a",2,2,2,2,2,2,2,2,2
"c4b8c9463c1c40efb1d1c36d652aa831",1,2,2,2,2,2,2,2,2
"c4bfd881db4849bcacca22abf8cb7a02",1,2,2,2,2,2,2,2,2
"c4e1275bcecd4dd1a79acc66ea01d811",1,2,2,2,2,2,2,2,2
"c500764c2b094d1b91dc9dc8cf49d3aa",2,2,2,2,2,2,2,2,2
"c51efef6d096409fb216b851ce3f6f20",1,2,2,2,2,2,2,2,2
"c542d7add8214420897df6776abab710",3,2,2,2,2,2,2,2,2
"c543112060e04f9ba9e340483d9ba8e3",1,2,2,2,2,2,2,2,2
"c551d4e31d6c44daa64e43dd806f1c83",4,2,1,2,2,2,2,2,2
"c5562c10594a4b799ebb07e6defc8519",1,2,2,2,2,2,2,2,2
"c57051707bd44559b93c5403acc7603d",1,2,2,2,2,2,2,2,2
"c5a5a13f59374604bbbaaa42b8ae58bc",2,2,2,2,2,2,2,2,2
"c5b88478139b4a96b8a465a59c4dce42",1,2,2,2,2,2,2,2,2
"c60685e1e0a840508a2fd4ca315ef5b2",1,2,2,2,2,2,2,2,2
"c691fbfb9e0a433aa0d5a8f0d09d7436",1,2,2,2,2,2,2,2,2
"c6b8a07762ad452b806a35c5df42a8f0",2,2,2,2,2,2,2,2,2
"c6e6881d681f46af9efc2f27e64fcdc4",1,2,2,2,2,2,2,2,2
"c6f5294fc2be4279bcfb866c48158289",1,2,2,2,2,2,2,2,2
"c75b833712cc44b39d08fd45d1b9db63",1,2,2,2,2,2,2,2,2
"c7632c0a1cb842ec904cfc3c3324aaf7",2,2,2,2,1,2,2,2,2
"c8283d2ebfbe45b391dc40c872eb144f",1,2,2,2,2,2,2,2,2
"c8c4a9e0dbad4d3188d4482fca26d9fc",1,2,2,2,2,2,2,2,2
"c9038d38b39d47299216f5845b740344",1,2,2,2,2,2,2,2,2
"c9b5223c60574c27896d40d0ee98594e",2,2,2,2,2,2,2,2,2
"c9cbf5958c86432ea08d0c70d821108e",2,2,2,2,2,2,2,2,2
"c9f4263ad8124b0987c70fa1d950fe2c",1,2,2,2,2,2,2,2,2
"ca25d3d35ddf4ee2b11ed9e4559d0482",2,2,2,2,2,2,2,2,2
"ca3049d03e9d4308af3b97fdce46877a",2,2,2,2,2,2,2,2,2
"ca4000dfe0184c1ab2d2d7e0fee6e8b4",1,2,2,2,2,2,2,2,2
"ca4583e980e848bfab2997ba502c548f",8,2,2,2,2,2,2,2,2
"ca4658c1cb3c4aaabbaf10f9a9e60d32",2,2,2,2,2,2,2,2,2
"caaa15e8b3144a68bb2a04ce1b3f61fa",1,2,2,2,2,2,2,2,2
"cad3d1698af8408f8813101490f8ffa1",1,2,2,2,2,2,2,2,2
"cae0ce39279b4e9b859488068377b08d",2,1,2,2,2,2,2,2,2
"cae57f60c76d47bdb3f319e6002ce2cf",1,2,2,2,2,2,2,2,2
"cb007c1eba8043bf8b06c57e2a379b01",2,2,2,2,2,2,2,2,2
"cb087d6f21c94da4bcb1a7be7b2d729d",1,2,2,2,2,2,2,2,2
"cb657f7bc016458797267655f03a885c",2,2,2,2,2,2,2,2,2
"cb7501fa2a384213805aae2a9b815d49",1,2,2,2,2,2,2,2,2
"cbbcb22ddb494fbba4c1a4f9060823e6",4,2,2,2,2,2,2,2,2
"cbe883c374ee4a3bb0bdf61ff069a4b4",1,2,2,2,2,2,2,2,2
"cc4a5e7c8779437385259199930352dc",1,2,2,2,2,2,2,2,2
"cc6f4c0f37d349dd99bd994580edceb3",2,2,2,2,2,2,2,2,2
"ccd2816d54c1480f9e2217613d9782c7",1,2,2,2,2,2,2,2,2
"cd277a80d89b479aa6b5e7c605db0fd8",1,2,2,2,2,2,2,2,2
"cd388b074b3d442e8503d546f47a8219",3,2,2,2,2,2,2,2,2
"cd465dbb23334472aefd11c762f945e2",2,2,2,2,2,2,2,2,2
"cd69d221c2734b0b96a39a5c1c78920a",3,2,2,2,2,2,2,2,2
"cd6afdac58874d0fb9440986d2ee2419",1,2,2,2,2,2,2,2,2
"cd7d1e66e898489eb998eea7bf94ec5a",2,2,2,2,2,2,2,2,2
"cddd06b877374997a32689a0d5302536",2,2,2,2,2,2,2,2,2
"ce0ab3c349e841be95f284b879b7c0ba",1,2,2,2,2,2,2,2,2
"ce2b704d8e7d4268b895248442b32735",2,2,2,2,2,2,2,2,2
"ce2d49c3340c4b7cbde965053dd33110",2,2,2,2,2,2,2,2,2
"ce73a020e9394e18abe47f68f8769446",1,2,2,2,2,2,2,2,2
"ce7f74538ea540e9bd64481329679116",1,2,2,2,2,2,2,2,2
"cea56335356b476b92edc70dae7e2e7d",1,2,2,2,2,2,2,2,2
"cebcb5301de14fd091f8b281816dcad2",1,2,2,2,2,2,2,2,2
"ceca664d153e40fe9d7cc77aa9c9f085",1,2,2,2,2,2,2,2,2
"ced83c7775e347deb58fe7b087362fa5",1,2,2,2,2,2,2,2,2
"ced961fdc3c841a5b00d79d5e761fcc0",2,2,2,2,2,2,2,2,2
"cf181580e26c4bb6afdf4f0652b92efa",1,2,2,2,2,2,2,2,2
"cf74ceb67a8645fbbae60ee11e5288e3",1,2,2,2,2,2,2,2,2
"cf764913d44d48e48abf6e05e25b6637",4,2,2,2,2,2,2,2,2
"cfcd1080942b4232b02f8e83e8cc3fb1",3,2,2,2,2,2,2,2,2
"cfeeb97657a146d2af96f2b6f44ed007",4,2,2,2,2,2,2,2,2
"cff81da8a11f4200ad21b8736a13bcb4",1,2,2,2,2,2,2,2,2
"d0003702676a4d36a378398e4b80bcc9",1,2,2,2,2,2,2,2,2
"d013b5ea9e7b4cc8964b5aca2555bd37",2,2,2,2,2,2,2,2,2
"d06b77b10f4e41a28713ccd612daa194",2,2,2,2,2,2,2,2,2
"d0c4ac3392a848a59a5b6889e5464cdf",2,2,2,2,2,2,2,2,2
"d124f5668856436aa17129a0594e4b0b",1,2,2,2,2,2,2,2,2
"d134bae779a94a009e5bdecebae4c5c3",1,2,2,2,2,2,2,2,2
"d1508f9b5dbd42558d31e999598a2a44",2,2,2,2,2,2,2,2,2
"d1aec0c1425748a99900fdd3086cf25e",1,2,2,2,2,2,2,2,2
"d1b9c2c55df64dfda53d3a301e862459",1,2,2,2,2,2,2,2,2
"d1ee8e4f09294e78b6db6d316296f70b",2,2,2,2,2,2,2,2,2
"d203e903f2764530a80a945a32915a99",1,2,2,2,2,2,2,2,2
"d208c5d95f754d22a8db4423f348c4a1",1,2,2,2,2,2,2,2,2
"d224aa16415f47cea25781f371096de8",1,2,2,2,2,2,2,2,2
"d28c5dd29dc345d18a5472e108df3259",1,2,2,2,2,2,2,2,2
"d2c0aad97ef745bdb24668c04a3e98d5",1,2,2,2,2,2,2,2,2
"d2c4e3581cf84c7ab3ae39a0b6ef2537",4,2,2,2,2,2,2,2,2
"d2e69dc8645343b0a0998cafd392ab1a",2,2,2,2,2,2,2,2,2
"d2f294487b4245ce93b6be3725298267",2,2,2,2,2,2,2,2,2
"d2f2c5e2662446988f10ec842c157bd5",1,2,2,2,2,2,2,2,2
"d3054d08e9d1450485bf1fdffb8b1ff1",1,2,2,2,2,2,2,2,2
"d31357fa80cc4c92bc246977c1affd38",2,2,2,2,2,2,2,2,2
"d32b478937e446ae93d056b7c07c890b",1,2,2,2,2,2,2,2,2
"d32c828937da4ba095868fb4b237594a",1,2,2,2,1,2,2,2,2
"d364050be7634209b1d19a28d782736e",6,2,2,2,2,2,2,2,2
"d36a1f2a9ee24ef095a9080b6295736d",1,2,2,2,2,2,2,2,2
"d386bb0a11ae4b35a236f8585019fadc",1,2,2,2,2,2,2,2,2
"d3dad89557414332ab02a977427e6792",4,2,2,2,2,2,2,2,2
"d3e4723f890a4e10bd9ac354a0cd269d",1,2,2,2,2,2,2,2,2
"d3ea5ec40dd44cd7913cf732de25501c",1,2,2,2,2,2,2,2,2
"d3f643b3ab754c50abe3e023077e9a51",2,2,2,2,2,2,2,2,1
"d403ac8f822e4a2aab13b54f6aed3121",2,2,2,2,2,2,2,2,2
"d42133a0d2dd4aa3ba616384bd4e1e0e",1,2,2,2,2,2,2,2,2
"d428cab36c444168abc85f2ff42a7b02",1,2,2,2,2,2,2,2,2
"d439ff1ed93849ca8b819693eb37a212",1,2,2,2,2,2,2,2,2
"d43af79087294ccdb95d692f8bf1f2bd",1,2,2,2,2,2,2,2,2
"d43e91e01d7e4c40af4c1de3e268f68e",1,2,2,2,2,2,2,2,2
"d45709014ad3448586c8f01e4f08e8ab",1,2,2,2,2,2,2,2,2
