"HHID","district_code","urban","region","regurb","rotate","HHID_old","equiv","hsize","nrrexp30","cpexp30","welfare","plinen","ctpline","hpline","spline","poor_13"
"H04802-04-01","124",0,1,10,1,1053001202,1.97039996087551,3,197371.34375,77664.03125,39415.36328125,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H04802-04-02","124",0,1,10,1,2105300120203,3.16843324899673,4,194534.71875,76591.453125,24173.2890625,11463.4453125,15946.951171875,21257.646484375,29571.796875,1
"H04802-04-03","105",1,1,11,1,3105300120203,2.31583333015442,3,749391.125,300425.40625,129726.6953125,11463.4453125,17313.681640625,21257.646484375,32106.240234375,0
"H04803-04-02","124",0,1,10,1,,1.76606667041779,2,653447.625,257104.5,145580.296875,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H04804-04-01","124",0,1,10,1,1053001204,0.863699972629547,1,2996845,1182168.625,1368726,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H04805-04-01","124",0,1,10,1,1053001205,1.76606667041779,2,272675.8125,109172.8671875,61816.95703125,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H04806-04-01","124",0,1,10,1,1053001206,4.34493333101273,6,907818.4375,367959.1875,84686.9609375,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H04807-04-01","124",0,1,10,1,1053001207,0.86273330450058,1,65587.9375,26224.68359375,30397.20703125,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H04808-04-01","124",1,1,11,1,1053001208,5.9721999168396,7,846188.125,341568.90625,57193.1484375,11463.4453125,17313.681640625,21257.646484375,32106.240234375,0
"H04808-04-02","114",1,1,11,1,,0.874333322048187,1,544991.25,218604.96875,250024.75,11463.4453125,17313.681640625,21257.646484375,32106.240234375,0
"H04810-04-01","124",0,1,10,1,1053001210,1.90369999408722,3,233709.03125,91889.109375,48268.69140625,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H04903-04-01","124",0,1,10,1,1053001503,4.9505999982357,7,452134.25,183590.15625,37084.42578125,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H04905-04-01","124",0,1,10,1,1053001505,5.87976670265198,7,636027.5625,258448.15625,43955.51171875,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H04907-04-01","124",0,1,10,1,1053001507,7.73653328418732,10,671572.6875,272824.4375,35264.4296875,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H04908-04-01","124",0,1,10,1,1053001508,7.79953333735466,11,765016.25,310810.875,39849.93359375,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H04909-04-01","124",0,1,10,1,1053001509,5.38863334059715,7,578722.5,233081.6875,43254.32421875,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H04910-04-01","124",0,1,10,1,1053001510,5.81003338098526,7,1899781.5,763971.5,131491.75,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H04912-04-01","124",0,1,10,1,1053001512,3.83326667547226,5,427062.78125,171951.140625,44857.59765625,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H04913-04-01","124",0,1,10,1,1053001513,2.09093338251114,3,346519.78125,139642.234375,66784.640625,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H04913-04-02","124",0,1,10,1,105300151301,2.13083332777023,3,308197.375,124201.609375,58287.8125,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H04913-04-03","124",0,1,10,1,105300151303,2.25916665792465,3,344597.21875,138879.1875,61473.63671875,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H04913-04-04","124",0,1,10,1,210530015130103,2.02223336696625,2,257137.53125,103629.3046875,51244.9765625,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H04913-04-05","124",0,1,10,1,2105300151304,4.04429996013641,5,245729.9375,98944.046875,24465.060546875,11463.4453125,15946.951171875,21257.646484375,29571.796875,1
"H04913-04-06","124",0,1,10,1,2105300151305,5.95620000362396,8,516982.4375,208118.484375,34941.48828125,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05002-04-01","124",0,1,10,1,1053001902,1.74963337182999,2,198222.359375,80281.8828125,45884.97265625,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05003-04-01","124",0,1,10,1,1053001903,4.38263326883316,7,346445.5,140079.125,31962.3203125,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05003-04-02","113",1,1,11,1,,1.01740002632141,1,185633.765625,74485.5625,73211.6796875,11463.4453125,17313.681640625,21257.646484375,32106.240234375,0
"H05004-04-01","124",0,1,10,1,1053001904,3.8373666703701,5,579017,235125.25,61272.55078125,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05005-04-01","124",0,1,10,1,1053001905,3.42260003089905,5,401238.03125,162459.59375,47466.71875,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05006-04-01","124",0,1,10,1,1053001906,6.73226669430733,8,395822.3125,160372.390625,23821.455078125,11463.4453125,15946.951171875,21257.646484375,29571.796875,1
"H05007-04-01","124",0,1,10,1,1053001907,3.6009666621685,6,628695.4375,257303.28125,71453.9453125,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05008-04-01","124",0,1,10,1,1053001908,2.64969998598099,3,308621.8125,125284.6328125,47282.57421875,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05009-04-01","124",0,1,10,1,1053001909,2.87853330373764,4,637791.5,260731.59375,90577.9296875,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05010-04-01","124",0,1,10,1,1053001910,4.64736661314964,6,334362.5625,135387.421875,29132.072265625,11463.4453125,15946.951171875,21257.646484375,29571.796875,1
"H05101-04-01","105",0,1,10,1,1053002301,5.55483332276344,7,855013,337433.3125,60745.89453125,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05102-04-01","105",0,1,10,1,1053002302,4.71763327717781,6,482319.75,190381.25,40355.24609375,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05103-04-01","105",0,1,10,1,1053002303,4.23176658153534,6,295353.625,116360.8125,27496.982421875,11463.4453125,15946.951171875,21257.646484375,29571.796875,1
"H05104-04-01","105",0,1,10,1,1053002304,0.869499981403351,1,190995.921875,75220.7109375,86510.3046875,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05105-04-01","105",0,1,10,1,1053002305,5.62393337488174,7,861742.5,340037.46875,60462.5703125,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05106-04-01","105",0,1,10,1,1053002306,4.89036667346954,7,748634.8125,294154.4375,60149.76953125,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05107-04-01","105",0,1,10,1,1053002307,1.85596662759781,2,172625.03125,67802.046875,36531.93359375,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05108-04-01","105",0,1,10,1,1053002308,5.24893337488174,7,1003012.25,408509.6875,77827.1796875,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05109-04-01","105",0,1,10,1,1053002309,2.52030003070831,4,175849.546875,69859.6484375,27718.783203125,11463.4453125,15946.951171875,21257.646484375,29571.796875,1
"H05110-04-01","110",0,1,10,1,1053002310,0.874333322048187,1,163748.34375,65978.7421875,75461.7734375,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05301-04-01","122",1,1,11,1,1053003001,1.34949997067451,2,566824.125,218123.09375,161632.53125,11463.4453125,17313.681640625,21257.646484375,32106.240234375,0
"H05302-04-01","122",0,1,10,1,1053003002,4.98560000956059,7,570606.75,227869.609375,45705.5546875,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05303-04-01","122",0,1,10,1,1053003003,3.47226665914059,6,697269.375,277198.375,79832.109375,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05304-04-01","122",0,1,10,1,1053003004,6.16973334550858,7,447305.65625,171938.265625,27868.021484375,11463.4453125,15946.951171875,21257.646484375,29571.796875,1
"H05305-04-01","122",0,1,10,1,1053003005,5.12579995393753,6,606720.75,233310.6875,45516.93359375,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05305-04-02","122",1,1,11,1,105300300504,1.87433332204819,2,861254.4375,331437.5,176829.546875,11463.4453125,17313.681640625,21257.646484375,32106.240234375,0
"H05305-04-03","122",0,1,10,1,105300300505,2.93083333969116,4,757770.625,294511.90625,100487.4296875,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05305-04-05","105",1,1,11,1,3105300300503,6.41593331098557,9,1251160.25,488080.84375,76073.2421875,11463.4453125,17313.681640625,21257.646484375,32106.240234375,0
"H05306-04-01","122",0,1,10,1,1053003006,2.30813330411911,3,205236,80791.6171875,35003.01171875,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05306-04-02","122",0,1,10,1,,0.992266654968262,1,123421.03125,48441.25390625,48818.78515625,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05308-04-01","122",0,1,10,1,1053003008,5.64009991288185,9,610320.9375,240147.5,42578.58984375,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05309-04-01","122",0,1,10,1,1053003009,4.31293332576752,5,836723.9375,322305.375,74729.96875,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05310-04-01","122",0,1,10,1,1053003010,3.37556666135788,4,175838.828125,68959.2578125,20428.943359375,11463.4453125,15946.951171875,21257.646484375,29571.796875,1
"H05310-04-02","122",0,1,10,1,,3.83753329515457,5,544516.1875,214704.5,55948.5703125,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05403-04-01","122",0,1,10,1,1053003303,5.5930332839489,8,1017477.25,415081.15625,74213.9609375,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05404-04-01","122",0,1,10,1,1053003304,3.27943331003189,4,443289.8125,180131.46875,54927.62109375,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05405-04-01","122",0,1,10,1,1053003305,0.773800015449524,1,197507.125,80185.3125,103625.3671875,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05406-04-01","122",0,1,10,1,1053003306,1.57703329622746,3,200727.6875,81545.234375,51707.99609375,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05407-04-01","122",0,1,10,1,1053003307,4.12696665525436,5,621529.5625,250359.203125,60664.21875,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05407-04-02","122",0,1,10,1,105300330702,2.87916666269302,3,399008.40625,160825.640625,55858.3984375,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05409-04-01","122",0,1,10,1,1053003309,4.50533330440521,6,624572.3125,251628.140625,55851.171875,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05410-04-01","122",0,1,10,1,1053003310,1.84560000896454,2,387050.25,155915.796875,84479.734375,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05412-04-01","122",0,1,10,1,1053003312,3.39993327856064,5,321085.46875,129309.8203125,38033.046875,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05412-04-02","122",0,1,10,1,105300331202,7.20743334293365,9,617166.875,248621.8125,34495.1953125,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05412-04-03","421",1,4,41,1,210530033120204,4.42616665363312,6,382517.15625,156648.640625,35391.4921875,11463.4453125,16173.9326171875,21257.646484375,29992.70703125,0
"H05701-04-01","106",0,1,10,1,1063000701,1.67703330516815,2,368621.25,149817.40625,89334.78125,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05702-04-01","106",0,1,10,1,1063000702,3.31263333559036,4,657104.4375,266569.1875,80470.4765625,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05703-04-01","106",0,1,10,1,1063000703,7.04380005598068,8,539529,219817.65625,31207.25390625,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05704-04-01","106",0,1,10,1,1063000704,2.86079996824265,3,670423.875,271779.34375,95001.171875,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05705-04-01","106",0,1,10,1,1063000705,4.63163334131241,7,188290.25,76292.7109375,16472.095703125,11463.4453125,15946.951171875,21257.646484375,29571.796875,1
"H05706-04-01","106",0,1,10,1,1063000706,4.24509999155998,6,737551.375,298541.75,70326.203125,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05707-04-01","106",0,1,10,1,1063000707,8.91186651587486,12,405570.0625,164213.453125,18426.380859375,11463.4453125,15946.951171875,21257.646484375,29571.796875,1
"H05709-04-01","106",0,1,10,1,1063000709,2.46286672353745,3,388740.53125,157471.625,63938.34765625,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05710-04-01","106",0,1,10,1,1063000710,6.82759998738766,10,1243175.5,503378.40625,73726.9921875,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05711-04-01","106",0,1,10,1,1063000711,4.56203335523605,6,380444.1875,153895.40625,33733.94921875,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05711-04-02","121",0,1,10,1,,1.87916666269302,2,403632.6875,161406.65625,85892.6796875,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05901-04-01","107",1,1,11,1,1071000101,2.12949997186661,3,1096926.25,437444.625,205421.28125,11463.4453125,17313.681640625,21257.646484375,32106.240234375,0
"H05903-04-01","107",0,1,10,1,1071000103,2.30326664447784,3,658095.25,259279.234375,112570.21875,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H05904-04-01","107",1,1,11,1,1071000104,3.0467666387558,4,1891372.125,745051.625,244538.46875,11463.4453125,17313.681640625,21257.646484375,32106.240234375,0
"H05906-04-01","107",1,1,11,1,1071000106,12.2499667406082,16,3150722.25,1243015.25,101470.90625,11463.4453125,17313.681640625,21257.646484375,32106.240234375,0
"H05906-04-02","407",0,4,40,1,107100010608,5.40753322839737,7,281646.25,112741.421875,20848.955078125,11463.4453125,15188.53515625,21257.646484375,28165.3984375,1
"H05910-04-01","107",1,1,11,1,1071000110,2.28146666288376,3,1506707.5,610816.125,267729.59375,11463.4453125,17313.681640625,21257.646484375,32106.240234375,0
"H06001-04-01","115",0,1,10,1,1071000201,3.54843324422836,5,1172102.25,479175.875,135038.71875,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H06005-04-01","115",1,1,11,1,1071000205,4.90513330698013,6,1174428.875,481540.96875,98170.8203125,11463.4453125,17313.681640625,21257.646484375,32106.240234375,0
"H06006-04-01","115",1,1,11,1,1071000206,4.0650999546051,6,551932.75,225253.5625,55411.56640625,11463.4453125,17313.681640625,21257.646484375,32106.240234375,0
"H06007-04-01","115",1,1,11,1,1071000207,0.992266654968262,1,238900.6875,97251.84375,98009.7890625,11463.4453125,17313.681640625,21257.646484375,32106.240234375,0
"H06008-04-01","115",0,1,10,1,1071000208,2.64176660776138,3,427006.15625,174685.90625,66124.65625,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H06009-04-01","115",1,1,11,1,1071000209,6.99849990010262,9,1518013.25,622407.3125,88934.390625,11463.4453125,17313.681640625,21257.646484375,32106.240234375,0
"H06010-04-01","115",1,1,11,1,1071000210,3.78276664018631,5,484494.15625,197719.21875,52268.4140625,11463.4453125,17313.681640625,21257.646484375,32106.240234375,0
"H06101-04-01","107",0,1,10,1,1153000401,4.03976660966873,6,849158.5,343823.3125,85109.6953125,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H06102-04-01","115",0,1,10,1,1153000402,3.63263329863548,5,980336.375,402950.59375,110925.203125,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H06103-04-01","115",0,1,10,1,1153000403,2.39369994401932,3,395222.875,160961.75,67243.9140625,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H06104-04-01","115",0,1,10,1,1153000404,2.87143331766129,3,362232.40625,147830.390625,51483.13671875,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H06104-04-02","102",1,1,11,1,115300040402,1.8917333483696,2,503104.90625,205778.8125,108777.9140625,11463.4453125,17313.681640625,21257.646484375,32106.240234375,0
"H06104-04-03","113",1,1,11,1,211530004040206,3.72573333978653,4,466689.96875,188819.9375,50679.9375,11463.4453125,17313.681640625,21257.646484375,32106.240234375,0
"H06105-04-01","115",0,1,10,1,1153000405,8.27676662802696,10,1210249.25,496396.0625,59974.63671875,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H06105-04-02","115",0,1,10,1,,3.5293333530426,5,1179502.5,483706.75,137053.296875,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H06107-04-01","115",0,1,10,1,1153000407,2.99433334171772,5,740860.875,302739,101103.9765625,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H06107-04-01","115",0,1,10,1,1153000407,2.99433334171772,5,740860.875,302739,101103.9765625,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H06108-04-01","115",0,1,10,1,1153000408,4.64830002188683,7,265610.78125,108288.203125,23296.302734375,11463.4453125,15946.951171875,21257.646484375,29571.796875,1
"H06109-04-01","115",0,1,10,1,1153000409,4.95273330807686,7,775602.625,317646.84375,64135.6640625,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H06110-04-01","115",0,1,10,1,1153000410,6.2960000038147,7,903519.8125,370870.375,58905.71484375,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H06201-04-01","107",0,1,10,1,1073000801,3.98963332176209,6,827904.0625,331399.46875,83065.1484375,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H06203-04-01","107",0,1,10,1,1073000803,2.87283331155777,4,361230.625,145126.25,50516.765625,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H06207-04-01","107",0,1,10,1,1073000807,2.99659997224808,4,592816.5,238686.234375,79652.3515625,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H06208-04-01","107",0,1,10,1,1073000808,4.68609996140003,7,738170.3125,291297.71875,62162.078125,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H06209-04-01","422",0,4,40,1,1073000809,0.86273330450058,1,186485.625,73291.28125,84952.421875,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H06301-04-01","107",0,1,10,1,1073001201,5.4121999591589,7,565429.9375,229807.4375,42461.00390625,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H06302-04-01","107",0,1,10,1,1073001202,2.8899333178997,4,466231.875,189435.34375,65550.078125,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
