"hhid","district","urban","region","regurb","subreg","equiv","hsize","usize","nrrexp30","fnrfxp30","cpexp30","fcpexp30","welfare","plinen","ctpline","hpline","spline","poor_2019","quints","decile","qurban","qregion"
"02617e359bfc48cbaa6ff204cb915790",107,0,1,10,3,4.10276661813259,6,11,1648198.375,0,905977.625,0,220821.140625,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,5,10,5,5
"02931fcf3f8c4454919998cd30c933d3",113,1,1,11,2,3.45953327417374,4,7,4389843,181224.796875,2568015,99410.1953125,742301,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,,,,
"02a50a54fb3a4c9f989e246cb0c9200e",303,0,3,30,11,3.93219998478889,5,5,287849.125,0,157398.546875,0,40028.11328125,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,2,3,2,3
"02ad65979b5d4f9e8654d5912304304d",426,1,4,41,14,0.874333322048187,1,1,177971.8125,0,101351.1171875,0,115918.171875,11463.4453125,16173.9326171875,30611.45703125,43190.125,0,,,,
"031fbb84e2af4d5e889ccc7492ecbf55",403,0,4,40,12,2.38659995794296,3,3,270835.5625,0,157168.3125,0,65854.484375,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,3,6,3,3
"03292ce0d7f24e42801500e576140648",124,0,1,10,2,4.82736659049988,6,9,612608.4375,75971.765625,349357.96875,41537.32421875,72370.296875,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,3,6,4,2
"0349cc41571b406e889303445fe7e34c",321,0,3,30,9,2.65973335504532,3,3,668253,0,368253.4375,0,138455.015625,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,5,9,5,5
"034e9ec479764a228fa3ebdd8d359cf0",107,0,1,10,3,2.5164332985878,3,5,352711.40625,0,195936.6875,0,77862.859375,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,4,7,4,2
"034f0004fa7a4a25b4aacdb196177f2b",201,0,2,20,4,3.51559996604919,4,7,577570.25,0,320292.78125,0,91106.1484375,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,4,7,4,4
"035c9f46cc9a41f9bacdbe9a5de03d8c",107,0,1,10,3,6.07236659526825,8,9,3099037.5,16882.615234375,1832805.375,9018.4912109375,301827.1875,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,5,10,5,5
"0367b97ab6cb487095e018a1ffdf17a9",208,0,2,20,7,5.07676658034325,7,7,177799.6875,0,99011.21875,0,19502.810546875,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,1,1,1,1,1
"036b190944154e22bbd0d574a8d08be0",113,0,1,10,2,6.53113329410553,8,9,1012012.5,0,579867.5625,0,88785.140625,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,4,7,4,3
"038bf67186f048d1966a17475bedd578",414,0,4,40,15,3.38036662340164,4,4,221012.34375,0,123487.453125,0,36530.78515625,11463.4453125,15188.53515625,30611.45703125,40558.76171875,1,1,2,1,1
"03c42091117d479097bf8be7a9dfebb1",303,0,3,30,11,2.09993331134319,3,6,260922.703125,0,145342.609375,0,69212.9609375,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,3,6,4,4
"03d4f5f6631747878b76ad399fb2b80c",415,0,4,40,13,7.89419996738434,9,9,899344.5,0,505072.5625,0,63980.20703125,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,3,5,3,3
"03dcda394fdc4008868fe663e6f762c8",111,0,1,10,2,6.27816665172577,8,8,545228.875,0,306366.34375,0,48798.6953125,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,2,4,2,1
"03f862af923942ad9f37fa65f52a8f3d",303,0,3,30,11,3.29783335328102,5,5,189425.90625,0,105972.2265625,0,32133.89453125,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,2,1,2
"04077875a3894775bb24f2f42e7adc67",420,0,4,40,14,0.863699972629547,1,8,936963.5,0,539649.5,0,624811.3125,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,5,10,5,5
"04079e5069be47278c3ec71eb77a8997",419,0,4,40,14,2.24659997224808,3,3,452766.5625,0,248736.25,0,110716.75,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,4,8,5,4
"040ecbcfb343431bb6645772dd87c2bb",211,0,2,20,7,4.52509991824627,7,7,856595.25,36297.328125,476427.65625,19504.205078125,105285.5546875,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,4,8,5,5
"0418981cf19046bd930dbbfe8af3c1c4",107,1,1,11,3,2.5917666554451,3,4,1120247.625,0,624413.125,0,240921.8125,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,5,10,5,5
"042c4cc37a904f18a05671d5323d78d3",403,1,4,41,12,2.64136666059494,3,4,1035135.0625,0,580448.9375,0,219753.265625,11463.4453125,16173.9326171875,30611.45703125,43190.125,0,5,10,5,5
"043058c9577d4e2ebeeb2c62c20acb22",318,0,3,30,8,6.71719998121262,8,8,184965.9375,0,101841.3125,0,15161.2744140625,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,,,,
"0436a29148344151a89c6a941e52e1d0",115,0,1,10,3,4.85403329133987,6,9,870901.0625,0,496708.6875,0,102329.0625,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,4,8,5,3
"044525d42e7547cb844fa01062ed908c",321,0,3,30,9,6.60289996862412,8,9,381529.34375,0,213670.5625,0,32360.109375,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,2,1,2
"044c92119a6e44b6bd74f41b5131f7fb",317,0,3,30,9,3.35659998655319,5,5,251300,0,143803.921875,0,42842.13671875,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,2,3,2,3
"044fe31f64084ca4bb3d0474820c95ff",106,0,1,10,2,0.773800015449524,1,1,208403.953125,0,117802.4140625,0,152238.84375,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,5,9,5,4
"0475d96d540e42f48e10f7e052c18533",410,1,4,41,14,2.38123333454132,3,5,1597349.625,0,943370.75,0,396168.96875,11463.4453125,16173.9326171875,30611.45703125,43190.125,0,5,10,5,5
"048117d75d7e486587c27ca4bb7d294f",403,0,4,40,12,2.11249999701977,3,3,303028.65625,0,168187.203125,0,79615.2421875,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,4,7,4,4
"04a6909c35374a8088daf007b717dba1",117,1,1,11,3,4.13266663253307,6,7,363078.71875,0,207985.0625,0,50327.0859375,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,2,4,1,1
"04adcf9e96a14cc2879a6d47da1a2ae9",202,0,2,20,5,0.773800015449524,1,1,54842.859375,0,30865.59375,0,39888.3359375,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,1,2,3,2,2
"04beb1f67d72438a95bbd2da5ae9bc56",112,0,1,10,3,6.25253331661224,8,8,895231.375,0,522110.84375,0,83503.890625,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,4,7,4,3
"04e3098df42742428550ed1754b3cce9",103,0,1,10,3,8.74766653776169,13,14,1168320.25,0,650173.25,0,74325.3359375,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,3,6,4,2
"04e34e77abfc4a14a6ddb3f8604a51ee",223,0,2,20,6,2.75059998035431,3,6,975865.875,0,537085.6875,0,195261.28125,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,5,10,5,5
"04fbfbe14e064de88046b1bd162fb008",417,0,4,40,14,2.40993332862854,3,3,1950410.375,0,1156846.125,0,480032.40625,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,5,10,5,5
"05052c1f4a06454ca9f2ef68f4ed9918",422,0,4,40,13,3.64039999246597,4,5,747380.25,0,414960.78125,0,113987.6875,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,4,8,5,4
"053050b9f02d468dabfb5515b9f97be6",325,0,3,30,9,3.99936664104462,5,6,572923.4375,0,327647.03125,0,81924.7265625,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,4,7,4,4
"0566d903b26649e59275f92f6118361d",303,0,3,30,11,1.8961666226387,3,5,314351.09375,0,173767.84375,0,91641.65625,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,,,,
"056cb993abee42a89f67363f1b38f878",406,0,4,40,13,7.5310332775116,10,10,615428.5625,0,347729.53125,0,46172.8828125,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,2,3,2,2
"056fa1dd91d740dcaa47fc4937363a95",232,0,2,20,7,0.773800015449524,1,1,104858.7265625,0,59043.640625,0,76303.4921875,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,3,6,4,4
"057535df5a63411bb13f906e251b9130",412,0,4,40,15,4.51726669073105,6,6,463990.96875,0,255631.6875,0,56589.90234375,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,3,5,3,2
"057fc24f426f48fca061898d6efa4f49",226,0,2,20,4,3.20643329620361,4,4,201293.546875,0,115646.1640625,0,36066.91796875,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,1,1,2,1,2
"0583ffbf78c441f7828b4e53acdd71f1",214,0,2,20,4,9.94353342056274,13,14,751775.8125,0,429315.25,0,43175.3203125,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,2,3,2,2
"058bd214d86846f5949c782fb2f1bfbb",223,0,2,20,6,4.92443335056305,6,6,465031.3125,0,252763.5,0,51328.4453125,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,2,4,3,3
"0592013fe59d4dce8b33b8661323c86d",117,1,1,11,3,4.53843325376511,6,7,1817499.75,0,1025809.5625,0,226027.25,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,5,10,5,5
"05d8c19cfc8f47d4b66bd70bbad5407f",321,0,3,30,9,3.64826667308807,5,6,255144.203125,0,141894.796875,0,38893.7578125,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,2,2,2
"05dca1a459fe4754bd19d0d175b4da74",304,0,3,30,10,2.34916666150093,3,3,897579.6875,0,517193.8125,0,220160.546875,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,5,10,5,5
"05e99dfa6f5a44a79677019330c423f7",203,1,2,21,4,6.67216664552689,8,8,575519.5,0,324601,0,48650.015625,11463.4453125,16547.525390625,30611.45703125,44187.7421875,0,2,4,1,3
"05ec278a95624c74957734e0ab70ff5b",313,0,3,30,11,0.86273330450058,1,2,124701.9609375,0,69489.6640625,0,80545.9375,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,4,7,4,4
"06270b496e1b4aa09b4906b0871c21b9",102,1,1,11,1,2.94843327999115,4,4,817867.875,0,475298.3125,0,161203.6875,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,5,9,4,4
"0634372d290947fc92bad833679f4f23",325,0,3,30,9,3.30250000953674,5,5,277123.5,0,160205.765625,0,48510.453125,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,2,4,2,3
"0667b6f1adac439db81e063ceead3b03",408,0,4,40,15,5.43843325972557,8,8,379839.65625,0,217709.09375,0,40031.58203125,11463.4453125,15188.53515625,30611.45703125,40558.76171875,1,2,3,2,1
"068501d062324eb097b62ccfea8a5fa6",311,0,3,30,8,3.14869999885559,4,4,345770.4375,0,193067.140625,0,61316.4609375,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,,,,
"069465eb8c264016bc63f2ba390ad118",225,0,2,20,6,2.42993330955505,3,7,373288.3125,0,214633.96875,0,88329.1640625,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,4,7,4,4
"069ce1000ec94312a038a19b8efdd983",204,0,2,20,4,6.61123323440552,8,8,810613.3125,0,451622.15625,0,68311.3359375,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,3,6,4,4
"06a3c5174fea45419046bfa97ea3c29b",315,0,3,30,9,3.43916666507721,5,5,485353.25,13275.37890625,268801.03125,7290.158203125,78158.765625,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,4,7,4,4
"06afa3273f6a49a38b98ba52ba888ed8",417,1,4,41,14,3.50319999456406,5,6,2102458.5,0,1235068.125,0,352554.28125,11463.4453125,16173.9326171875,30611.45703125,43190.125,0,5,10,5,5
"06b881a31ba7466e919d01bb09f5e672",202,0,2,20,5,5.97133326530457,7,7,283053.25,0,158292.65625,0,26508.76171875,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,1,1,1,1,1
"06ba04343a6e4f678e01eec018cac7db",221,0,2,20,5,5.0819000005722,6,12,1033011.8125,0,614417.25,0,120903.0546875,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,4,8,5,5
"06c85056727c434f90b8215d4b1df0a2",208,0,2,20,7,6.68356662988663,8,8,427382.15625,0,235311.546875,0,35207.48046875,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,1,1,2,1,1
"06d940520a174c5c843dd683f49c2f95",317,0,3,30,9,4.06669998168945,5,6,237053.8125,0,134516.890625,0,33077.65234375,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,2,1,2
"06e12afed6db4f9a99423fc4169cc802",310,0,3,30,11,3.53020000457764,4,4,497394.625,0,271516.25,0,76912.4296875,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,3,6,4,4
"0700ac37276743c3a73536d56c21b04e",321,0,3,30,9,5.68159997463226,7,7,595028.5625,0,333502.8125,0,58698.75,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,3,5,3,4
"070b86808a434b1fb9f7f75af25bc594",218,0,2,20,6,6.44513332843781,9,9,446240.4375,49908.82421875,245291.90625,26818.28125,38058.46875,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,1,1,2,2,2
"0731c33c39714e7a8fe032a4c6840fc5",426,1,4,41,14,4.36969995498657,6,7,1017249.875,0,576976,0,132040.1875,11463.4453125,16173.9326171875,30611.45703125,43190.125,0,5,9,4,5
"0751ec0e0fe949e68111233049babbaf",406,0,4,40,13,0.992266654968262,1,1,145433.296875,113645.6171875,80827.875,62408.3515625,81457.8125,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,4,7,4,4
"0774323f6795452793f0f563fcf08d08",313,0,3,30,11,8.03839993476868,10,10,405288.5625,0,222343.140625,0,27660.125,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,1,1,1
"07919f0a80fb43dc9dbbc762b869adbf",318,0,3,30,8,3.66456669569016,4,4,113829.9375,0,64084.80859375,0,17487.69140625,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,,,,
"0795321942c34174a89d745e644df105",319,0,3,30,11,8.43646660447121,11,11,343546.5625,0,192086.9375,0,22768.6484375,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,1,1,1
"07999cf798314e05b4cfb6005c1092cb",411,0,4,40,14,4.09143334627151,5,5,467880.3125,0,264816.03125,0,64724.51171875,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,3,5,3,3
"07b307a143384b5cb48a35412b6788d6",113,1,1,11,2,1.85596662759781,2,2,501182.96875,0,282915.125,0,152435.453125,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,5,9,4,4
"07c445ca0f284db081b29aa91ee7988e",201,0,2,20,4,2.58869999647141,3,3,267923.4375,40834.49609375,147843.28125,21813.298828125,57111.015625,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,3,5,3,3
"08004f29b4234c35bfbea5f38ced207a",411,1,4,41,14,1.64329999685287,2,2,454472.40625,0,258627.125,0,157382.78125,11463.4453125,16173.9326171875,30611.45703125,43190.125,0,5,9,4,5
"08211a3e91eb4227bb201b44001ea21b",410,0,4,40,14,5.90776661038399,8,8,346358.75,0,189929.015625,0,32149.0390625,11463.4453125,15188.53515625,30611.45703125,40558.76171875,1,1,2,1,1
"087401704b5c4990995dc6b7af8a6b0a",409,1,4,41,12,4.64039999246597,5,5,1967863.5,0,1146294.125,0,247024.859375,11463.4453125,16173.9326171875,30611.45703125,43190.125,0,5,10,5,5
"08a2071726b54dae84b17e7b8017588d",405,0,4,40,13,7.11176657676697,10,11,711282.4375,0,393818.40625,0,55375.609375,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,2,4,3,2
"08a228d06e764dc49fbbf00d813880b8",406,0,4,40,13,5.99796658754349,9,9,847971.8125,0,480040.3125,0,80033.84375,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,4,7,4,4
"08a88de2ed7b46648366085ed5bef13b",212,0,2,20,5,5.7513000369072,7,7,791702,0,459245.75,0,79850.7734375,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,4,7,4,4
"08b6ed18afcc4300b2c916163a857437",112,0,1,10,3,1.55379998683929,2,2,216780.890625,0,121295.671875,0,78063.890625,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,4,7,4,2
"08f3d91754ba4911865d5913f19172fc",310,1,3,31,11,3.87819999456406,4,4,281572.5,0,156520.390625,0,40359.03125,11463.4453125,16304.146484375,30611.45703125,43537.83203125,1,2,3,1,3
"08f99cd6418241cda1841d6a644074f9",124,0,1,10,2,2.89393332600594,4,4,237329.09375,0,132264.171875,0,45703.9453125,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,2,3,2,1
"09296489a3b04339968d856b0b9e44d9",110,0,1,10,2,1.86853331327438,2,2,274692.3125,0,156120.265625,0,83552.3046875,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,4,7,4,3
"092f4d6bc16a49d19c00dbf10038cb3b",204,0,2,20,4,2.7834666967392,3,3,159929.28125,0,89093.390625,0,32008.068359375,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,1,1,2,1,1
"097ea672d9004012a57a7084a54061ab",327,0,3,30,8,5.46013331413269,6,6,77138.15625,0,43256.046875,0,7922.15966796875,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,,,,
"098efabf1d9245b6bb031ca40ce7e36c",418,0,4,40,14,0.863699972629547,1,4,1022455.375,0,558356.75,0,646470.75,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,5,10,5,5
"0995195942ce4c61bd7c381d8e79e6a6",218,0,2,20,6,5.22343337535858,7,7,514365.625,0,287815.21875,0,55100.7734375,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,2,4,3,3
"099f3b6855dc42158237614c25bfb571",329,0,3,30,9,0.773800015449524,1,1,131995.296875,0,73558.3984375,0,95061.25,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,4,8,5,5
"09c865966539496a8242c1018e90ef5f",402,0,4,40,14,3.09153336286545,4,6,3573395.5,0,2132307,0,689724.75,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,5,10,5,5
"09eb11716b004f3db526ff17444387ae",201,0,2,20,4,4.32059997320175,5,5,639912.8125,20417.248046875,352820.1875,11212.107421875,81660,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,4,7,4,4
"09f80c42c3cd41999116b6c09d0fe5fb",405,1,4,41,13,0.863699972629547,1,3,623762.375,0,367428.9375,0,425412.6875,11463.4453125,16173.9326171875,30611.45703125,43190.125,0,5,10,5,5
"0a049c02fa2046ebbd60a6af568aabae",330,0,3,30,11,4.051866710186,5,5,234551.265625,0,128919.1796875,0,31817.23046875,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,2,1,2
"0a27264e6c624c93b389332b558be807",412,0,4,40,15,3.43896669149399,4,4,439126.0625,0,244079.375,0,70974.625,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,3,6,4,3
"0a32ecc59b4543d991993511531bcbdc",304,0,3,30,10,2.43643325567245,3,3,166208.671875,0,94822.84375,0,38918.7109375,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,2,2,2
"0a396d4827b24ea099971029d14bd817",415,0,4,40,13,12.244466573,16,16,1396487.875,0,784759.5625,0,64090.95703125,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,3,5,3,3
"0a3fa4ae17e5425780754137a4e60987",410,0,4,40,14,4.55509996414185,6,7,788329.9375,0,427320.71875,0,93811.4921875,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,4,8,4,4
"0a48cd3173ac4599b9b722ced71b423c",311,1,3,31,8,2.22866663336754,3,4,324947.75,0,189073.9375,0,84837.2421875,11463.4453125,16304.146484375,30611.45703125,43537.83203125,0,4,7,3,5
"0a72dc2637f34612b2fa35e4d4b6cc60",417,1,4,41,14,1.85596662759781,2,5,1478078.75,0,858454.625,0,462537.75,11463.4453125,16173.9326171875,30611.45703125,43190.125,0,5,10,5,5
"0a762151047143afb734fafb9be8275c",115,0,1,10,3,4.36526665091515,7,7,728939.625,0,407669.9375,0,93389.46875,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,4,7,4,3
"0ab5e0705d5b40beb0a2e79f49183356",230,0,2,20,4,3.34993332624435,5,5,351228.5625,0,192510.234375,0,57466.88671875,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,3,5,3,3
"0ac58cb4e81e452daa6d87169534e762",307,0,3,30,9,5.05786663293839,6,7,487697.5625,0,270573.84375,0,53495.64453125,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,2,4,3,3
"0acb15747a494855adae111b05ec1af2",105,0,1,10,2,2.52226662635803,3,3,397995.0625,18570.876953125,219561,10005.8603515625,87049.0859375,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,4,7,4,3
"0ad4b37a214a455aa6080a4f197e50ca",319,0,3,30,11,5.61343336105347,9,12,825451.9375,0,455570.625,0,81157.21875,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,4,7,4,4
"0b195170755f4768ac89c0dc1d08645a",403,0,4,40,12,3.08546668291092,4,4,579560.8125,0,319716.46875,0,103620.1328125,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,,,,
"0b1dda6c9bc74ad6b7b18d9de2497355",212,0,2,20,5,1.42703330516815,2,2,500331.1875,72594.65625,280117.96875,38779.1953125,196293.921875,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,5,10,5,5
"0b5e2febcfa54a2aa9c1369db7b62f76",215,0,2,20,6,0.773800015449524,1,2,496453.4375,0,283600.9375,0,366504.1875,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,5,10,5,5
"0b7f6c75dec34a6bb3c0990283c92be6",214,0,2,20,4,2.89933329820633,5,6,358784.53125,0,198866.890625,0,68590.5625,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,,,,
"0b9218083309477ab20ef5b6e13a2ab0",124,1,1,11,2,2.34916666150093,3,3,870987.8125,21746.974609375,484539.8125,11857.6748046875,206260.296875,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,5,10,5,5
"0b922762b1a14c53a9f6bbd6ef3ff337",102,1,1,11,1,3.35326662659645,5,5,3536807,195722.78125,2107482.25,105454.078125,628486.3125,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,5,10,5,5
"0be0f54fc2f44d4d8328e2b8878a06d0",324,0,3,30,8,4.16616669297218,6,6,269085.125,0,148461.0625,0,35634.9296875,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,,,,
"0c3e9a0e660a4ec8a84320ec2aee7f95",110,0,1,10,2,1.5638000369072,2,2,137583.734375,0,76804.8984375,0,49114.26953125,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,2,4,2,1
"0c62b06017184c17bad1db399f2a4e56",412,0,4,40,15,2.11249999701977,3,3,213235.9375,0,119190.3125,0,56421.44921875,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,2,4,3,2
"0c6c4a83fca94c7db3e8a92b921ca4b0",113,1,1,11,2,6.21479997038841,7,9,1438134.125,7248.9921875,852251.75,3976.40795898438,137132.609375,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,5,9,4,4
"0c7ed7713a3b4c80ab675ecc093d0a2a",322,0,3,30,10,3.9490333199501,5,7,216610.375,0,121579.6796875,0,30787.201171875,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,1,1,2
"0cac20f5e69f4d00ac5d1bfc15689dba",403,0,4,40,12,4.43413335084915,5,6,1846076.5,0,996267.625,0,224681.46875,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,5,10,5,5
"0ccd9462978a4880b1f650cecd2d26dd",412,0,4,40,15,3.06330001354218,4,4,319851.96875,0,177099.375,0,57813.265625,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,3,5,3,2
"0cf284629d3f460eb8d1ac4e90b0639b",405,0,4,40,13,4.27326664328575,6,6,441491.53125,0,249406.171875,0,58364.2890625,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,3,5,3,2
"0d05119207a2485cbe3a503f04c33f1d",215,0,2,20,6,3.19249999523163,5,5,300891.78125,0,167750.4375,0,52545.1640625,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,2,4,3,3
"0d1503da1c134a0e912f2b7115137d57",204,0,2,20,4,3.35286664962769,4,4,618424.375,0,347012.09375,0,103497.1328125,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,4,8,5,5
"0d15c30cd22c44ca829cb62b6e630c26",215,1,2,21,6,3.17493331432343,5,5,505927.59375,0,290263.96875,0,91423.640625,11463.4453125,16547.525390625,30611.45703125,44187.7421875,0,4,7,3,4
"0d3fe7c0dc864f1eb4c9c7559a351a39",303,0,3,30,11,4.81676661968231,6,8,622390.375,0,360689,0,74881.9765625,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,3,6,4,4
"0d7d45da8d23438f892a87baa61a4b7a",102,1,1,11,1,1.31099998950958,2,2,217567.0625,14497.984375,126241.5234375,7952.81591796875,96294.0703125,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,4,8,3,3
"0da5a64fbb634dd5a96a9d945a7ea296",115,0,1,10,3,0.992266654968262,1,1,285536.25,16882.615234375,158068.921875,9205.3515625,159300.84375,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,5,9,5,4
"0dc5a325d5dd4987b0255e6dc261c7c9",110,0,1,10,2,3.57176667451859,5,5,557256.625,0,319499.125,0,89451.2890625,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,4,7,4,3
"0dd53d87ea84437b9f5a26b992f3d396",403,0,4,40,12,4.33759999275208,5,5,260359.15625,0,143583.609375,0,33102.0859375,11463.4453125,15188.53515625,30611.45703125,40558.76171875,1,1,2,1,1
"0df38d4bdeaa40a8b3407e57cc315e31",229,0,2,20,4,2.92583332955837,4,4,330543.53125,0,185100.1875,0,63264.08984375,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,3,5,3,4
"0e22abe9b0524c3f81a1babba4b3a651",420,0,4,40,14,3.64159995317459,6,6,470820.15625,0,268449.1875,0,73717.375,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,3,6,4,3
"0e25633f83884662b852b82b7c7724cd",223,0,2,20,6,5.50629994273186,7,7,295985.53125,0,164400.765625,0,29856.849609375,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,1,1,1,1,1
