"interview__key","EA_code","class_id","s3q53","s3q54","s3q55a","s3q55b","s3q56","s3q57","s3q58","s3q59","s3q60","s3q61","s3q62","s3q63","s3q64","s3q65","s3q66","s3q53_v2","s3q54_v2","s3q55a_v2","s3q55b_v2","s3q56_v2","s3q57_v2","s3q58_v2","s3q59_v2","s3q60_v2","s3q60_oth_v2","s3q61_v2","s3q61_oth_v2","s3q62_v2","s3q63_v2","s3q64_v2","s3q65_v2","s3q66_v2"
"84-67-15-95","5fe1acda95ad4556b6a0983a641d479a",4,2,1,22,23,2,4,,,,,,,,,,2,1,22,23,1,4,,,,,,,,,,,
"94-06-39-74","5feb56a602554863982002d7dffa96e9",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-06-39-74","5feb56a602554863982002d7dffa96e9",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-06-39-74","5feb56a602554863982002d7dffa96e9",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-06-39-74","5feb56a602554863982002d7dffa96e9",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-06-39-74","5feb56a602554863982002d7dffa96e9",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-06-39-74","5feb56a602554863982002d7dffa96e9",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-06-39-74","5feb56a602554863982002d7dffa96e9",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"01-46-09-86","606dfeb842fa4339b5772cb092c00c26",5,1,2,43,25,1,3,1,,,,1,48,1,1,2,1,1,43,25,1,3,1,,,,,,1,50,1,1,2
"01-46-09-86","606dfeb842fa4339b5772cb092c00c26",4,2,1,55,42,1,4,1,,,,1,80,1,1,2,2,1,55,42,1,4,1,,,,,,1,83,1,1,2
"01-46-09-86","606dfeb842fa4339b5772cb092c00c26",3,1,1,83,97,1,3,1,,,,1,132,1,1,2,1,1,83,97,1,3,1,,,,,,1,133,1,1,2
"01-46-09-86","606dfeb842fa4339b5772cb092c00c26",1,1,1,58,66,1,4,1,,,,1,78,5,2,2,1,1,58,66,1,4,1,,,,,,1,78,5,2,2
"01-46-09-86","606dfeb842fa4339b5772cb092c00c26",2,1,2,86,79,1,3,1,,,,1,102,2,1,2,1,1,86,76,1,4,1,,,,,,1,90,2,1,2
"01-46-09-86","606dfeb842fa4339b5772cb092c00c26",0,1,2,157,107,1,4,1,,,,1,108,5,2,2,1,2,157,107,1,4,1,,,,,,1,106,5,2,2
"01-46-09-86","606dfeb842fa4339b5772cb092c00c26",6,1,2,21,13,1,1,1,,,,1,30,1,1,2,,,21,13,,,,,,,,,,,,,
"67-70-56-85","61187e593ce849f6b0b6f20972734150",4,1,2,53,75,1,3,1,,,,1,117,2,2,1,,,,,,,,,,,,,,,,,
"67-70-56-85","61187e593ce849f6b0b6f20972734150",6,1,1,36,40,1,1,1,,,,1,75,1,1,1,,,,,,,,,,,,,,,,,
"67-70-56-85","61187e593ce849f6b0b6f20972734150",2,1,2,69,68,2,3,1,,,,1,192,5,2,1,,,,,,,,,,,,,,,,,
"67-70-56-85","61187e593ce849f6b0b6f20972734150",0,2,2,72,86,2,4,1,,,,1,151,5,3,1,,,,,,,,,,,,,,,,,
"67-70-56-85","61187e593ce849f6b0b6f20972734150",3,1,1,110,91,1,3,1,,,,1,193,5,3,1,,,,,,,,,,,,,,,,,
"67-70-56-85","61187e593ce849f6b0b6f20972734150",5,1,2,72,58,1,2,1,,,,1,128,2,2,1,,,,,,,,,,,,,,,,,
"67-70-56-85","61187e593ce849f6b0b6f20972734150",1,2,2,72,72,2,3,1,,,,1,96,5,3,1,,,,,,,,,,,,,,,,,
"58-19-91-16","627c07fe24fc470f9300d75233c4b4ee",4,1,2,52,46,1,3,1,,,,1,64,1,2,1,,,,,,,,,,,,,,,,,
"58-19-91-16","627c07fe24fc470f9300d75233c4b4ee",1,1,2,44,45,2,4,2,1,1,,1,41,5,3,1,,,,,,,,,,,,,,,,,
"58-19-91-16","627c07fe24fc470f9300d75233c4b4ee",3,2,2,65,58,2,3,1,,,,1,55,1,2,1,,,,,,,,,,,,,,,,,
"58-19-91-16","627c07fe24fc470f9300d75233c4b4ee",6,2,2,42,24,1,2,1,,,,1,34,1,2,1,,,,,,,,,,,,,,,,,
"58-19-91-16","627c07fe24fc470f9300d75233c4b4ee",2,2,2,49,66,2,4,1,,,,1,62,3,4,1,,,,,,,,,,,,,,,,,
"58-19-91-16","627c07fe24fc470f9300d75233c4b4ee",5,1,2,36,34,1,2,1,,,,1,48,1,2,1,,,,,,,,,,,,,,,,,
"58-19-91-16","627c07fe24fc470f9300d75233c4b4ee",0,2,1,43,51,2,4,1,,,,1,68,5,3,1,,,,,,,,,,,,,,,,,
"56-99-39-47","62c15549e2894eee9032940da84f6170",0,2,2,69,65,2,1,1,,,,1,17,1,2,1,2,2,69,65,2,1,1,,,,,,1,17,1,2,1
"56-99-39-47","62c15549e2894eee9032940da84f6170",3,2,2,65,88,1,4,2,2,,13,1,16,1,3,1,2,2,65,88,1,4,2,2,,,13,,1,16,1,3,1
"56-99-39-47","62c15549e2894eee9032940da84f6170",2,1,2,67,89,1,3,1,,,,1,22,1,3,1,1,2,67,89,1,3,1,,,,,,1,22,1,3,1
"56-99-39-47","62c15549e2894eee9032940da84f6170",6,1,2,34,28,1,4,1,,,,1,18,1,2,1,1,2,34,28,1,4,1,,,,,,1,18,1,2,1
"56-99-39-47","62c15549e2894eee9032940da84f6170",5,1,1,40,47,1,4,1,,,,1,16,1,3,1,1,1,40,47,1,4,1,,,,,,1,16,1,3,1
"56-99-39-47","62c15549e2894eee9032940da84f6170",1,2,2,65,67,2,4,2,2,,13,1,13,1,3,1,2,2,65,67,2,4,2,2,,,13,,1,13,1,3,1
"56-99-39-47","62c15549e2894eee9032940da84f6170",4,1,2,67,89,1,4,1,,,,1,36,1,3,1,1,2,67,89,1,4,1,,,,,,1,36,1,3,1
"95-66-18-46","639bf406ae23488b9674d26d841618fb",4,,,59,66,,,,,,,,,,,,,,59,66,,,,,,,,,,,,,
"95-66-18-46","639bf406ae23488b9674d26d841618fb",0,,,102,82,,,,,,,,,,,,,,102,82,,,,,,,,,,,,,
"95-66-18-46","639bf406ae23488b9674d26d841618fb",3,,,61,65,,,,,,,,,,,,,,61,64,,,,,,,,,,,,,
"95-66-18-46","639bf406ae23488b9674d26d841618fb",1,,,55,50,,,,,,,,,,,,,,55,50,,,,,,,,,,,,,
"95-66-18-46","639bf406ae23488b9674d26d841618fb",6,,,14,15,,,,,,,,,,,,,,14,15,,,,,,,,,,,,,
"95-66-18-46","639bf406ae23488b9674d26d841618fb",2,,,58,63,,,,,,,,,,,,,,58,63,,,,,,,,,,,,,
"95-66-18-46","639bf406ae23488b9674d26d841618fb",5,,,25,19,,,,,,,,,,,,,,25,19,,,,,,,,,,,,,
"31-52-69-96","64a7c25789dc44988120f839b628656f",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31-52-69-96","64a7c25789dc44988120f839b628656f",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31-52-69-96","64a7c25789dc44988120f839b628656f",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31-52-69-96","64a7c25789dc44988120f839b628656f",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31-52-69-96","64a7c25789dc44988120f839b628656f",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31-52-69-96","64a7c25789dc44988120f839b628656f",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31-52-69-96","64a7c25789dc44988120f839b628656f",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-43-14-59","6504c17bdaa94ba5b08d852aa03e266d",6,2,1,33,27,1,3,1,,,,1,52,2,1,1,,,33,27,,,,,,,,,,,,,
"18-43-14-59","6504c17bdaa94ba5b08d852aa03e266d",0,2,1,75,54,2,1,1,,,,1,78,2,2,1,,,75,54,,,,,,,,,,,,,
"18-43-14-59","6504c17bdaa94ba5b08d852aa03e266d",5,1,1,37,73,1,4,1,,,,1,100,2,1,1,,,37,73,,,,,,,,,,,,,
"18-43-14-59","6504c17bdaa94ba5b08d852aa03e266d",4,2,2,58,48,1,4,1,,,,1,86,2,2,1,,,58,48,,,,,,,,,,,,,
"18-43-14-59","6504c17bdaa94ba5b08d852aa03e266d",2,1,2,75,44,2,1,1,,,,2,78,2,1,1,,,75,44,,,,,,,,,,,,,
"18-43-14-59","6504c17bdaa94ba5b08d852aa03e266d",1,2,1,37,39,2,1,1,,,,1,51,1,1,1,,,37,39,,,,,,,,,,,,,
"18-43-14-59","6504c17bdaa94ba5b08d852aa03e266d",3,1,2,81,71,1,4,1,,,,1,113,2,1,1,,,81,71,,,,,,,,,,,,,
"16-93-07-51","67a9e20200064275ab4495b3b07aca86",6,1,1,11,14,1,3,1,,,,1,18,1,1,1,1,1,19,22,1,1,1,,,,,,1,25,1,1,1
"16-93-07-51","67a9e20200064275ab4495b3b07aca86",5,1,2,45,33,1,2,1,,,,1,59,1,1,1,1,2,45,39,1,1,1,,,,,,1,61,1,1,1
"16-93-07-51","67a9e20200064275ab4495b3b07aca86",4,1,2,41,46,1,2,1,,,,1,31,1,2,1,1,2,41,46,1,1,1,,,,,,1,51,1,2,1
"16-93-07-51","67a9e20200064275ab4495b3b07aca86",2,1,2,36,25,1,2,1,,,,1,46,1,2,1,1,2,36,25,1,2,1,,,,,,1,47,1,2,1
"16-93-07-51","67a9e20200064275ab4495b3b07aca86",0,2,2,45,41,1,4,1,,,,1,56,4,4,1,2,2,45,41,1,4,1,,,,,,1,56,4,3,1
"16-93-07-51","67a9e20200064275ab4495b3b07aca86",3,1,2,56,38,1,2,1,,,,1,50,1,2,1,1,2,38,31,1,3,1,,,,,,1,27,1,1,1
"16-93-07-51","67a9e20200064275ab4495b3b07aca86",1,2,2,24,28,1,4,1,,,,1,45,2,2,1,2,2,24,28,1,4,1,,,,,,1,33,2,2,1
"92-26-77-38","68f903f5bf9145f88554337640a5e431",4,1,2,66,68,1,4,1,,,,1,94,1,1,1,1,2,56,62,1,3,2,1,8,,,,1,86,1,1,1
"92-26-77-38","68f903f5bf9145f88554337640a5e431",3,1,1,56,58,1,3,1,,,,1,86,1,1,1,1,2,55,55,1,3,1,,,,,,2,66,1,1,1
"92-26-77-38","68f903f5bf9145f88554337640a5e431",5,1,2,55,43,1,4,1,,,,1,75,1,1,1,1,2,50,39,1,4,1,,,,,,1,64,1,1,1
"92-26-77-38","68f903f5bf9145f88554337640a5e431",6,1,2,22,18,1,2,1,,,,1,37,1,1,1,,,22,19,,,,,,,,,,,,,
"92-26-77-38","68f903f5bf9145f88554337640a5e431",2,1,2,64,70,1,3,1,,,,1,88,1,1,1,1,2,61,69,1,3,1,,,,,,1,88,1,1,1
"92-26-77-38","68f903f5bf9145f88554337640a5e431",1,2,1,49,44,2,3,1,,,,1,147,1,1,1,2,2,38,40,1,3,1,,,,,,1,62,1,1,1
"92-26-77-38","68f903f5bf9145f88554337640a5e431",0,1,2,94,91,1,2,1,,,,1,93,1,2,2,1,2,90,76,2,2,1,,,,,,1,91,1,2,2
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",1,2,1,97,95,2,3,1,,,,1,146,4,2,1,,,,,,,,,,,,,,,,,
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",0,1,2,60,70,2,3,1,,,,1,115,1,2,1,,,,,,,,,,,,,,,,,
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",5,1,2,80,97,1,4,1,,,,1,114,1,4,1,,,,,,,,,,,,,,,,,
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",4,1,1,91,100,1,4,1,,,,1,121,1,2,1,,,,,,,,,,,,,,,,,
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",3,1,2,107,113,1,4,1,,,,2,154,1,2,2,,,,,,,,,,,,,,,,,
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",2,2,2,97,79,2,1,1,,,,1,126,1,3,1,,,,,,,,,,,,,,,,,
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",6,2,1,33,33,1,4,1,,,,1,52,1,4,1,,,,,,,,,,,,,,,,,
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"61-26-83-13","6f717245375d48cbaee0ccc130704124",5,1,2,13,21,2,4,1,,,,1,32,1,1,2,1,1,13,21,2,4,1,,,,,,1,33,1,1,2
"61-26-83-13","6f717245375d48cbaee0ccc130704124",1,2,1,21,22,2,4,1,,,,1,40,1,1,2,2,1,21,22,2,4,1,,,,,,1,32,1,1,2
"61-26-83-13","6f717245375d48cbaee0ccc130704124",6,1,2,20,26,2,3,1,,,,1,46,1,1,2,1,2,20,26,2,4,,,,,,,,,,,
"61-26-83-13","6f717245375d48cbaee0ccc130704124",0,2,2,30,31,2,4,1,,,,1,52,1,1,2,2,2,30,33,2,4,1,,,,,,1,49,1,1,2
"61-26-83-13","6f717245375d48cbaee0ccc130704124",2,2,2,12,13,2,4,1,,,,1,25,1,1,2,2,2,11,13,2,4,1,,,,,,1,17,1,1,2
"61-26-83-13","6f717245375d48cbaee0ccc130704124",4,2,1,19,15,2,4,1,,,,1,34,1,1,2,2,1,19,15,2,4,1,,,,,,1,31,1,1,2
"61-26-83-13","6f717245375d48cbaee0ccc130704124",3,2,2,14,12,2,4,1,,,,1,25,1,1,2,2,2,14,12,2,4,1,,,,,,1,14,1,1,1
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",5,1,2,60,85,1,3,1,,,,1,121,1,1,1,1,2,60,84,1,3,1,,,,,,1,135,2,1,1
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",1,2,1,68,60,2,1,1,,,,1,78,1,2,1,2,2,74,70,2,1,1,,,,,,2,104,1,2,1
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",6,1,1,20,32,1,1,1,,,,1,48,1,1,1,1,1,20,32,1,2,,,,,,,,,,,
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",2,2,2,96,94,2,2,1,,,,1,165,2,2,1,2,2,99,101,2,2,1,,,,,,1,179,2,2,1
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",0,2,2,45,40,2,1,1,,,,1,60,1,2,1,2,2,43,35,2,1,1,,,,,,1,66,1,2,1
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",4,2,1,89,127,1,2,1,,,,1,176,2,1,1,1,2,96,104,1,2,1,,,,,,1,177,2,1,1
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",3,1,2,70,90,1,2,1,,,,1,178,2,2,1,2,1,70,71,1,2,1,,,,,,1,139,1,2,1
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40-73-51-73","71230c66d335494aa424d7f85a36da60",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40-73-51-73","71230c66d335494aa424d7f85a36da60",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40-73-51-73","71230c66d335494aa424d7f85a36da60",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40-73-51-73","71230c66d335494aa424d7f85a36da60",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40-73-51-73","71230c66d335494aa424d7f85a36da60",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40-73-51-73","71230c66d335494aa424d7f85a36da60",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40-73-51-73","71230c66d335494aa424d7f85a36da60",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",0,1,2,126,139,2,5,1,,,,1,221,2,2,2,1,2,126,139,2,5,1,,,,,,1,220,2,2,2
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",6,1,1,21,13,1,2,1,,,,1,34,1,1,2,1,1,21,13,1,4,2,1,96,"PRIMARY SEVEN SAT FOR PLE",,,1,,,,
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",4,1,2,30,37,1,3,1,,,,1,67,1,1,2,1,2,30,37,2,4,1,,,,,,1,67,1,1,2
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",5,1,1,13,24,1,3,1,,,,1,36,1,1,2,1,1,13,24,2,4,1,,,,,,1,37,1,1,2
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",3,1,1,26,44,1,3,1,,,,1,67,1,1,2,1,1,26,44,2,5,1,,,,,,1,61,2,2,2
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",1,1,1,63,55,2,5,1,,,,1,101,2,2,2,1,1,63,55,2,2,1,,,,,,1,110,2,2,2
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",2,1,1,21,23,2,3,1,,,,1,41,1,1,2,1,1,21,23,2,5,1,,,,,,1,39,2,2,2
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",4,1,1,79,81,1,4,1,,,,1,99,1,1,1,,,,,,,,,,,,,,,,,
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",3,2,1,77,70,1,4,1,,,,1,74,1,2,1,,,,,,,,,,,,,,,,,
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",2,2,1,70,60,1,4,1,,,,1,81,1,1,1,,,,,,,,,,,,,,,,,
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",5,1,1,42,54,1,4,1,,,,1,75,1,1,1,,,,,,,,,,,,,,,,,
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",6,1,2,19,25,1,4,1,,,,1,41,1,1,1,,,,,,,,,,,,,,,,,
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",0,1,1,83,71,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",1,2,2,70,75,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",0,2,2,59,51,1,1,1,,,,1,107,1,2,1,,,,,,,,,,,,,,,,,
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",2,2,1,57,58,1,1,1,,,,1,110,1,2,1,,,,,,,,,,,,,,,,,
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",5,1,2,81,76,1,4,1,,,,1,122,1,2,1,,,,,,,,,,,,,,,,,
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",6,1,2,39,32,1,4,2,1,13,,1,70,1,1,1,,,,,,,,,,,,,,,,,
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",1,2,2,64,57,1,1,1,,,,1,109,1,2,1,,,,,,,,,,,,,,,,,
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",4,1,2,65,61,1,4,1,,,,1,126,1,2,1,,,,,,,,,,,,,,,,,
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",3,2,1,64,56,1,2,1,,,,1,120,1,2,1,,,,,,,,,,,,,,,,,
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",3,1,1,60,51,1,2,1,,,,1,105,1,2,1,,,,,,,,,,,,,,,,,
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",4,2,1,39,54,1,2,1,,,,1,85,1,1,1,,,,,,,,,,,,,,,,,
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",0,2,2,42,28,1,2,1,,,,1,59,1,2,1,,,,,,,,,,,,,,,,,
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",2,2,2,39,35,1,2,1,,,,1,73,1,2,1,,,,,,,,,,,,,,,,,
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",6,1,2,43,32,1,2,1,,,,1,71,1,1,1,,,,,,,,,,,,,,,,,
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",1,2,2,38,35,1,2,1,,,,1,65,1,2,1,,,,,,,,,,,,,,,,,
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",5,1,1,47,48,1,2,1,,,,1,85,1,1,1,,,,,,,,,,,,,,,,,
"86-28-58-60","77d8e0bb2a8d40818176e4ca7fa67bed",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-28-58-60","77d8e0bb2a8d40818176e4ca7fa67bed",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-28-58-60","77d8e0bb2a8d40818176e4ca7fa67bed",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
