"interview__key","EA_code","community_needs_id","s6dq1","s6dq2","s6qd3","s6dqd4","s6dq5","s6dq6","s6dq7","s6dq08a","s6dq08b","s6dq08c","s6dq09","s6dq10","s6dq11","s6dq12a","s6dq12b","s6dq12c","s6dq13","s6dq14","s6dq15","s6dq16","s6dq17a","s6dq17b","s6dq17c","s6dq17_oth0"
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",109,1,1,1,,2,,,103,,,2,5,,,,,,,,,,,,
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",107,1,1,1,,2,,,103,,,2,5,,,,,,,,,,,,
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",101,1,1,1,,2,,,103,,,2,4,,,,,,,,,,,,
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",111,1,1,1,,2,,,103,,,2,5,,,,,,,,,,,,
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",106,2,2,2,1,,,,,,,,1,2017,106,,,,0,,2,,,,
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",103,2,1,1,,2,,,104,,,1,1,2016,103,104,,,0,,2,,,,
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",109,2,2,2,1,,,,,,,,1,2017,103,,,,0,,2,,,,
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",101,2,2,2,1,,,,,,,,1,2017,103,,,,0,,2,,,,
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",104,2,2,2,1,,,,,,,,1,2016,104,,,,0,,2,,,,
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",101,2,1,1,,2,,,103,,,1,3,,,,,,,,,,,,
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",102,1,1,1,,2,,,103,,,1,3,,,,,,,,,,,,
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",105,2,1,1,,2,,,103,104,,1,4,,,,,,,,,,,,
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",106,1,1,1,,2,,,103,107,,1,1,2018,105,101,,0,0,,1,1,0,1,0
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",101,1,1,1,,1,1,1,103,101,,1,1,2018,103,,,9965000,0,,1,1,0,0,0
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",110,1,1,1,,1,1,1,104,,,1,3,,,,,,,,,,,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",102,1,1,1,,1,1,1,103,,,1,2,2017,103,,,1200000,0,,2,,,,
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",107,1,2,1,,1,1,1,104,,,1,3,,,,,,,,,,,,
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",101,1,1,1,,1,1,1,103,102,,1,1,2015,104,,,15000000,0,,2,,,,
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",105,1,1,1,,1,1,1,107,105,102,1,3,,,,,,,,,,,,
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",101,2,2,2,1,,,,,,,,1,,103,104,,,0,,2,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",109,2,2,2,1,,,,,,,,1,2016,103,,,,0,,2,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",101,2,1,1,,2,,,104,,,1,1,2018,103,,,98,0,,2,,,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",109,2,2,2,1,,,,,,,,1,2018,104,103,,,0,,2,,,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",106,2,2,2,1,,,,,,,,1,2017,103,,,,0,,2,,,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",101,2,2,2,1,,,,,,,,1,2018,103,,,,0,,2,,,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",110,1,1,1,,1,1,2,105,103,,1,3,,,,,,,,,,,,
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",103,1,1,1,,1,1,1,103,105,,1,3,,,,,,,,,,,,
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",105,1,1,1,,1,1,1,103,102,,1,4,,,,,,,,,,,,
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",101,1,1,1,,1,1,1,103,105,,1,3,,,,,,,,,,,,
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",104,,,,,,,,,,,,,,,,,,,,,,,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",108,,,,,,,,,,,,,,,,,,,,,,,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",109,,,,,,,,,,,,,,,,,,,,,,,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",110,,,,,,,,,,,,,,,,,,,,,,,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",105,,,,,,,,,,,,,,,,,,,,,,,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",107,,,,,,,,,,,,,,,,,,,,,,,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",111,,,,,,,,,,,,,,,,,,,,,,,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",106,,,,,,,,,,,,,,,,,,,,,,,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",103,,,,,,,,,,,,,,,,,,,,,,,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",102,,,,,,,,,,,,,,,,,,,,,,,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",101,,,,,,,,,,,,,,,,,,,,,,,,
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",101,1,1,1,,1,9,1,103,106,105,1,4,,,,,,,,,,,,
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",110,1,1,1,,1,1,1,101,104,,1,4,,,,,,,,,,,,
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",102,1,1,1,,1,1,1,103,106,105,1,4,,,,,,,,,,,,
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",103,1,1,1,,1,3,1,101,102,104,1,1,2014,101,,,800000,800000,2,1,1,1,1,0
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",106,1,1,1,,1,1,1,101,102,104,1,5,,,,,,,,,,,,
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",102,1,1,1,,1,1,1,101,105,103,2,3,,,,,,,,,,,,
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",101,1,1,1,,1,1,2,101,105,106,2,3,,,,,,,,,,,,
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",102,1,1,1,,2,,,103,,,1,3,,,,,,,,,,,,
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",101,1,1,1,,1,96,1,101,103,105,1,1,2015,101,,,0,0,,2,,,,
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
