"EA_code","t0_EA_code","interview__key","schoolmeeting_id","s3q39a","s3q38","s3q39b","s3q40","s3q41"
"f980545af05e454a9a37280d7272716d",,"88-18-91-21",4,9,1,2018,,3
"f980545af05e454a9a37280d7272716d",,"88-18-91-21",1,12,1,2018,1,96
"f9db50b4f83b436ab20692f8d1d0e345","4113020204","42-81-20-45",5,,,,,
"f9db50b4f83b436ab20692f8d1d0e345","4113020204","42-81-20-45",2,,,,,
"f9db50b4f83b436ab20692f8d1d0e345","4113020204","42-81-20-45",1,,,,,
"f9db50b4f83b436ab20692f8d1d0e345","4113020204","42-81-20-45",4,,,,,
"f9db50b4f83b436ab20692f8d1d0e345","4113020204","42-81-20-45",3,,,,,
"fb5c0b7c4fa64ce8b41a2d746086f7a1","1021020203","60-32-27-19",4,6,1,2018,,3
"fb5c0b7c4fa64ce8b41a2d746086f7a1","1021020203","60-32-27-19",2,6,1,2018,1,5
"fb5c0b7c4fa64ce8b41a2d746086f7a1","1021020203","60-32-27-19",1,9,1,2018,1,96
"fb5c0b7c4fa64ce8b41a2d746086f7a1","1021020203","60-32-27-19",3,9,1,2018,1,4
"fb5c0b7c4fa64ce8b41a2d746086f7a1","1021020203","60-32-27-19",5,5,1,2018,,3
"fd09bf6c0d16410f9135f36ef5e6993b","1241070706","87-17-71-30",2,,,,,
"fd09bf6c0d16410f9135f36ef5e6993b","1241070706","87-17-71-30",4,,,,,
"fd09bf6c0d16410f9135f36ef5e6993b","1241070706","87-17-71-30",3,,,,,
"fd09bf6c0d16410f9135f36ef5e6993b","1241070706","87-17-71-30",5,,,,,
"fd09bf6c0d16410f9135f36ef5e6993b","1241070706","87-17-71-30",1,,,,,
"fd39653b0c2d49a2b86bf992b96cf4d0",,"86-59-69-87",4,,,,,
"fd39653b0c2d49a2b86bf992b96cf4d0",,"86-59-69-87",1,,,,,
"fd39653b0c2d49a2b86bf992b96cf4d0",,"86-59-69-87",5,,,,,
"fd39653b0c2d49a2b86bf992b96cf4d0",,"86-59-69-87",3,,,,,
"fd39653b0c2d49a2b86bf992b96cf4d0",,"86-59-69-87",2,,,,,
"fe70d97f97424e029d2757d98e8d9723","1221050503","64-34-31-60",4,,,,,
"fe70d97f97424e029d2757d98e8d9723","1221050503","64-34-31-60",1,,,,,
"fe70d97f97424e029d2757d98e8d9723","1221050503","64-34-31-60",3,,,,,
"fe70d97f97424e029d2757d98e8d9723","1221050503","64-34-31-60",5,,,,,
"fe70d97f97424e029d2757d98e8d9723","1221050503","64-34-31-60",2,,,,,
"fecc0f5ccad940ceb621e46eb9f59f77","21110606","83-86-63-56",2,5,1,2018,1,3
"fecc0f5ccad940ceb621e46eb9f59f77","21110606","83-86-63-56",5,6,1,2018,,2
"fecc0f5ccad940ceb621e46eb9f59f77","21110606","83-86-63-56",1,5,1,2018,1,2
"fecc0f5ccad940ceb621e46eb9f59f77","21110606","83-86-63-56",3,6,1,2018,1,2
"fecc0f5ccad940ceb621e46eb9f59f77","21110606","83-86-63-56",4,4,1,2018,,3
"fffa2187e3d447b085ed6aedd03b38da","4061080801","17-59-88-03",5,8,1,2017,,4
"fffa2187e3d447b085ed6aedd03b38da","4061080801","17-59-88-03",4,2,1,2018,,3
"fffa2187e3d447b085ed6aedd03b38da","4061080801","17-59-88-03",2,2,1,2018,1,3
"fffa2187e3d447b085ed6aedd03b38da","4061080801","17-59-88-03",1,2,1,2018,1,2
"fffa2187e3d447b085ed6aedd03b38da","4061080801","17-59-88-03",3,2,1,2018,1,6
