"EA_code","t0_EA_code","interview__key","community_groups_id","s6bq01","s6bq02","s6bq03","s6bq04","s6bq05"
"16c6c976a02c414f8e01d02dddc97a5d","2322030305","05-10-89-43",304,1,4,2008,1,35
"16c6c976a02c414f8e01d02dddc97a5d","2322030305","05-10-89-43",306,1,1,2016,1,30
"16c6c976a02c414f8e01d02dddc97a5d","2322030305","05-10-89-43",301,2,,,,
"1816825774944a8fa45dde05fc0e79dc","4201080809","77-05-32-40",312,1,4,2010,9,20
"1816825774944a8fa45dde05fc0e79dc","4201080809","77-05-32-40",303,2,,,,
"1816825774944a8fa45dde05fc0e79dc","4201080809","77-05-32-40",308,2,,,,
"1816825774944a8fa45dde05fc0e79dc","4201080809","77-05-32-40",307,2,,,,
"1816825774944a8fa45dde05fc0e79dc","4201080809","77-05-32-40",305,2,,,,
"1816825774944a8fa45dde05fc0e79dc","4201080809","77-05-32-40",313,2,,,,
"1816825774944a8fa45dde05fc0e79dc","4201080809","77-05-32-40",306,1,3,2014,2,30
"1816825774944a8fa45dde05fc0e79dc","4201080809","77-05-32-40",311,2,,,,
"1816825774944a8fa45dde05fc0e79dc","4201080809","77-05-32-40",302,2,,,,
"1816825774944a8fa45dde05fc0e79dc","4201080809","77-05-32-40",304,2,,,,
"1816825774944a8fa45dde05fc0e79dc","4201080809","77-05-32-40",309,2,,,,
"1816825774944a8fa45dde05fc0e79dc","4201080809","77-05-32-40",310,2,,,,
"1816825774944a8fa45dde05fc0e79dc","4201080809","77-05-32-40",301,2,,,,
"191a256cbcac47a2966d2f058153bc70","4122030305","34-03-95-15",312,2,,,,
"191a256cbcac47a2966d2f058153bc70","4122030305","34-03-95-15",313,2,,,,
"191a256cbcac47a2966d2f058153bc70","4122030305","34-03-95-15",305,2,,,,
"191a256cbcac47a2966d2f058153bc70","4122030305","34-03-95-15",301,2,,,,
"191a256cbcac47a2966d2f058153bc70","4122030305","34-03-95-15",309,2,,,,
"191a256cbcac47a2966d2f058153bc70","4122030305","34-03-95-15",310,2,,,,
"191a256cbcac47a2966d2f058153bc70","4122030305","34-03-95-15",302,1,4,2012,2,12
"191a256cbcac47a2966d2f058153bc70","4122030305","34-03-95-15",306,1,3,2011,3,22
"191a256cbcac47a2966d2f058153bc70","4122030305","34-03-95-15",311,1,1,2000,3,3
"191a256cbcac47a2966d2f058153bc70","4122030305","34-03-95-15",303,2,,,,
"191a256cbcac47a2966d2f058153bc70","4122030305","34-03-95-15",304,1,3,1999,2,42
"191a256cbcac47a2966d2f058153bc70","4122030305","34-03-95-15",308,2,,,,
"191a256cbcac47a2966d2f058153bc70","4122030305","34-03-95-15",307,1,1,2000,3,0
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102","41-72-74-44",313,2,,,,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102","41-72-74-44",305,2,,,,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102","41-72-74-44",304,2,,,,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102","41-72-74-44",306,2,,,,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102","41-72-74-44",308,2,,,,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102","41-72-74-44",311,2,,,,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102","41-72-74-44",312,2,,,,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102","41-72-74-44",303,2,,,,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102","41-72-74-44",302,2,,,,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102","41-72-74-44",309,1,1,2012,2,4
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102","41-72-74-44",310,2,,,,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102","41-72-74-44",307,1,1,2012,2,5
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102","41-72-74-44",301,2,,,,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202","01-51-54-41",311,2,,,,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202","01-51-54-41",308,2,,,,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202","01-51-54-41",304,2,,,,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202","01-51-54-41",307,2,,,,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202","01-51-54-41",303,2,,,,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202","01-51-54-41",312,2,,,,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202","01-51-54-41",313,2,,,,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202","01-51-54-41",301,2,,,,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202","01-51-54-41",309,2,,,,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202","01-51-54-41",306,2,,,,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202","01-51-54-41",305,2,,,,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202","01-51-54-41",302,2,,,,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202","01-51-54-41",310,2,,,,
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401","32-45-14-74",304,1,3,2009,1,41
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401","32-45-14-74",302,1,2,2006,1,40
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401","32-45-14-74",308,1,1,1941,2,16
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401","32-45-14-74",311,2,,,,
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401","32-45-14-74",310,2,,,,
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401","32-45-14-74",313,2,,,,
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401","32-45-14-74",301,2,,,,
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401","32-45-14-74",307,2,,,,
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401","32-45-14-74",306,1,1,2017,2,19
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401","32-45-14-74",305,2,,,,
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401","32-45-14-74",303,2,,,,
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401","32-45-14-74",309,1,1,2015,1,1
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401","32-45-14-74",312,2,,,,
"2000d66f97714765bc8e85e671ad8283","4151101004","48-93-82-89",304,2,,,,
"2000d66f97714765bc8e85e671ad8283","4151101004","48-93-82-89",312,2,,,,
"2000d66f97714765bc8e85e671ad8283","4151101004","48-93-82-89",306,2,,,,
"2000d66f97714765bc8e85e671ad8283","4151101004","48-93-82-89",309,2,,,,
"2000d66f97714765bc8e85e671ad8283","4151101004","48-93-82-89",305,2,,,,
"2000d66f97714765bc8e85e671ad8283","4151101004","48-93-82-89",310,2,,,,
"2000d66f97714765bc8e85e671ad8283","4151101004","48-93-82-89",308,2,,,,
"2000d66f97714765bc8e85e671ad8283","4151101004","48-93-82-89",307,2,,,,
"2000d66f97714765bc8e85e671ad8283","4151101004","48-93-82-89",313,2,,,,
"2000d66f97714765bc8e85e671ad8283","4151101004","48-93-82-89",302,2,,,,
"2000d66f97714765bc8e85e671ad8283","4151101004","48-93-82-89",311,2,,,,
"2000d66f97714765bc8e85e671ad8283","4151101004","48-93-82-89",301,2,,,,
"2000d66f97714765bc8e85e671ad8283","4151101004","48-93-82-89",303,2,,,,
"20188c3dd7af4786a15806bc3d9cc605","4151050504","36-96-62-29",312,1,4,1996,2,35
"20188c3dd7af4786a15806bc3d9cc605","4151050504","36-96-62-29",302,2,,,,
"20188c3dd7af4786a15806bc3d9cc605","4151050504","36-96-62-29",308,2,,,,
"20188c3dd7af4786a15806bc3d9cc605","4151050504","36-96-62-29",307,2,,,,
"20188c3dd7af4786a15806bc3d9cc605","4151050504","36-96-62-29",305,2,,,,
"20188c3dd7af4786a15806bc3d9cc605","4151050504","36-96-62-29",309,2,,,,
"20188c3dd7af4786a15806bc3d9cc605","4151050504","36-96-62-29",311,2,,,,
"20188c3dd7af4786a15806bc3d9cc605","4151050504","36-96-62-29",301,2,,,,
"20188c3dd7af4786a15806bc3d9cc605","4151050504","36-96-62-29",304,2,,,,
"20188c3dd7af4786a15806bc3d9cc605","4151050504","36-96-62-29",313,2,,,,
"20188c3dd7af4786a15806bc3d9cc605","4151050504","36-96-62-29",310,2,,,,
"20188c3dd7af4786a15806bc3d9cc605","4151050504","36-96-62-29",306,1,1,2016,2,20
"20188c3dd7af4786a15806bc3d9cc605","4151050504","36-96-62-29",303,2,,,,
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405","02-80-79-45",306,1,1,2010,2,30
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405","02-80-79-45",302,1,1,2012,3,18
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405","02-80-79-45",308,,,,,
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405","02-80-79-45",309,,,,,
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405","02-80-79-45",310,,,,,
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405","02-80-79-45",312,,,,,
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405","02-80-79-45",304,1,1,2006,2,15
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405","02-80-79-45",313,,,,,
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405","02-80-79-45",305,,,,,
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405","02-80-79-45",303,1,1,2006,1,0
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405","02-80-79-45",307,1,1,2007,1,0
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405","02-80-79-45",311,,,,,
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405","02-80-79-45",301,,,,,
"218cb290a69743c69e521b6122a6d507","3231070704","20-02-77-43",301,2,,,,
"218cb290a69743c69e521b6122a6d507","3231070704","20-02-77-43",312,2,,,,
"218cb290a69743c69e521b6122a6d507","3231070704","20-02-77-43",306,2,,,,
"218cb290a69743c69e521b6122a6d507","3231070704","20-02-77-43",305,2,,,,
"218cb290a69743c69e521b6122a6d507","3231070704","20-02-77-43",303,2,,,,
"218cb290a69743c69e521b6122a6d507","3231070704","20-02-77-43",304,1,4,2006,1,240
"218cb290a69743c69e521b6122a6d507","3231070704","20-02-77-43",308,2,,,,
"218cb290a69743c69e521b6122a6d507","3231070704","20-02-77-43",313,2,,,,
"218cb290a69743c69e521b6122a6d507","3231070704","20-02-77-43",307,1,2,2012,2,20
"218cb290a69743c69e521b6122a6d507","3231070704","20-02-77-43",311,2,,,,
"218cb290a69743c69e521b6122a6d507","3231070704","20-02-77-43",310,2,,,,
"218cb290a69743c69e521b6122a6d507","3231070704","20-02-77-43",309,1,2,2013,3,20
"218cb290a69743c69e521b6122a6d507","3231070704","20-02-77-43",302,1,6,1998,1,60
"21e9da8b1950402aa3169598c2efeb4e","4062010103","25-50-00-53",308,,,,,
"21e9da8b1950402aa3169598c2efeb4e","4062010103","25-50-00-53",302,,,,,
"21e9da8b1950402aa3169598c2efeb4e","4062010103","25-50-00-53",310,,,,,
"21e9da8b1950402aa3169598c2efeb4e","4062010103","25-50-00-53",305,,,,,
"21e9da8b1950402aa3169598c2efeb4e","4062010103","25-50-00-53",307,,,,,
"21e9da8b1950402aa3169598c2efeb4e","4062010103","25-50-00-53",301,,,,,
"21e9da8b1950402aa3169598c2efeb4e","4062010103","25-50-00-53",303,,,,,
"21e9da8b1950402aa3169598c2efeb4e","4062010103","25-50-00-53",313,,,,,
"21e9da8b1950402aa3169598c2efeb4e","4062010103","25-50-00-53",311,,,,,
"21e9da8b1950402aa3169598c2efeb4e","4062010103","25-50-00-53",304,,,,,
"21e9da8b1950402aa3169598c2efeb4e","4062010103","25-50-00-53",309,,,,,
"21e9da8b1950402aa3169598c2efeb4e","4062010103","25-50-00-53",306,,,,,
"21e9da8b1950402aa3169598c2efeb4e","4062010103","25-50-00-53",312,,,,,
"228bcac6d0b147dbaebbc943965f78c1","2241050511","90-21-50-09",304,1,4,2012,2,27
"228bcac6d0b147dbaebbc943965f78c1","2241050511","90-21-50-09",306,1,3,2002,1,48
"228bcac6d0b147dbaebbc943965f78c1","2241050511","90-21-50-09",311,1,2,2004,2,12
"228bcac6d0b147dbaebbc943965f78c1","2241050511","90-21-50-09",309,1,2,2000,2,18
"228bcac6d0b147dbaebbc943965f78c1","2241050511","90-21-50-09",301,2,,,,
"228bcac6d0b147dbaebbc943965f78c1","2241050511","90-21-50-09",303,2,,,,
"228bcac6d0b147dbaebbc943965f78c1","2241050511","90-21-50-09",310,2,,,,
"228bcac6d0b147dbaebbc943965f78c1","2241050511","90-21-50-09",308,1,1,2016,9,8
"228bcac6d0b147dbaebbc943965f78c1","2241050511","90-21-50-09",302,2,,,,
"228bcac6d0b147dbaebbc943965f78c1","2241050511","90-21-50-09",313,2,,,,
"228bcac6d0b147dbaebbc943965f78c1","2241050511","90-21-50-09",307,1,5,2008,2,21
"228bcac6d0b147dbaebbc943965f78c1","2241050511","90-21-50-09",305,2,,,,
"228bcac6d0b147dbaebbc943965f78c1","2241050511","90-21-50-09",312,2,,,,
"237d3bd58d47443f984a1146cfb17596","3111030302","76-53-22-95",307,1,1,2017,1,4
"237d3bd58d47443f984a1146cfb17596","3111030302","76-53-22-95",310,2,,,,
"237d3bd58d47443f984a1146cfb17596","3111030302","76-53-22-95",311,2,,,,
"237d3bd58d47443f984a1146cfb17596","3111030302","76-53-22-95",305,2,,,,
"237d3bd58d47443f984a1146cfb17596","3111030302","76-53-22-95",306,1,1,2016,2,9
"237d3bd58d47443f984a1146cfb17596","3111030302","76-53-22-95",301,2,,,,
"237d3bd58d47443f984a1146cfb17596","3111030302","76-53-22-95",308,2,,,,
"237d3bd58d47443f984a1146cfb17596","3111030302","76-53-22-95",309,2,,,,
"237d3bd58d47443f984a1146cfb17596","3111030302","76-53-22-95",302,1,15,2012,9,8
"237d3bd58d47443f984a1146cfb17596","3111030302","76-53-22-95",313,2,,,,
"237d3bd58d47443f984a1146cfb17596","3111030302","76-53-22-95",304,1,2,2016,1,5
"237d3bd58d47443f984a1146cfb17596","3111030302","76-53-22-95",312,2,,,,
"237d3bd58d47443f984a1146cfb17596","3111030302","76-53-22-95",303,1,3,2017,1,7
"2625ab72d0ca4e74bcc7a51eefc3c049","3062010101","71-53-71-15",302,,,,,
"2625ab72d0ca4e74bcc7a51eefc3c049","3062010101","71-53-71-15",309,1,1,2017,2,16
"2625ab72d0ca4e74bcc7a51eefc3c049","3062010101","71-53-71-15",307,1,1,2016,1,22
"2625ab72d0ca4e74bcc7a51eefc3c049","3062010101","71-53-71-15",301,,,,,
"2625ab72d0ca4e74bcc7a51eefc3c049","3062010101","71-53-71-15",306,1,,,,
"2625ab72d0ca4e74bcc7a51eefc3c049","3062010101","71-53-71-15",312,,,,,
"2625ab72d0ca4e74bcc7a51eefc3c049","3062010101","71-53-71-15",305,,,,,
"2625ab72d0ca4e74bcc7a51eefc3c049","3062010101","71-53-71-15",303,,,,,
"2625ab72d0ca4e74bcc7a51eefc3c049","3062010101","71-53-71-15",304,1,6,2017,1,29
"2625ab72d0ca4e74bcc7a51eefc3c049","3062010101","71-53-71-15",311,,,,,
"2625ab72d0ca4e74bcc7a51eefc3c049","3062010101","71-53-71-15",310,,,,,
"2625ab72d0ca4e74bcc7a51eefc3c049","3062010101","71-53-71-15",313,,,,,
"2625ab72d0ca4e74bcc7a51eefc3c049","3062010101","71-53-71-15",308,,,,,
"29d53afc2900441fa7931d2da4f6ab7e","4062101006","01-86-81-64",305,2,,,,
"29d53afc2900441fa7931d2da4f6ab7e","4062101006","01-86-81-64",304,1,1,2017,1,20
"29d53afc2900441fa7931d2da4f6ab7e","4062101006","01-86-81-64",310,2,,,,
"29d53afc2900441fa7931d2da4f6ab7e","4062101006","01-86-81-64",306,2,,,,
"29d53afc2900441fa7931d2da4f6ab7e","4062101006","01-86-81-64",301,2,,,,
"29d53afc2900441fa7931d2da4f6ab7e","4062101006","01-86-81-64",312,2,,,,
"29d53afc2900441fa7931d2da4f6ab7e","4062101006","01-86-81-64",309,2,,,,
"29d53afc2900441fa7931d2da4f6ab7e","4062101006","01-86-81-64",313,2,,,,
"29d53afc2900441fa7931d2da4f6ab7e","4062101006","01-86-81-64",311,2,,,,
"29d53afc2900441fa7931d2da4f6ab7e","4062101006","01-86-81-64",308,2,,,,
"29d53afc2900441fa7931d2da4f6ab7e","4062101006","01-86-81-64",302,2,,,,
"29d53afc2900441fa7931d2da4f6ab7e","4062101006","01-86-81-64",307,2,,,,
"29d53afc2900441fa7931d2da4f6ab7e","4062101006","01-86-81-64",303,2,,,,
"29fdcdf88e2e444f9fbb7d235214e8e1","4051040405","55-22-88-49",306,1,1,2012,1,35
"29fdcdf88e2e444f9fbb7d235214e8e1","4051040405","55-22-88-49",308,2,,,,
"29fdcdf88e2e444f9fbb7d235214e8e1","4051040405","55-22-88-49",304,1,4,2012,1,15
"29fdcdf88e2e444f9fbb7d235214e8e1","4051040405","55-22-88-49",311,2,,,,
"29fdcdf88e2e444f9fbb7d235214e8e1","4051040405","55-22-88-49",309,2,,,,
"29fdcdf88e2e444f9fbb7d235214e8e1","4051040405","55-22-88-49",303,2,,,,
"29fdcdf88e2e444f9fbb7d235214e8e1","4051040405","55-22-88-49",301,2,,,,
"29fdcdf88e2e444f9fbb7d235214e8e1","4051040405","55-22-88-49",313,2,,,,
"29fdcdf88e2e444f9fbb7d235214e8e1","4051040405","55-22-88-49",310,2,,,,
"29fdcdf88e2e444f9fbb7d235214e8e1","4051040405","55-22-88-49",302,2,,,,
"29fdcdf88e2e444f9fbb7d235214e8e1","4051040405","55-22-88-49",307,2,,,,
"29fdcdf88e2e444f9fbb7d235214e8e1","4051040405","55-22-88-49",305,2,,,,
"29fdcdf88e2e444f9fbb7d235214e8e1","4051040405","55-22-88-49",312,1,2,2014,2,8
"2b9fe8ab9b854dc1a78be4554e2db70f","2261050510","10-91-96-82",306,1,1,2014,1,30
"2b9fe8ab9b854dc1a78be4554e2db70f","2261050510","10-91-96-82",304,1,6,2011,1,40
"2b9fe8ab9b854dc1a78be4554e2db70f","2261050510","10-91-96-82",309,1,1,2014,1,30
"2b9fe8ab9b854dc1a78be4554e2db70f","2261050510","10-91-96-82",313,,,,,
"2b9fe8ab9b854dc1a78be4554e2db70f","2261050510","10-91-96-82",308,,,,,
"2b9fe8ab9b854dc1a78be4554e2db70f","2261050510","10-91-96-82",307,,,,,
"2b9fe8ab9b854dc1a78be4554e2db70f","2261050510","10-91-96-82",311,,,,,
"2b9fe8ab9b854dc1a78be4554e2db70f","2261050510","10-91-96-82",305,,,,,
"2b9fe8ab9b854dc1a78be4554e2db70f","2261050510","10-91-96-82",312,,,,,
"2b9fe8ab9b854dc1a78be4554e2db70f","2261050510","10-91-96-82",303,,,,,
"2b9fe8ab9b854dc1a78be4554e2db70f","2261050510","10-91-96-82",310,,,,,
"2b9fe8ab9b854dc1a78be4554e2db70f","2261050510","10-91-96-82",302,,,,,
"2b9fe8ab9b854dc1a78be4554e2db70f","2261050510","10-91-96-82",301,,,,,
"2be916b9e8004a559894ec6c28948826","2221111101","54-21-11-77",302,,,,,
"2be916b9e8004a559894ec6c28948826","2221111101","54-21-11-77",307,,,,,
"2be916b9e8004a559894ec6c28948826","2221111101","54-21-11-77",305,,,,,
"2be916b9e8004a559894ec6c28948826","2221111101","54-21-11-77",308,,,,,
"2be916b9e8004a559894ec6c28948826","2221111101","54-21-11-77",313,,,,,
"2be916b9e8004a559894ec6c28948826","2221111101","54-21-11-77",303,,,,,
"2be916b9e8004a559894ec6c28948826","2221111101","54-21-11-77",306,,,,,
"2be916b9e8004a559894ec6c28948826","2221111101","54-21-11-77",304,,,,,
"2be916b9e8004a559894ec6c28948826","2221111101","54-21-11-77",301,,,,,
"2be916b9e8004a559894ec6c28948826","2221111101","54-21-11-77",309,,,,,
"2be916b9e8004a559894ec6c28948826","2221111101","54-21-11-77",311,,,,,
"2be916b9e8004a559894ec6c28948826","2221111101","54-21-11-77",310,,,,,
"2be916b9e8004a559894ec6c28948826","2221111101","54-21-11-77",312,,,,,
"2c005b61e9d3469bb8b37576d7c0a9dc","1181010110","37-99-38-49",309,2,,,,
"2c005b61e9d3469bb8b37576d7c0a9dc","1181010110","37-99-38-49",302,2,,,,
"2c005b61e9d3469bb8b37576d7c0a9dc","1181010110","37-99-38-49",313,2,,,,
"2c005b61e9d3469bb8b37576d7c0a9dc","1181010110","37-99-38-49",306,2,,,,
"2c005b61e9d3469bb8b37576d7c0a9dc","1181010110","37-99-38-49",308,2,,,,
"2c005b61e9d3469bb8b37576d7c0a9dc","1181010110","37-99-38-49",310,2,,,,
"2c005b61e9d3469bb8b37576d7c0a9dc","1181010110","37-99-38-49",305,2,,,,
"2c005b61e9d3469bb8b37576d7c0a9dc","1181010110","37-99-38-49",304,1,1,2012,1,20
"2c005b61e9d3469bb8b37576d7c0a9dc","1181010110","37-99-38-49",312,2,,,,
"2c005b61e9d3469bb8b37576d7c0a9dc","1181010110","37-99-38-49",307,2,,,,
"2c005b61e9d3469bb8b37576d7c0a9dc","1181010110","37-99-38-49",303,2,,,,
"2c005b61e9d3469bb8b37576d7c0a9dc","1181010110","37-99-38-49",311,2,,,,
"2c005b61e9d3469bb8b37576d7c0a9dc","1181010110","37-99-38-49",301,2,,,,
"2c09ec554d4e489bb9d6e97baaebfa65","4122010104","18-49-15-19",310,2,,,,
"2c09ec554d4e489bb9d6e97baaebfa65","4122010104","18-49-15-19",302,1,1,2002,3,28
"2c09ec554d4e489bb9d6e97baaebfa65","4122010104","18-49-15-19",306,1,2,2000,2,28
"2c09ec554d4e489bb9d6e97baaebfa65","4122010104","18-49-15-19",301,2,,,,
"2c09ec554d4e489bb9d6e97baaebfa65","4122010104","18-49-15-19",304,2,,,,
"2c09ec554d4e489bb9d6e97baaebfa65","4122010104","18-49-15-19",305,2,,,,
"2c09ec554d4e489bb9d6e97baaebfa65","4122010104","18-49-15-19",307,2,,,,
"2c09ec554d4e489bb9d6e97baaebfa65","4122010104","18-49-15-19",312,2,,,,
"2c09ec554d4e489bb9d6e97baaebfa65","4122010104","18-49-15-19",308,2,,,,
"2c09ec554d4e489bb9d6e97baaebfa65","4122010104","18-49-15-19",313,2,,,,
"2c09ec554d4e489bb9d6e97baaebfa65","4122010104","18-49-15-19",311,2,,,,
"2c09ec554d4e489bb9d6e97baaebfa65","4122010104","18-49-15-19",303,2,,,,
"2c09ec554d4e489bb9d6e97baaebfa65","4122010104","18-49-15-19",309,2,,,,
"2c1eac5793354569a5f6598d4cc1c4d9","3092040406","91-50-78-15",309,,,,,
"2c1eac5793354569a5f6598d4cc1c4d9","3092040406","91-50-78-15",302,1,1,2017,1,20
"2c1eac5793354569a5f6598d4cc1c4d9","3092040406","91-50-78-15",306,,,,,
"2c1eac5793354569a5f6598d4cc1c4d9","3092040406","91-50-78-15",312,1,5,2000,1,18
"2c1eac5793354569a5f6598d4cc1c4d9","3092040406","91-50-78-15",307,1,1,2016,9,6
"2c1eac5793354569a5f6598d4cc1c4d9","3092040406","91-50-78-15",311,,,,,
"2c1eac5793354569a5f6598d4cc1c4d9","3092040406","91-50-78-15",313,,,,,
"2c1eac5793354569a5f6598d4cc1c4d9","3092040406","91-50-78-15",304,,,,,
"2c1eac5793354569a5f6598d4cc1c4d9","3092040406","91-50-78-15",303,,,,,
"2c1eac5793354569a5f6598d4cc1c4d9","3092040406","91-50-78-15",305,,,,,
"2c1eac5793354569a5f6598d4cc1c4d9","3092040406","91-50-78-15",308,,,,,
"2c1eac5793354569a5f6598d4cc1c4d9","3092040406","91-50-78-15",310,,,,,
"2c1eac5793354569a5f6598d4cc1c4d9","3092040406","91-50-78-15",301,,,,,
"2c79b64a9c5544fabbddb2b71590e49f","3171020201","33-98-51-91",304,1,4,2013,3,27
"2c79b64a9c5544fabbddb2b71590e49f","3171020201","33-98-51-91",313,2,,,,
"2c79b64a9c5544fabbddb2b71590e49f","3171020201","33-98-51-91",303,2,,,,
"2c79b64a9c5544fabbddb2b71590e49f","3171020201","33-98-51-91",307,1,2,2015,2,17
"2c79b64a9c5544fabbddb2b71590e49f","3171020201","33-98-51-91",311,2,,,,
"2c79b64a9c5544fabbddb2b71590e49f","3171020201","33-98-51-91",310,2,,,,
"2c79b64a9c5544fabbddb2b71590e49f","3171020201","33-98-51-91",301,2,,,,
"2c79b64a9c5544fabbddb2b71590e49f","3171020201","33-98-51-91",308,2,,,,
"2c79b64a9c5544fabbddb2b71590e49f","3171020201","33-98-51-91",306,2,,,,
"2c79b64a9c5544fabbddb2b71590e49f","3171020201","33-98-51-91",302,1,2,2014,2,35
"2c79b64a9c5544fabbddb2b71590e49f","3171020201","33-98-51-91",309,1,1,2011,2,0
"2c79b64a9c5544fabbddb2b71590e49f","3171020201","33-98-51-91",305,2,,,,
"2c79b64a9c5544fabbddb2b71590e49f","3171020201","33-98-51-91",312,2,,,,
"2caf4db31e1947578d134f4b52b91d8f","2181151501","02-42-11-75",305,,,,,
"2caf4db31e1947578d134f4b52b91d8f","2181151501","02-42-11-75",311,,,,,
"2caf4db31e1947578d134f4b52b91d8f","2181151501","02-42-11-75",301,,,,,
"2caf4db31e1947578d134f4b52b91d8f","2181151501","02-42-11-75",312,,,,,
"2caf4db31e1947578d134f4b52b91d8f","2181151501","02-42-11-75",303,,,,,
"2caf4db31e1947578d134f4b52b91d8f","2181151501","02-42-11-75",313,,,,,
"2caf4db31e1947578d134f4b52b91d8f","2181151501","02-42-11-75",309,,,,,
"2caf4db31e1947578d134f4b52b91d8f","2181151501","02-42-11-75",308,,,,,
"2caf4db31e1947578d134f4b52b91d8f","2181151501","02-42-11-75",306,1,1,2015,1,30
"2caf4db31e1947578d134f4b52b91d8f","2181151501","02-42-11-75",304,,,,,
"2caf4db31e1947578d134f4b52b91d8f","2181151501","02-42-11-75",307,,,,,
"2caf4db31e1947578d134f4b52b91d8f","2181151501","02-42-11-75",302,1,1,2015,1,16
"2caf4db31e1947578d134f4b52b91d8f","2181151501","02-42-11-75",310,,,,,
"2ce29c6cfe0a456793b78a9eea712769","1151030304","67-79-02-00",307,1,1,2014,1,20
"2ce29c6cfe0a456793b78a9eea712769","1151030304","67-79-02-00",304,1,5,2012,1,30
"2ce29c6cfe0a456793b78a9eea712769","1151030304","67-79-02-00",303,,,,,
"2ce29c6cfe0a456793b78a9eea712769","1151030304","67-79-02-00",312,,,,,
"2ce29c6cfe0a456793b78a9eea712769","1151030304","67-79-02-00",310,,,,,
"2ce29c6cfe0a456793b78a9eea712769","1151030304","67-79-02-00",309,,,,,
"2ce29c6cfe0a456793b78a9eea712769","1151030304","67-79-02-00",301,,,,,
"2ce29c6cfe0a456793b78a9eea712769","1151030304","67-79-02-00",302,,,,,
"2ce29c6cfe0a456793b78a9eea712769","1151030304","67-79-02-00",311,,,,,
"2ce29c6cfe0a456793b78a9eea712769","1151030304","67-79-02-00",308,,,,,
"2ce29c6cfe0a456793b78a9eea712769","1151030304","67-79-02-00",305,,,,,
"2ce29c6cfe0a456793b78a9eea712769","1151030304","67-79-02-00",313,,,,,
"2ce29c6cfe0a456793b78a9eea712769","1151030304","67-79-02-00",306,1,1,2012,1,30
"2d0189f201a24a6eb390e7644e7127ac","3192030304","44-82-68-29",312,,,,,
"2d0189f201a24a6eb390e7644e7127ac","3192030304","44-82-68-29",304,,,,,
"2d0189f201a24a6eb390e7644e7127ac","3192030304","44-82-68-29",308,,,,,
"2d0189f201a24a6eb390e7644e7127ac","3192030304","44-82-68-29",305,,,,,
