"EA_code","t0_EA_code","initiative_id","interview__key","s3mq1","s3mq2"
"13f4006f120f4c3b800e7ccaedd4aee4","1133030301",17,"75-98-78-48",2,
"13f4006f120f4c3b800e7ccaedd4aee4","1133030301",18,"75-98-78-48",2,
"13f4006f120f4c3b800e7ccaedd4aee4","1133030301",19,"75-98-78-48",2,
"13f4006f120f4c3b800e7ccaedd4aee4","1133030301",20,"75-98-78-48",2,
"150cdba4fed14b4a87d582d398577942","1231080801",1,"98-86-51-07",2,
"150cdba4fed14b4a87d582d398577942","1231080801",2,"98-86-51-07",1,2
"150cdba4fed14b4a87d582d398577942","1231080801",3,"98-86-51-07",1,3
"150cdba4fed14b4a87d582d398577942","1231080801",4,"98-86-51-07",2,
"150cdba4fed14b4a87d582d398577942","1231080801",5,"98-86-51-07",2,
"150cdba4fed14b4a87d582d398577942","1231080801",6,"98-86-51-07",2,
"150cdba4fed14b4a87d582d398577942","1231080801",7,"98-86-51-07",2,
"150cdba4fed14b4a87d582d398577942","1231080801",8,"98-86-51-07",1,1
"150cdba4fed14b4a87d582d398577942","1231080801",9,"98-86-51-07",2,
"150cdba4fed14b4a87d582d398577942","1231080801",10,"98-86-51-07",2,
"150cdba4fed14b4a87d582d398577942","1231080801",11,"98-86-51-07",2,
"150cdba4fed14b4a87d582d398577942","1231080801",12,"98-86-51-07",2,
"150cdba4fed14b4a87d582d398577942","1231080801",13,"98-86-51-07",2,
"150cdba4fed14b4a87d582d398577942","1231080801",14,"98-86-51-07",2,
"150cdba4fed14b4a87d582d398577942","1231080801",15,"98-86-51-07",2,
"150cdba4fed14b4a87d582d398577942","1231080801",16,"98-86-51-07",2,
"150cdba4fed14b4a87d582d398577942","1231080801",17,"98-86-51-07",2,
"150cdba4fed14b4a87d582d398577942","1231080801",18,"98-86-51-07",2,
"150cdba4fed14b4a87d582d398577942","1231080801",19,"98-86-51-07",2,
"150cdba4fed14b4a87d582d398577942","1231080801",20,"98-86-51-07",2,
"155c5c1261c04747be7944ce3daa6ac2","2231212105",1,"16-77-56-74",2,
"155c5c1261c04747be7944ce3daa6ac2","2231212105",2,"16-77-56-74",2,
"155c5c1261c04747be7944ce3daa6ac2","2231212105",3,"16-77-56-74",2,
"155c5c1261c04747be7944ce3daa6ac2","2231212105",4,"16-77-56-74",2,
"155c5c1261c04747be7944ce3daa6ac2","2231212105",5,"16-77-56-74",2,
"155c5c1261c04747be7944ce3daa6ac2","2231212105",6,"16-77-56-74",2,
"155c5c1261c04747be7944ce3daa6ac2","2231212105",7,"16-77-56-74",2,
"155c5c1261c04747be7944ce3daa6ac2","2231212105",8,"16-77-56-74",1,1
"155c5c1261c04747be7944ce3daa6ac2","2231212105",9,"16-77-56-74",2,
"155c5c1261c04747be7944ce3daa6ac2","2231212105",10,"16-77-56-74",2,
"155c5c1261c04747be7944ce3daa6ac2","2231212105",11,"16-77-56-74",1,2
"155c5c1261c04747be7944ce3daa6ac2","2231212105",12,"16-77-56-74",2,
"155c5c1261c04747be7944ce3daa6ac2","2231212105",13,"16-77-56-74",2,
"155c5c1261c04747be7944ce3daa6ac2","2231212105",14,"16-77-56-74",2,
"155c5c1261c04747be7944ce3daa6ac2","2231212105",15,"16-77-56-74",2,
"155c5c1261c04747be7944ce3daa6ac2","2231212105",16,"16-77-56-74",2,
"155c5c1261c04747be7944ce3daa6ac2","2231212105",17,"16-77-56-74",2,
"155c5c1261c04747be7944ce3daa6ac2","2231212105",18,"16-77-56-74",1,3
"155c5c1261c04747be7944ce3daa6ac2","2231212105",19,"16-77-56-74",1,
"155c5c1261c04747be7944ce3daa6ac2","2231212105",20,"16-77-56-74",2,
"15cebd17f95047b3b242caab688fc2a0","1221060618",1,"70-23-73-82",,
"15cebd17f95047b3b242caab688fc2a0","1221060618",2,"70-23-73-82",,
"15cebd17f95047b3b242caab688fc2a0","1221060618",3,"70-23-73-82",,
"15cebd17f95047b3b242caab688fc2a0","1221060618",4,"70-23-73-82",,
"15cebd17f95047b3b242caab688fc2a0","1221060618",5,"70-23-73-82",,
"15cebd17f95047b3b242caab688fc2a0","1221060618",6,"70-23-73-82",,
"15cebd17f95047b3b242caab688fc2a0","1221060618",7,"70-23-73-82",,
"15cebd17f95047b3b242caab688fc2a0","1221060618",8,"70-23-73-82",,
"15cebd17f95047b3b242caab688fc2a0","1221060618",9,"70-23-73-82",,
"15cebd17f95047b3b242caab688fc2a0","1221060618",10,"70-23-73-82",,
"15cebd17f95047b3b242caab688fc2a0","1221060618",11,"70-23-73-82",,
"15cebd17f95047b3b242caab688fc2a0","1221060618",12,"70-23-73-82",,
"15cebd17f95047b3b242caab688fc2a0","1221060618",13,"70-23-73-82",,
"15cebd17f95047b3b242caab688fc2a0","1221060618",14,"70-23-73-82",,
"15cebd17f95047b3b242caab688fc2a0","1221060618",15,"70-23-73-82",,
"15cebd17f95047b3b242caab688fc2a0","1221060618",16,"70-23-73-82",,
"15cebd17f95047b3b242caab688fc2a0","1221060618",17,"70-23-73-82",,
"15cebd17f95047b3b242caab688fc2a0","1221060618",18,"70-23-73-82",,
"15cebd17f95047b3b242caab688fc2a0","1221060618",19,"70-23-73-82",,
"15cebd17f95047b3b242caab688fc2a0","1221060618",20,"70-23-73-82",,
"15e14a2aedca4f1dad88f6a30e6d8a2c","4241050502",1,"48-96-08-15",2,
"15e14a2aedca4f1dad88f6a30e6d8a2c","4241050502",2,"48-96-08-15",2,
"15e14a2aedca4f1dad88f6a30e6d8a2c","4241050502",3,"48-96-08-15",2,
"15e14a2aedca4f1dad88f6a30e6d8a2c","4241050502",4,"48-96-08-15",2,
"15e14a2aedca4f1dad88f6a30e6d8a2c","4241050502",5,"48-96-08-15",2,
"15e14a2aedca4f1dad88f6a30e6d8a2c","4241050502",6,"48-96-08-15",2,
"15e14a2aedca4f1dad88f6a30e6d8a2c","4241050502",7,"48-96-08-15",2,
"15e14a2aedca4f1dad88f6a30e6d8a2c","4241050502",8,"48-96-08-15",1,3
"15e14a2aedca4f1dad88f6a30e6d8a2c","4241050502",9,"48-96-08-15",2,
"15e14a2aedca4f1dad88f6a30e6d8a2c","4241050502",10,"48-96-08-15",2,
"15e14a2aedca4f1dad88f6a30e6d8a2c","4241050502",11,"48-96-08-15",2,
"15e14a2aedca4f1dad88f6a30e6d8a2c","4241050502",12,"48-96-08-15",2,
"15e14a2aedca4f1dad88f6a30e6d8a2c","4241050502",13,"48-96-08-15",2,
"15e14a2aedca4f1dad88f6a30e6d8a2c","4241050502",14,"48-96-08-15",1,
"15e14a2aedca4f1dad88f6a30e6d8a2c","4241050502",15,"48-96-08-15",2,
"15e14a2aedca4f1dad88f6a30e6d8a2c","4241050502",16,"48-96-08-15",2,
"15e14a2aedca4f1dad88f6a30e6d8a2c","4241050502",17,"48-96-08-15",2,
"15e14a2aedca4f1dad88f6a30e6d8a2c","4241050502",18,"48-96-08-15",1,1
"15e14a2aedca4f1dad88f6a30e6d8a2c","4241050502",19,"48-96-08-15",1,2
"15e14a2aedca4f1dad88f6a30e6d8a2c","4241050502",20,"48-96-08-15",2,
"166579dc0f4d4f19bdc2c8e6c2e31a0f","4033010102",1,"13-39-91-73",,
"166579dc0f4d4f19bdc2c8e6c2e31a0f","4033010102",2,"13-39-91-73",,
"166579dc0f4d4f19bdc2c8e6c2e31a0f","4033010102",3,"13-39-91-73",,
"166579dc0f4d4f19bdc2c8e6c2e31a0f","4033010102",4,"13-39-91-73",,
"166579dc0f4d4f19bdc2c8e6c2e31a0f","4033010102",5,"13-39-91-73",,
"166579dc0f4d4f19bdc2c8e6c2e31a0f","4033010102",6,"13-39-91-73",,
"166579dc0f4d4f19bdc2c8e6c2e31a0f","4033010102",7,"13-39-91-73",,
"166579dc0f4d4f19bdc2c8e6c2e31a0f","4033010102",8,"13-39-91-73",,
"166579dc0f4d4f19bdc2c8e6c2e31a0f","4033010102",9,"13-39-91-73",,
"166579dc0f4d4f19bdc2c8e6c2e31a0f","4033010102",10,"13-39-91-73",,
"166579dc0f4d4f19bdc2c8e6c2e31a0f","4033010102",11,"13-39-91-73",,
"166579dc0f4d4f19bdc2c8e6c2e31a0f","4033010102",12,"13-39-91-73",,
"166579dc0f4d4f19bdc2c8e6c2e31a0f","4033010102",13,"13-39-91-73",,
"166579dc0f4d4f19bdc2c8e6c2e31a0f","4033010102",14,"13-39-91-73",,
"166579dc0f4d4f19bdc2c8e6c2e31a0f","4033010102",15,"13-39-91-73",,
"166579dc0f4d4f19bdc2c8e6c2e31a0f","4033010102",16,"13-39-91-73",,
"166579dc0f4d4f19bdc2c8e6c2e31a0f","4033010102",17,"13-39-91-73",,
"166579dc0f4d4f19bdc2c8e6c2e31a0f","4033010102",18,"13-39-91-73",,
"166579dc0f4d4f19bdc2c8e6c2e31a0f","4033010102",19,"13-39-91-73",,
"166579dc0f4d4f19bdc2c8e6c2e31a0f","4033010102",20,"13-39-91-73",,
"168d74660fc04a2792cb437eedcec5e1","1051050501",1,"61-27-08-63",2,
"168d74660fc04a2792cb437eedcec5e1","1051050501",2,"61-27-08-63",1,3
"168d74660fc04a2792cb437eedcec5e1","1051050501",3,"61-27-08-63",2,
"168d74660fc04a2792cb437eedcec5e1","1051050501",4,"61-27-08-63",2,
"168d74660fc04a2792cb437eedcec5e1","1051050501",5,"61-27-08-63",2,
"168d74660fc04a2792cb437eedcec5e1","1051050501",6,"61-27-08-63",2,
"168d74660fc04a2792cb437eedcec5e1","1051050501",7,"61-27-08-63",2,
"168d74660fc04a2792cb437eedcec5e1","1051050501",8,"61-27-08-63",1,2
"168d74660fc04a2792cb437eedcec5e1","1051050501",9,"61-27-08-63",2,
"168d74660fc04a2792cb437eedcec5e1","1051050501",10,"61-27-08-63",2,
"168d74660fc04a2792cb437eedcec5e1","1051050501",11,"61-27-08-63",1,1
"168d74660fc04a2792cb437eedcec5e1","1051050501",12,"61-27-08-63",2,
"168d74660fc04a2792cb437eedcec5e1","1051050501",13,"61-27-08-63",2,
"168d74660fc04a2792cb437eedcec5e1","1051050501",14,"61-27-08-63",1,
"168d74660fc04a2792cb437eedcec5e1","1051050501",15,"61-27-08-63",2,
"168d74660fc04a2792cb437eedcec5e1","1051050501",16,"61-27-08-63",2,
"168d74660fc04a2792cb437eedcec5e1","1051050501",17,"61-27-08-63",2,
"168d74660fc04a2792cb437eedcec5e1","1051050501",18,"61-27-08-63",2,
"168d74660fc04a2792cb437eedcec5e1","1051050501",19,"61-27-08-63",2,
"168d74660fc04a2792cb437eedcec5e1","1051050501",20,"61-27-08-63",2,
"16c6c976a02c414f8e01d02dddc97a5d","2322030305",1,"05-10-89-43",2,
"16c6c976a02c414f8e01d02dddc97a5d","2322030305",2,"05-10-89-43",2,
"16c6c976a02c414f8e01d02dddc97a5d","2322030305",3,"05-10-89-43",2,
"16c6c976a02c414f8e01d02dddc97a5d","2322030305",4,"05-10-89-43",2,
"16c6c976a02c414f8e01d02dddc97a5d","2322030305",5,"05-10-89-43",2,
"16c6c976a02c414f8e01d02dddc97a5d","2322030305",6,"05-10-89-43",1,3
"16c6c976a02c414f8e01d02dddc97a5d","2322030305",7,"05-10-89-43",2,
"16c6c976a02c414f8e01d02dddc97a5d","2322030305",8,"05-10-89-43",1,2
"16c6c976a02c414f8e01d02dddc97a5d","2322030305",9,"05-10-89-43",2,
"16c6c976a02c414f8e01d02dddc97a5d","2322030305",10,"05-10-89-43",2,
"16c6c976a02c414f8e01d02dddc97a5d","2322030305",11,"05-10-89-43",1,1
"16c6c976a02c414f8e01d02dddc97a5d","2322030305",12,"05-10-89-43",2,
"16c6c976a02c414f8e01d02dddc97a5d","2322030305",13,"05-10-89-43",2,
"16c6c976a02c414f8e01d02dddc97a5d","2322030305",14,"05-10-89-43",2,
"16c6c976a02c414f8e01d02dddc97a5d","2322030305",15,"05-10-89-43",2,
"16c6c976a02c414f8e01d02dddc97a5d","2322030305",16,"05-10-89-43",2,
"16c6c976a02c414f8e01d02dddc97a5d","2322030305",17,"05-10-89-43",2,
"16c6c976a02c414f8e01d02dddc97a5d","2322030305",18,"05-10-89-43",2,
"16c6c976a02c414f8e01d02dddc97a5d","2322030305",19,"05-10-89-43",2,
"16c6c976a02c414f8e01d02dddc97a5d","2322030305",20,"05-10-89-43",2,
"1816825774944a8fa45dde05fc0e79dc","4201080809",1,"77-05-32-40",1,
"1816825774944a8fa45dde05fc0e79dc","4201080809",2,"77-05-32-40",2,
"1816825774944a8fa45dde05fc0e79dc","4201080809",3,"77-05-32-40",2,
"1816825774944a8fa45dde05fc0e79dc","4201080809",4,"77-05-32-40",2,
"1816825774944a8fa45dde05fc0e79dc","4201080809",5,"77-05-32-40",2,
"1816825774944a8fa45dde05fc0e79dc","4201080809",6,"77-05-32-40",1,1
"1816825774944a8fa45dde05fc0e79dc","4201080809",7,"77-05-32-40",2,
"1816825774944a8fa45dde05fc0e79dc","4201080809",8,"77-05-32-40",1,2
"1816825774944a8fa45dde05fc0e79dc","4201080809",9,"77-05-32-40",2,
"1816825774944a8fa45dde05fc0e79dc","4201080809",10,"77-05-32-40",2,
"1816825774944a8fa45dde05fc0e79dc","4201080809",11,"77-05-32-40",1,
"1816825774944a8fa45dde05fc0e79dc","4201080809",12,"77-05-32-40",2,
"1816825774944a8fa45dde05fc0e79dc","4201080809",13,"77-05-32-40",2,
"1816825774944a8fa45dde05fc0e79dc","4201080809",14,"77-05-32-40",1,3
"1816825774944a8fa45dde05fc0e79dc","4201080809",15,"77-05-32-40",2,
"1816825774944a8fa45dde05fc0e79dc","4201080809",16,"77-05-32-40",2,
"1816825774944a8fa45dde05fc0e79dc","4201080809",17,"77-05-32-40",2,
"1816825774944a8fa45dde05fc0e79dc","4201080809",18,"77-05-32-40",2,
"1816825774944a8fa45dde05fc0e79dc","4201080809",19,"77-05-32-40",2,
"1816825774944a8fa45dde05fc0e79dc","4201080809",20,"77-05-32-40",2,
"191a256cbcac47a2966d2f058153bc70","4122030305",1,"34-03-95-15",1,
"191a256cbcac47a2966d2f058153bc70","4122030305",2,"34-03-95-15",1,
"191a256cbcac47a2966d2f058153bc70","4122030305",3,"34-03-95-15",2,
"191a256cbcac47a2966d2f058153bc70","4122030305",4,"34-03-95-15",2,
"191a256cbcac47a2966d2f058153bc70","4122030305",5,"34-03-95-15",2,
"191a256cbcac47a2966d2f058153bc70","4122030305",6,"34-03-95-15",1,1
"191a256cbcac47a2966d2f058153bc70","4122030305",7,"34-03-95-15",2,
"191a256cbcac47a2966d2f058153bc70","4122030305",8,"34-03-95-15",1,2
"191a256cbcac47a2966d2f058153bc70","4122030305",9,"34-03-95-15",2,
"191a256cbcac47a2966d2f058153bc70","4122030305",10,"34-03-95-15",2,
"191a256cbcac47a2966d2f058153bc70","4122030305",11,"34-03-95-15",1,3
"191a256cbcac47a2966d2f058153bc70","4122030305",12,"34-03-95-15",2,
"191a256cbcac47a2966d2f058153bc70","4122030305",13,"34-03-95-15",2,
"191a256cbcac47a2966d2f058153bc70","4122030305",14,"34-03-95-15",2,
"191a256cbcac47a2966d2f058153bc70","4122030305",15,"34-03-95-15",2,
"191a256cbcac47a2966d2f058153bc70","4122030305",16,"34-03-95-15",2,
"191a256cbcac47a2966d2f058153bc70","4122030305",17,"34-03-95-15",2,
"191a256cbcac47a2966d2f058153bc70","4122030305",18,"34-03-95-15",2,
"191a256cbcac47a2966d2f058153bc70","4122030305",19,"34-03-95-15",2,
"191a256cbcac47a2966d2f058153bc70","4122030305",20,"34-03-95-15",2,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102",1,"41-72-74-44",,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102",2,"41-72-74-44",,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102",3,"41-72-74-44",,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102",4,"41-72-74-44",,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102",5,"41-72-74-44",,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102",6,"41-72-74-44",,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102",7,"41-72-74-44",,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102",8,"41-72-74-44",,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102",9,"41-72-74-44",,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102",10,"41-72-74-44",,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102",11,"41-72-74-44",,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102",12,"41-72-74-44",,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102",13,"41-72-74-44",,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102",14,"41-72-74-44",,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102",15,"41-72-74-44",,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102",16,"41-72-74-44",,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102",17,"41-72-74-44",,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102",18,"41-72-74-44",,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102",19,"41-72-74-44",,
"195e5a9b4fcb4d7dbe18eaf543a9283b","1021010102",20,"41-72-74-44",,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202",1,"01-51-54-41",2,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202",2,"01-51-54-41",1,1
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202",3,"01-51-54-41",1,2
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202",4,"01-51-54-41",2,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202",5,"01-51-54-41",2,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202",6,"01-51-54-41",2,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202",7,"01-51-54-41",2,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202",8,"01-51-54-41",1,3
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202",9,"01-51-54-41",2,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202",10,"01-51-54-41",2,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202",11,"01-51-54-41",2,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202",12,"01-51-54-41",2,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202",13,"01-51-54-41",2,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202",14,"01-51-54-41",2,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202",15,"01-51-54-41",2,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202",16,"01-51-54-41",2,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202",17,"01-51-54-41",2,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202",18,"01-51-54-41",2,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202",19,"01-51-54-41",2,
"1a257e54482e4ecf8b6aedc7cc89f8fd","1121020202",20,"01-51-54-41",2,
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401",1,"32-45-14-74",1,1
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401",2,"32-45-14-74",1,2
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401",3,"32-45-14-74",2,
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401",4,"32-45-14-74",2,
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401",5,"32-45-14-74",2,
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401",6,"32-45-14-74",2,
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401",7,"32-45-14-74",2,
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401",8,"32-45-14-74",1,3
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401",9,"32-45-14-74",2,
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401",10,"32-45-14-74",2,
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401",11,"32-45-14-74",2,
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401",12,"32-45-14-74",2,
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401",13,"32-45-14-74",2,
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401",14,"32-45-14-74",2,
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401",15,"32-45-14-74",2,
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401",16,"32-45-14-74",2,
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401",17,"32-45-14-74",2,
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401",18,"32-45-14-74",2,
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401",19,"32-45-14-74",2,
"1dce5f2d227147f4a9f8e27ad9423f5d","3231040401",20,"32-45-14-74",2,
"2000d66f97714765bc8e85e671ad8283","4151101004",1,"48-93-82-89",2,
"2000d66f97714765bc8e85e671ad8283","4151101004",2,"48-93-82-89",2,
"2000d66f97714765bc8e85e671ad8283","4151101004",3,"48-93-82-89",2,
"2000d66f97714765bc8e85e671ad8283","4151101004",4,"48-93-82-89",2,
"2000d66f97714765bc8e85e671ad8283","4151101004",5,"48-93-82-89",2,
"2000d66f97714765bc8e85e671ad8283","4151101004",6,"48-93-82-89",2,
"2000d66f97714765bc8e85e671ad8283","4151101004",7,"48-93-82-89",2,
"2000d66f97714765bc8e85e671ad8283","4151101004",8,"48-93-82-89",1,3
"2000d66f97714765bc8e85e671ad8283","4151101004",9,"48-93-82-89",2,
"2000d66f97714765bc8e85e671ad8283","4151101004",10,"48-93-82-89",2,
"2000d66f97714765bc8e85e671ad8283","4151101004",11,"48-93-82-89",2,
"2000d66f97714765bc8e85e671ad8283","4151101004",12,"48-93-82-89",2,
"2000d66f97714765bc8e85e671ad8283","4151101004",13,"48-93-82-89",2,
"2000d66f97714765bc8e85e671ad8283","4151101004",14,"48-93-82-89",1,2
"2000d66f97714765bc8e85e671ad8283","4151101004",15,"48-93-82-89",2,
"2000d66f97714765bc8e85e671ad8283","4151101004",16,"48-93-82-89",2,
"2000d66f97714765bc8e85e671ad8283","4151101004",17,"48-93-82-89",2,
"2000d66f97714765bc8e85e671ad8283","4151101004",18,"48-93-82-89",1,1
"2000d66f97714765bc8e85e671ad8283","4151101004",19,"48-93-82-89",2,
"2000d66f97714765bc8e85e671ad8283","4151101004",20,"48-93-82-89",2,
"20188c3dd7af4786a15806bc3d9cc605","4151050504",1,"36-96-62-29",2,
"20188c3dd7af4786a15806bc3d9cc605","4151050504",2,"36-96-62-29",2,
"20188c3dd7af4786a15806bc3d9cc605","4151050504",3,"36-96-62-29",2,
"20188c3dd7af4786a15806bc3d9cc605","4151050504",4,"36-96-62-29",2,
"20188c3dd7af4786a15806bc3d9cc605","4151050504",5,"36-96-62-29",2,
"20188c3dd7af4786a15806bc3d9cc605","4151050504",6,"36-96-62-29",2,
"20188c3dd7af4786a15806bc3d9cc605","4151050504",7,"36-96-62-29",2,
"20188c3dd7af4786a15806bc3d9cc605","4151050504",8,"36-96-62-29",1,2
"20188c3dd7af4786a15806bc3d9cc605","4151050504",9,"36-96-62-29",2,
"20188c3dd7af4786a15806bc3d9cc605","4151050504",10,"36-96-62-29",2,
"20188c3dd7af4786a15806bc3d9cc605","4151050504",11,"36-96-62-29",2,
"20188c3dd7af4786a15806bc3d9cc605","4151050504",12,"36-96-62-29",2,
"20188c3dd7af4786a15806bc3d9cc605","4151050504",13,"36-96-62-29",1,1
"20188c3dd7af4786a15806bc3d9cc605","4151050504",14,"36-96-62-29",1,3
"20188c3dd7af4786a15806bc3d9cc605","4151050504",15,"36-96-62-29",2,
"20188c3dd7af4786a15806bc3d9cc605","4151050504",16,"36-96-62-29",2,
"20188c3dd7af4786a15806bc3d9cc605","4151050504",17,"36-96-62-29",2,
"20188c3dd7af4786a15806bc3d9cc605","4151050504",18,"36-96-62-29",2,
"20188c3dd7af4786a15806bc3d9cc605","4151050504",19,"36-96-62-29",2,
"20188c3dd7af4786a15806bc3d9cc605","4151050504",20,"36-96-62-29",2,
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405",1,"02-80-79-45",2,
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405",2,"02-80-79-45",2,
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405",3,"02-80-79-45",2,
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405",4,"02-80-79-45",2,
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405",5,"02-80-79-45",2,
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405",6,"02-80-79-45",1,1
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405",7,"02-80-79-45",2,
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405",8,"02-80-79-45",1,2
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405",9,"02-80-79-45",2,
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405",10,"02-80-79-45",2,
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405",11,"02-80-79-45",2,
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405",12,"02-80-79-45",1,3
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405",13,"02-80-79-45",2,
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405",14,"02-80-79-45",2,
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405",15,"02-80-79-45",2,
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405",16,"02-80-79-45",2,
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405",17,"02-80-79-45",2,
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405",18,"02-80-79-45",2,
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405",19,"02-80-79-45",2,
"20eb974e8c9b4361a62ccde0ce8611ad","4192040405",20,"02-80-79-45",2,
"218cb290a69743c69e521b6122a6d507","3231070704",1,"20-02-77-43",2,
"218cb290a69743c69e521b6122a6d507","3231070704",2,"20-02-77-43",2,
"218cb290a69743c69e521b6122a6d507","3231070704",3,"20-02-77-43",2,
"218cb290a69743c69e521b6122a6d507","3231070704",4,"20-02-77-43",2,
"218cb290a69743c69e521b6122a6d507","3231070704",5,"20-02-77-43",2,
"218cb290a69743c69e521b6122a6d507","3231070704",6,"20-02-77-43",2,
"218cb290a69743c69e521b6122a6d507","3231070704",7,"20-02-77-43",2,
"218cb290a69743c69e521b6122a6d507","3231070704",8,"20-02-77-43",1,2
"218cb290a69743c69e521b6122a6d507","3231070704",9,"20-02-77-43",2,
"218cb290a69743c69e521b6122a6d507","3231070704",10,"20-02-77-43",2,
"218cb290a69743c69e521b6122a6d507","3231070704",11,"20-02-77-43",1,1
"218cb290a69743c69e521b6122a6d507","3231070704",12,"20-02-77-43",2,
"218cb290a69743c69e521b6122a6d507","3231070704",13,"20-02-77-43",2,
"218cb290a69743c69e521b6122a6d507","3231070704",14,"20-02-77-43",2,
"218cb290a69743c69e521b6122a6d507","3231070704",15,"20-02-77-43",2,
"218cb290a69743c69e521b6122a6d507","3231070704",16,"20-02-77-43",2,
"218cb290a69743c69e521b6122a6d507","3231070704",17,"20-02-77-43",2,
"218cb290a69743c69e521b6122a6d507","3231070704",18,"20-02-77-43",2,
"218cb290a69743c69e521b6122a6d507","3231070704",19,"20-02-77-43",2,
"218cb290a69743c69e521b6122a6d507","3231070704",20,"20-02-77-43",2,
"21e9da8b1950402aa3169598c2efeb4e","4062010103",1,"25-50-00-53",2,
"21e9da8b1950402aa3169598c2efeb4e","4062010103",2,"25-50-00-53",2,
"21e9da8b1950402aa3169598c2efeb4e","4062010103",3,"25-50-00-53",2,
"21e9da8b1950402aa3169598c2efeb4e","4062010103",4,"25-50-00-53",2,
